日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.1.4,中1,1,ジーナグレイス,,牝,55.0,丸山,美浦田中勝,422,-10,ダ,1200,３歳未勝利
2026.1.4,中1,2,フロリスタン,,牝,55.0,原田和,美浦松山,474,-6,ダ,1200,３歳未勝利
2026.1.4,中1,3,ファストワーカー,,牝,55.0,菊沢,美浦伊藤大,496,-2,ダ,1200,３歳未勝利
2026.1.4,中1,4,マメーアップル,,牝,55.0,荻野極,美浦岩戸,438,10,ダ,1200,３歳未勝利
2026.1.4,中1,5,メインテーマ,,牝,55.0,内田博,美浦小手川,488,6,ダ,1200,３歳未勝利
2026.1.4,中1,6,バーヴァンシー,,牝,52.0,▲舟山,美浦村田,486,2,ダ,1200,３歳未勝利
2026.1.4,中1,7,ラストシャイニー,,牝,55.0,矢野貴,美浦千葉,428,-2,ダ,1200,３歳未勝利
2026.1.4,中1,8,トウシンラヴ,,牝,55.0,菅原明,美浦高柳瑞,446,-2,ダ,1200,３歳未勝利
2026.1.4,中1,9,タマモシルエット,,牝,55.0,丹内,美浦伊藤圭,468,0,ダ,1200,３歳未勝利
2026.1.4,中1,10,ウィザードオブマリ,,牝,52.0,▲石田,美浦蛯名利,452,-4,ダ,1200,３歳未勝利
2026.1.4,中1,11,マリノレーヴェ,,牝,55.0,横山琉,美浦鈴木慎,480,6,ダ,1200,３歳未勝利
2026.1.4,中1,12,レースクイーン,,牝,55.0,江田照,美浦蛯名利,410,-18,ダ,1200,３歳未勝利
2026.1.4,中1,13,ミルトメロディー,,牝,55.0,原,美浦青木,426,-2,ダ,1200,３歳未勝利
2026.1.4,中1,14,フュルスティン,,牝,55.0,横山武,美浦加藤士,470,4,ダ,1200,３歳未勝利
2026.1.4,中1,15,プラチナムディスク,,牝,53.0,△長浜,美浦小笠,448,2,ダ,1200,３歳未勝利
2026.1.4,中1,16,アクロスメモリア,,牝,55.0,戸崎圭,美浦田島,476,0,ダ,1200,３歳未勝利
2026.1.4,中2,1,クリュメノス,,牡,54.0,▲石田,美浦小西,478,6,ダ,1800,３歳未勝利
2026.1.4,中2,2,オルブライト,,牡,57.0,大野,美浦杉浦,470,-2,ダ,1800,３歳未勝利
2026.1.4,中2,3,インスウィング,,セ,57.0,原,美浦青木,508,4,ダ,1800,３歳未勝利
2026.1.4,中2,4,フィンガー,,牡,57.0,戸崎圭,美浦田中博,548,6,ダ,1800,３歳未勝利
2026.1.4,中2,5,ブルージェネシス,,牡,57.0,荻野極,美浦菊川,450,8,ダ,1800,３歳未勝利
2026.1.4,中2,6,タイガーゲイト,,牡,57.0,丹内,美浦大和田,476,0,ダ,1800,３歳未勝利
2026.1.4,中2,7,ゴーフォアブローク,,牡,55.0,△長浜,美浦手塚久,528,-2,ダ,1800,３歳未勝利
2026.1.4,中2,8,ニシノモリミチ,,牡,57.0,菅原明,美浦高木,492,4,ダ,1800,３歳未勝利
2026.1.4,中2,9,タニセンローマ,,牡,57.0,岩田康,美浦斎藤誠,464,4,ダ,1800,３歳未勝利
2026.1.4,中2,10,モリインビクタス,,牡,54.0,▲遠藤,美浦伊藤伸,476,0,ダ,1800,３歳未勝利
2026.1.4,中2,11,クラウンプレゼンタ,,牡,57.0,内田博,美浦天間,470,-2,ダ,1800,３歳未勝利
2026.1.4,中2,12,トーセンシーギリヤ,,牡,57.0,原田和,美浦土田,488,22,ダ,1800,３歳未勝利
2026.1.4,中2,13,シンエンドーツダ,,牡,57.0,菊沢,美浦萱野,472,4,ダ,1800,３歳未勝利
2026.1.4,中3,1,ボビネット,,牝,55.0,吉田豊,美浦和田雄,438,0,ダ,1200,３歳新馬
2026.1.4,中3,2,イセッセイ,,牝,52.0,▲遠藤,美浦伊藤伸,436,0,ダ,1200,３歳新馬
2026.1.4,中3,3,マイニオサラスタス,,牝,53.0,△長浜,美浦石栗,390,0,ダ,1200,３歳新馬
2026.1.4,中3,4,アスクホープマン,,牡,54.0,大久保友雅,美浦久保田,470,0,ダ,1200,３歳新馬
2026.1.4,中3,5,ディルガーム,,牡,57.0,横山武,美浦伊藤圭,,,ダ,1200,３歳新馬
2026.1.4,中3,6,エールオンマインド,,牡,57.0,西村太,美浦堀内,438,0,ダ,1200,３歳新馬
2026.1.4,中3,7,デザートイーグル,,牡,57.0,荻野極,美浦加藤士,494,0,ダ,1200,３歳新馬
2026.1.4,中3,8,ファイナルフォーム,,牡,54.0,▲石神道,美浦矢野,464,0,ダ,1200,３歳新馬
2026.1.4,中3,9,ブロッコロ,,牝,55.0,小林脩,美浦堀内,436,0,ダ,1200,３歳新馬
2026.1.4,中3,10,ティスマイル,,牝,55.0,丹内,美浦伊藤圭,438,0,ダ,1200,３歳新馬
2026.1.4,中3,11,ニシノラン,,牡,57.0,田辺,美浦柄崎,506,0,ダ,1200,３歳新馬
2026.1.4,中3,12,シンクシビリティ,,牝,55.0,原,美浦青木,432,0,ダ,1200,３歳新馬
2026.1.4,中3,13,ベセル,,牡,57.0,菊沢,美浦蛯名正,502,0,ダ,1200,３歳新馬
2026.1.4,中3,14,エアサロメ,,牝,55.0,矢野貴,美浦大竹,460,0,ダ,1200,３歳新馬
2026.1.4,中3,15,スナップジジ,,牡,57.0,原田和,美浦堀内,506,0,ダ,1200,３歳新馬
2026.1.4,中3,16,アンチェーン,,牝,55.0,三浦,美浦嘉藤,518,0,ダ,1200,３歳新馬
2026.1.4,中4,1,ガーディアンテイル,,牡,57.0,内田博,美浦小手川,508,2,ダ,1800,３歳未勝利
2026.1.4,中4,2,パラダイスフェイス,,牡,57.0,丸山,美浦牧,506,8,ダ,1800,３歳未勝利
2026.1.4,中4,3,コスモラムバック,,牡,57.0,丹内,美浦水野,504,2,ダ,1800,３歳未勝利
2026.1.4,中4,4,コイオステソーロ,,牡,57.0,菅原明,美浦高木,522,-4,ダ,1800,３歳未勝利
2026.1.4,中4,5,カシマライフウ,,牡,57.0,松岡,美浦伊藤伸,470,2,ダ,1800,３歳未勝利
2026.1.4,中4,6,シャトーベスト,,牡,57.0,原田和,美浦蛯名利,522,0,ダ,1800,３歳未勝利
2026.1.4,中4,7,サトノリシャール,,牡,57.0,岩田康,栗東福永,480,0,ダ,1800,３歳未勝利
2026.1.4,中4,8,アラビアンドリーム,,牡,57.0,横山武,美浦栗田,498,-6,ダ,1800,３歳未勝利
2026.1.4,中4,9,ニシノロッドマン,,牡,57.0,野中,美浦矢嶋,512,6,ダ,1800,３歳未勝利
2026.1.4,中4,10,オーパパ,,牡,57.0,横山琉,美浦斎藤誠,486,8,ダ,1800,３歳未勝利
2026.1.4,中4,11,マオノムサシ,,牡,57.0,荻野琢,栗東加藤公,500,4,ダ,1800,３歳未勝利
2026.1.4,中4,12,コパノミラノ,,牡,57.0,柴田大,美浦上原博,494,-2,ダ,1800,３歳未勝利
2026.1.4,中5,1,オーシャンドリーム,,牝,52.0,▲石神道,美浦水野,498,4,芝,1600,３歳未勝利
2026.1.4,中5,2,ブラーヴジャン,,牡,57.0,丹内,美浦和田勇,428,4,芝,1600,３歳未勝利
2026.1.4,中5,3,ベアサナエチャン,,牝,55.0,横山武,美浦杉浦,444,6,芝,1600,３歳未勝利
2026.1.4,中5,4,モウエエデショー,,牡,57.0,原田和,美浦萱野,472,-6,芝,1600,３歳未勝利
2026.1.4,中5,5,ナイスプレーアスク,,牝,55.0,荻野極,美浦田村,444,8,芝,1600,３歳未勝利
2026.1.4,中5,6,ディアファニス,,牝,55.0,田辺,美浦伊坂,464,-6,芝,1600,３歳未勝利
2026.1.4,中5,7,コスモシグルン,,牝,55.0,柴田大,美浦畠山,474,-4,芝,1600,３歳未勝利
2026.1.4,中5,8,エルミー,,牝,55.0,菅原明,美浦中川,430,0,芝,1600,３歳未勝利
2026.1.4,中5,9,レヴェランジェ,,牝,55.0,戸崎圭,美浦鈴木慎,446,4,芝,1600,３歳未勝利
2026.1.4,中5,10,チェリーブルーム,,牝,52.0,▲石田,美浦蛯名利,460,20,芝,1600,３歳未勝利
2026.1.4,中5,11,ミナヅキ,,牡,57.0,石橋脩,美浦清水英,454,-2,芝,1600,３歳未勝利
2026.1.4,中5,12,ニシノマーレ,,牝,55.0,津村,美浦伊藤大,404,-4,芝,1600,３歳未勝利
2026.1.4,中5,13,ソロイノシタク,,牝,53.0,△長浜,美浦矢嶋,414,0,芝,1600,３歳未勝利
2026.1.4,中5,14,ユイノナナフシギ,,牡,57.0,長岡,美浦深山,474,14,芝,1600,３歳未勝利
2026.1.4,中5,15,ロッククライム,,牡,57.0,矢野貴,美浦佐藤吉,444,0,芝,1600,３歳未勝利
2026.1.4,中5,16,タイセイアストロ,,牡,57.0,杉原,美浦森一,456,4,芝,1600,３歳未勝利
2026.1.4,中6,1,ルベライトテソーロ,,牝,55.0,原,美浦武市,416,0,芝,2000,３歳新馬
2026.1.4,中6,2,アオゾラランチ,,牝,55.0,吉田豊,美浦戸田,412,0,芝,2000,３歳新馬
2026.1.4,中6,3,ルシアージュ,,牝,55.0,内田博,美浦高柳瑞,436,0,芝,2000,３歳新馬
2026.1.4,中6,4,サトノリアファル,,牡,57.0,北村宏,美浦古賀,526,0,芝,2000,３歳新馬
2026.1.4,中6,5,タカイチアメリカン,,牡,54.0,▲石田,美浦尾形,448,0,芝,2000,３歳新馬
2026.1.4,中6,6,アルタティール,,牡,55.0,△長浜,美浦手塚久,432,0,芝,2000,３歳新馬
2026.1.4,中6,7,ベイツリー,,牡,54.0,▲舟山,美浦村田,392,0,芝,2000,３歳新馬
2026.1.4,中6,8,トップオブザライン,,牡,57.0,三浦,栗東友道,494,0,芝,2000,３歳新馬
2026.1.4,中6,9,ドウカキミニトドケ,,牝,55.0,戸崎圭,栗東田中克,466,0,芝,2000,３歳新馬
2026.1.4,中6,10,トライアンドエラー,,牝,55.0,岩田康,栗東加藤公,470,0,芝,2000,３歳新馬
2026.1.4,中6,11,ロジマギー,,牝,55.0,丸山,美浦宮田,468,0,芝,2000,３歳新馬
2026.1.4,中6,12,カズシ,,牡,54.0,▲遠藤,美浦高柳瑞,474,0,芝,2000,３歳新馬
2026.1.4,中6,13,マイネルラジェム,,牡,57.0,丹内,美浦水野,486,0,芝,2000,３歳新馬
2026.1.4,中6,14,オービタルピリオド,,牡,57.0,石川,美浦奥村武,416,0,芝,2000,３歳新馬
2026.1.4,中6,15,クラックミーアップ,,牡,57.0,松岡,美浦蛯名正,476,0,芝,2000,３歳新馬
2026.1.4,中6,16,ダイビングキャッチ,,牡,57.0,菅原明,美浦田中剛,502,0,芝,2000,３歳新馬
2026.1.4,中6,17,ダイナソーコー,,牡,57.0,荻野極,栗東藤岡,446,0,芝,2000,３歳新馬
2026.1.4,中7,1,ディースプレマシー,,牡,57.0,石橋脩,美浦牧,456,2,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,2,テンミラージュ,,牝,52.0,▲石神道,美浦深山,454,8,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,3,タキノボリ,,牡,57.0,戸崎圭,美浦勢司,478,8,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,4,ノアヴィヴァーチェ,,牡,57.0,矢野貴,美浦鈴木慎,496,-6,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,5,ブレゲアン,,牡,57.0,三浦,美浦田村,474,14,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,6,カージオイド,,牡,57.0,内田博,美浦黒岩,530,16,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,7,ホウオウサムレット,,牡,54.0,▲舟山,美浦田中博,446,4,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,8,ブレードサクセス,,牡,58.0,丹内,美浦岩戸,502,-4,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,9,ラムゼイテソーロ,,牡,58.0,菊沢,美浦西田,542,4,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,10,ハルノアラシ,,牡,57.0,石川,美浦相沢,514,-8,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,11,ピコブルー,,牡,57.0,原,美浦上原博,478,0,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,12,ネオシルバー,,牡,58.0,田辺,美浦小西,514,0,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,13,バタール,,牡,57.0,荻野極,美浦鹿戸,550,-6,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,14,マイネルレグルス,,牡,58.0,柴田大,美浦矢嶋,498,2,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,15,ミヤジテン,,牝,56.0,丸田,美浦南田,496,2,ダ,1800,４歳以上１勝クラス
2026.1.4,中7,16,インテルメディオ,,セ,58.0,岩田康,美浦浅利,532,8,ダ,1800,４歳以上１勝クラス
2026.1.4,中8,1,ブルスケッタ,,牝,53.0,▲佐藤,美浦小手川,502,-6,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,2,ルーフオブヘヴン,,牝,53.0,▲石神道,美浦武藤,466,4,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,3,フラッシュポイント,,牝,56.0,横山武,美浦西田,510,8,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,4,ラヴァグロウ,,牝,56.0,丸田,美浦畠山,452,-6,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,5,ヒットミー,,牝,54.0,△長浜,美浦鹿戸,480,4,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,6,クイーンアポーン,,牝,56.0,丸山,美浦土田,466,10,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,7,ブエナディオサ,,牝,56.0,柴田善,美浦奥平,474,4,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,8,トキメキジニア,,牝,56.0,菊沢,美浦佐藤吉,462,-2,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,9,スマイルディシー,,牝,53.0,▲石田,美浦中川,470,0,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,10,フォンメイリー,,牝,53.0,▲上里,美浦粕谷,496,4,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,11,オオゾラヒバリ,,牝,56.0,野中,美浦根本,476,12,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,12,レインボーラッキー,,牝,56.0,横山琉,美浦斎藤誠,450,14,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,13,アイドル,,牝,56.0,荻野極,美浦上原佑,498,0,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,14,パレスドフィーヌ,,牝,56.0,津村,美浦鈴木慎,496,0,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,15,デルマエアロール,,牝,56.0,杉原,美浦大和田,454,2,ダ,1200,４歳以上１勝クラス
2026.1.4,中8,16,シンガソング,,牝,53.0,舟山瑠泉,美浦土田,434,4,ダ,1200,４歳以上１勝クラス
2026.1.4,中9,1,グランツアーテム,,牡,58.0,荻野極,美浦中川,520,6,ダ,1800,招福Ｓ(3勝クラス)
2026.1.4,中9,2,デコラシオン,,牡,58.0,戸崎圭,美浦高木,518,0,ダ,1800,招福Ｓ(3勝クラス)
2026.1.4,中9,3,アスクデビューモア,,牡,58.0,岩田康,栗東福永,462,-4,ダ,1800,招福Ｓ(3勝クラス)
2026.1.4,中9,4,ゴールドアローン,,牝,56.0,菊沢,美浦青木,474,0,ダ,1800,招福Ｓ(3勝クラス)
2026.1.4,中9,5,ウィステリアリヴァ,,牡,58.0,石橋脩,美浦小野,502,0,ダ,1800,招福Ｓ(3勝クラス)
2026.1.4,中9,6,ギーロカスタル,,牡,58.0,原,美浦伊藤大,498,4,ダ,1800,招福Ｓ(3勝クラス)
