日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.6.13,東1,1,レディソフィア,,牝,55.0,ゴンサルベ,美浦小笠,430,-8,ダ,1600,３歳未勝利
2026.6.13,東1,2,ゼフィリア,,牝,55.0,原,美浦岩戸,468,4,ダ,1600,３歳未勝利
2026.6.13,東1,3,ジーティーフクフク,,牝,52.0,▲上里,美浦西田,450,-2,ダ,1600,３歳未勝利
2026.6.13,東1,4,ドナソラーレ,,牝,55.0,杉原,美浦池上,428,4,ダ,1600,３歳未勝利
2026.6.13,東1,5,ストーリーオブラブ,,牝,55.0,江田照,美浦小野,430,6,ダ,1600,３歳未勝利
2026.6.13,東1,6,レヴェンドール,,牝,55.0,野中,美浦柄崎,452,4,ダ,1600,３歳未勝利
2026.6.13,東1,7,アルティソナンテ,,牝,55.0,大野,美浦大竹,444,10,ダ,1600,３歳未勝利
2026.6.13,東1,8,タマモチョコチップ,,牝,55.0,菊沢,美浦菊沢,446,0,ダ,1600,３歳未勝利
2026.6.13,東1,9,ルージュアリスタ,,牝,55.0,丸山,美浦宮田,496,0,ダ,1600,３歳未勝利
2026.6.13,東1,10,ブリサマリーナ,,牝,55.0,木幡巧,美浦久保田,460,6,ダ,1600,３歳未勝利
2026.6.13,東1,11,ジューンミレニアム,,牝,52.0,▲石田,美浦鈴木慎,476,-6,ダ,1600,３歳未勝利
2026.6.13,東1,12,オウケンサクラコ,,牝,55.0,丸田,美浦田中勝,416,0,ダ,1600,３歳未勝利
2026.6.13,東1,13,ルージュボニート,,牝,52.0,▲石神道,美浦高柳瑞,444,0,ダ,1600,３歳未勝利
2026.6.13,東1,14,アイリーノリチャン,,牝,55.0,嶋田,美浦尾形,446,14,ダ,1600,３歳未勝利
2026.6.13,東1,15,ホウオウロレンシア,,牝,52.0,▲佐藤,美浦高木,440,4,ダ,1600,３歳未勝利
2026.6.13,東1,16,トランセンコ,,牝,55.0,木幡育,美浦松永康,452,16,ダ,1600,３歳未勝利
2026.6.13,東2,1,キコリータ,,牝,55.0,横山典,美浦田中勝,412,0,芝,2400,３歳未勝利
2026.6.13,東2,2,オービタルピリオド,,牡,57.0,杉原,美浦奥村武,432,14,芝,2400,３歳未勝利
2026.6.13,東2,3,ゴールドエンバー,,牡,57.0,木幡初,美浦竹内,476,2,芝,2400,３歳未勝利
2026.6.13,東2,4,イベリスアマラ,,牡,57.0,吉田豊,美浦高橋文,430,4,芝,2400,３歳未勝利
2026.6.13,東2,5,スカイドリーマー,,牝,55.0,三浦,美浦木村,446,10,芝,2400,３歳未勝利
2026.6.13,東2,6,ヴァルカンテソーロ,,牡,57.0,戸崎圭,美浦嘉藤,450,0,芝,2400,３歳未勝利
2026.6.13,東2,7,コンフィグシス,,牝,55.0,丸田,美浦小笠,460,12,芝,2400,３歳未勝利
2026.6.13,東2,8,フレキシブル,,牝,55.0,ゴンサルベ,美浦斎藤誠,440,0,芝,2400,３歳未勝利
2026.6.13,東2,9,タイキヴィグルーズ,,牡,57.0,菊沢,美浦大竹,452,8,芝,2400,３歳未勝利
2026.6.13,東2,10,テンムス,,牝,55.0,北村宏,美浦古賀慎,420,8,芝,2400,３歳未勝利
2026.6.13,東2,11,クイーンズレイン,,牝,52.0,▲石神道,美浦林,452,10,芝,2400,３歳未勝利
2026.6.13,東2,12,ウインターブレス,,牡,57.0,レーン,美浦竹内,498,4,芝,2400,３歳未勝利
2026.6.13,東2,13,レフィノス,,牡,57.0,大野,美浦和田勇,508,0,芝,2400,３歳未勝利
2026.6.13,東2,14,アニゴザントス,,牝,55.0,木幡巧,美浦古賀慎,436,2,芝,2400,３歳未勝利
2026.6.13,東2,15,シェリーシュシュ,,牝,55.0,津村,美浦大竹,454,4,芝,2400,３歳未勝利
