日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.7.11,福1,1,ヒットアンドロール,,牡,60.0,小牧加,美浦田中勝,458,-6,障,3380,３歳以上障害ＯＰ(OP)
2026.7.11,福1,2,ジーククローネ,,セ,61.0,草野,美浦宮田,462,6,障,3380,３歳以上障害ＯＰ(OP)
2026.7.11,福1,3,トゥラッタッタ,,牡,60.0,五十嵐,美浦新開,468,-6,障,3380,３歳以上障害ＯＰ(OP)
2026.7.11,福1,4,ナックエルドラド,,牡,57.0,▲水沼,美浦小野,504,0,障,3380,３歳以上障害ＯＰ(OP)
2026.7.11,福1,5,フームスムート,,牡,60.0,難波,美浦水野,522,-4,障,3380,３歳以上障害ＯＰ(OP)
2026.7.11,福1,6,シャンデルナゴル,,牡,60.0,中村,栗東石坂,504,-12,障,3380,３歳以上障害ＯＰ(OP)
2026.7.11,福1,7,ネイチャーシップ,,牡,60.0,大江圭,美浦畠山,506,2,障,3380,３歳以上障害ＯＰ(OP)
2026.7.11,福1,8,グラニットピーク,,セ,57.0,▲坂口,美浦田島,496,-6,障,3380,３歳以上障害ＯＰ(OP)
2026.7.11,福1,9,タマモエース,,牡,60.0,高田,栗東宮地,478,-4,障,3380,３歳以上障害ＯＰ(OP)
2026.7.11,福1,10,コスモチプリア,,牝,58.0,伴,美浦松永康,450,-10,障,3380,３歳以上障害ＯＰ(OP)
2026.7.11,福1,11,クラウンセト,,牡,60.0,金子,美浦本間,444,-22,障,3380,３歳以上障害ＯＰ(OP)
2026.7.11,福2,1,ワイルドミュール,,牝,55.0,荻野極,美浦鹿戸,418,-2,ダ,1700,３歳未勝利
2026.7.11,福2,2,ビレッジルイーザ,,牝,52.0,▲佐藤,美浦伊藤圭,438,-8,ダ,1700,３歳未勝利
2026.7.11,福2,3,エルミー,,牝,55.0,三浦,美浦中川,442,12,ダ,1700,３歳未勝利
2026.7.11,福2,4,イセッセイ,,牝,55.0,小林脩,美浦伊藤伸,454,4,ダ,1700,３歳未勝利
2026.7.11,福2,5,タマモチョコチップ,,牝,55.0,菊沢,美浦菊沢,446,0,ダ,1700,３歳未勝利
2026.7.11,福2,6,サイモンセレーノ,,牝,52.0,▲石神道,美浦勢司,446,10,ダ,1700,３歳未勝利
2026.7.11,福2,7,キミガハマ,,牝,55.0,小崎,美浦嘉藤,460,-6,ダ,1700,３歳未勝利
2026.7.11,福2,8,アルバニクス,,牝,52.0,▲上里,美浦中舘,454,-10,ダ,1700,３歳未勝利
2026.7.11,福2,9,アインプロージット,,牝,55.0,坂井,美浦大竹,420,18,ダ,1700,３歳未勝利
2026.7.11,福2,10,ベアエクスプレス,,牝,55.0,松岡,美浦柄崎,476,-6,ダ,1700,３歳未勝利
2026.7.11,福2,11,ゼフィリア,,牝,55.0,原,美浦岩戸,464,-4,ダ,1700,３歳未勝利
2026.7.11,福2,12,ホウライブラック,,牝,52.0,▲石田,美浦鈴木慎,450,0,ダ,1700,３歳未勝利
2026.7.11,福2,13,メイショウミズホ,,牝,55.0,大野,美浦和田勇,426,2,ダ,1700,３歳未勝利
2026.7.11,福2,14,セイスイカルメン,,牝,55.0,木幡巧,美浦堀内,450,-12,ダ,1700,３歳未勝利
2026.7.11,福2,15,アジュアカレンツ,,牝,55.0,武藤,美浦西田,436,-6,ダ,1700,３歳未勝利
2026.7.11,福3,1,レオンティウス,,牡,55.0,丸山,美浦田中勝,478,-6,芝,1800,２歳未勝利
2026.7.11,福3,2,ペアスターロード,,牡,55.0,戸崎圭,栗東前川,470,-4,芝,1800,２歳未勝利
2026.7.11,福3,3,ジーティーフクジ,,牡,52.0,▲上里,美浦武市,394,-2,芝,1800,２歳未勝利
2026.7.11,福3,4,トーセンマスラオ,,牡,55.0,菊沢,美浦菊沢,498,-6,芝,1800,２歳未勝利
2026.7.11,福3,5,マイネルリコルディ,,牡,55.0,原,美浦青木,440,-2,芝,1800,２歳未勝利
2026.7.11,福3,6,タイセイアドーレ,,牡,52.0,▲石田,美浦伊藤圭,462,-18,芝,1800,２歳未勝利
2026.7.11,福3,7,オーケーマドンナ,,牝,55.0,木幡巧,美浦相沢,456,-2,芝,1800,２歳未勝利
2026.7.11,福3,8,シアルナーレ,,牡,55.0,坂井,美浦田中博,436,-6,芝,1800,２歳未勝利
2026.7.11,福3,9,キャピタルストーン,,牡,55.0,大野,美浦久保田,430,-2,芝,1800,２歳未勝利
2026.7.11,福3,10,ジュネストレイル,,牡,55.0,荻野極,美浦手塚徳,454,0,芝,1800,２歳未勝利
2026.7.11,福3,11,コールドスリープ,,牝,52.0,▲佐藤,美浦深山,450,-6,芝,1800,２歳未勝利
2026.7.11,福3,12,シャインラブ,,牝,55.0,丸田,栗東井上,440,2,芝,1800,２歳未勝利
2026.7.11,福3,13,モーモーゼロ,,牡,52.0,▲石神道,美浦石栗,458,0,芝,1800,２歳未勝利
2026.7.11,福3,14,コスモシグナス,,牡,55.0,石川,美浦水野,448,4,芝,1800,２歳未勝利
2026.7.11,福4,1,ロードプレリュード,,牡,57.0,木幡巧,美浦稲垣,494,6,ダ,1700,３歳未勝利
2026.7.11,福4,2,エビスディアーナ,,牝,55.0,江田照,美浦加藤征,436,4,ダ,1700,３歳未勝利
2026.7.11,福4,3,パワポケウォーズ,,牡,54.0,▲佐藤,美浦大和田,422,-6,ダ,1700,３歳未勝利
2026.7.11,福4,4,スティールヴォーグ,,牡,57.0,三浦,美浦中舘,468,4,ダ,1700,３歳未勝利
2026.7.11,福4,5,ゴールドプレイヤー,,牡,57.0,戸崎圭,美浦古賀慎,446,-8,ダ,1700,３歳未勝利
2026.7.11,福4,6,ルールオーヴァー,,牡,57.0,小崎,美浦尾関,462,0,ダ,1700,３歳未勝利
