日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.1.18,中1,1,イッツソーブライト,,牡,57.0,小林脩,美浦南田,542,-2,ダ,1200,３歳未勝利
2026.1.18,中1,2,キタノトゥシャイン,,牝,55.0,柴田大,美浦粕谷,462,0,ダ,1200,３歳未勝利
2026.1.18,中1,3,プラチナムディスク,,牝,53.0,△長浜,美浦小笠,446,-2,ダ,1200,３歳未勝利
2026.1.18,中1,4,ヘイマー,,牡,54.0,▲遠藤,美浦伊藤伸,504,-2,ダ,1200,３歳未勝利
2026.1.18,中1,5,グレイシエーション,,牝,55.0,杉原,美浦栗田,470,2,ダ,1200,３歳未勝利
2026.1.18,中1,6,モーゲンセン,,牡,57.0,戸崎圭,美浦斎藤誠,518,-2,ダ,1200,３歳未勝利
2026.1.18,中1,7,ツクバヴァンガード,,牡,57.0,内田博,美浦奥平,478,6,ダ,1200,３歳未勝利
2026.1.18,中1,8,アルクノワール,,牝,55.0,木幡巧,美浦牧,414,0,ダ,1200,３歳未勝利
2026.1.18,中1,9,ロット,,牝,55.0,嶋田,美浦本間,426,4,ダ,1200,３歳未勝利
2026.1.18,中1,10,マーガレットクレア,,牝,55.0,原,美浦黒岩,444,6,ダ,1200,３歳未勝利
2026.1.18,中1,11,リナシタ,,牝,55.0,丹内,美浦清水英,438,-4,ダ,1200,３歳未勝利
2026.1.18,中1,12,クリオロゴールド,,牡,57.0,横山武,美浦高柳瑞,436,0,ダ,1200,３歳未勝利
2026.1.18,中1,13,ネオアカジョウ,,牡,57.0,横山和,美浦小西,500,10,ダ,1200,３歳未勝利
2026.1.18,中1,14,ポルタシャーンス,,牝,55.0,武藤,美浦武藤,442,-6,ダ,1200,３歳未勝利
2026.1.18,中1,15,ジャンプストリート,,牡,57.0,松岡,美浦伊藤伸,434,4,ダ,1200,３歳未勝利
2026.1.18,中1,16,ステキサプライズ,,牡,57.0,木幡初,美浦粕谷,432,-2,ダ,1200,３歳未勝利
2026.1.18,中2,1,イサチルクイーン,,牝,55.0,木幡初,美浦竹内,472,6,ダ,1800,３歳未勝利
2026.1.18,中2,2,ローズプリンセス,,牝,55.0,荻野極,美浦上原佑,448,4,ダ,1800,３歳未勝利
2026.1.18,中2,3,タートルインメイ,,牝,55.0,松岡,美浦奥平,480,-10,ダ,1800,３歳未勝利
2026.1.18,中2,4,レイナロハルンバ,,牝,52.0,▲石田,美浦加藤和,410,-6,ダ,1800,３歳未勝利
2026.1.18,中2,5,ピアス,,牝,55.0,石橋脩,美浦森一,460,-18,ダ,1800,３歳未勝利
2026.1.18,中2,6,デルマホダカ,,牝,55.0,菊沢,美浦菊沢,490,6,ダ,1800,３歳未勝利
2026.1.18,中2,7,サラサチャチャチャ,,牝,55.0,江田照,美浦田中剛,466,-2,ダ,1800,３歳未勝利
2026.1.18,中2,8,エイシンイクサボシ,,牝,55.0,木幡育,美浦勢司,462,-2,ダ,1800,３歳未勝利
2026.1.18,中2,9,コスモシュンライ,,牝,55.0,丹内,美浦稲垣,448,0,ダ,1800,３歳未勝利
2026.1.18,中2,10,バオシェテンシ,,牝,55.0,内田博,美浦加藤和,438,-10,ダ,1800,３歳未勝利
2026.1.18,中2,11,アルデバローズ,,牝,55.0,菅原明,美浦矢野,456,10,ダ,1800,３歳未勝利
2026.1.18,中2,12,ゲンパチミスティ,,牝,52.0,▲水沼,美浦西田,466,-8,ダ,1800,３歳未勝利
2026.1.18,中2,13,クイーンズホリデー,,牝,52.0,▲舟山,美浦林,480,-6,ダ,1800,３歳未勝利
2026.1.18,中2,14,レヴェンドール,,牝,55.0,野中,美浦柄崎,454,-6,ダ,1800,３歳未勝利
2026.1.18,中2,15,ルベライトテソーロ,,牝,55.0,原,美浦武市,410,-6,ダ,1800,３歳未勝利
2026.1.18,中2,16,ライブリピュア,,牝,55.0,小林凌,美浦尾形,454,-2,ダ,1800,３歳未勝利
2026.1.18,中3,1,チェストー,,牡,53.0,★谷原,美浦土田,464,10,ダ,1800,３歳未勝利
2026.1.18,中3,2,アラビアンドリーム,,牡,57.0,横山和,美浦栗田,496,-2,ダ,1800,３歳未勝利
2026.1.18,中3,3,グスタフ,,牡,54.0,▲遠藤,美浦大和田,490,2,ダ,1800,３歳未勝利
2026.1.18,中3,4,クルスデルスール,,牡,57.0,木幡育,美浦松永康,472,-4,ダ,1800,３歳未勝利
2026.1.18,中3,5,ベルウッドバイオ,,牡,57.0,吉田豊,美浦高橋文,480,4,ダ,1800,３歳未勝利
2026.1.18,中3,6,フロステリオン,,牡,57.0,菊沢,美浦萱野,446,4,ダ,1800,３歳未勝利
2026.1.18,中3,7,ジェネラスキング,,牡,57.0,佐々木,美浦久保田,480,-2,ダ,1800,３歳未勝利
2026.1.18,中3,8,パラダイスフェイス,,牡,57.0,丸山,美浦牧,504,-2,ダ,1800,３歳未勝利
2026.1.18,中3,9,サイモフェーン,,牡,57.0,ルメール,美浦高木,486,-4,ダ,1800,３歳未勝利
2026.1.18,中3,10,フライデイゼーン,,牡,57.0,木幡巧,美浦岩戸,460,6,ダ,1800,３歳未勝利
2026.1.18,中3,11,ツインドライヴ,,牡,54.0,▲石田,美浦新開,520,10,ダ,1800,３歳未勝利
2026.1.18,中3,12,ヨドノヒロイン,,牝,55.0,丸田,美浦武市,482,0,ダ,1800,３歳未勝利
2026.1.18,中3,13,ディレクティオ,,牝,55.0,丹内,美浦金成,446,-4,ダ,1800,３歳未勝利
2026.1.18,中4,1,カイコウ,,セ,60.0,五十嵐,美浦田島,474,6,障,2880,４歳以上障害未勝利
2026.1.18,中4,2,アニージョ,,セ,60.0,草野,美浦畠山,538,20,障,2880,４歳以上障害未勝利
2026.1.18,中4,3,ネイチャーシップ,,牡,60.0,高田,美浦根本,518,6,障,2880,４歳以上障害未勝利
2026.1.18,中4,4,サトノエピック,,牡,60.0,上野,美浦国枝,538,6,障,2880,４歳以上障害未勝利
2026.1.18,中4,5,プレミアブルー,,牡,59.0,中村,美浦菊川,472,24,障,2880,４歳以上障害未勝利
2026.1.18,中4,6,ワカムシャ,,牡,59.0,伴,美浦矢野,500,8,障,2880,４歳以上障害未勝利
2026.1.18,中4,7,アスクオンディープ,,セ,60.0,小牧加,栗東前川,492,0,障,2880,４歳以上障害未勝利
2026.1.18,中4,8,ビッグショータイム,,牡,60.0,江田勇,美浦土田,506,8,障,2880,４歳以上障害未勝利
2026.1.18,中4,9,リードアクトレス,,牝,58.0,小野寺,栗東安達,492,0,障,2880,４歳以上障害未勝利
2026.1.18,中4,10,コスモアミマネラ,,牡,60.0,石神深,美浦柄崎,494,-4,障,2880,４歳以上障害未勝利
2026.1.18,中4,11,ビジューブリランテ,,セ,57.0,▲坂口,美浦浅利,498,4,障,2880,４歳以上障害未勝利
2026.1.18,中4,12,ゴールデンステップ,,牝,58.0,金子,美浦和田勇,496,2,障,2880,４歳以上障害未勝利
2026.1.18,中4,13,サダージ,,牝,57.0,▲水沼,美浦萱野,464,18,障,2880,４歳以上障害未勝利
2026.1.18,中4,14,クリアクォーツ,,牡,59.0,大江圭,美浦的場,476,0,障,2880,４歳以上障害未勝利
2026.1.18,中5,1,ウインアプローチ,,牡,57.0,松岡,美浦畠山,444,0,芝,1600,３歳新馬
2026.1.18,中5,2,ピコブロッサム,,牝,50.0,▲石神道,美浦伊藤大,474,0,芝,1600,３歳新馬
2026.1.18,中5,3,キタノボストン,,セ,57.0,岩部,美浦伊藤伸,438,0,芝,1600,３歳新馬
2026.1.18,中5,4,ティーナ,,牝,55.0,杉原,美浦池上,454,0,芝,1600,３歳新馬
2026.1.18,中5,5,ターンザテーブルス,,牝,52.0,▲小林美,美浦西田,416,0,芝,1600,３歳新馬
2026.1.18,中5,6,ダノンケリー,,牝,55.0,横山武,美浦尾関,404,0,芝,1600,３歳新馬
2026.1.18,中5,7,グンバイ,,牡,57.0,高杉,栗東高橋一,480,0,芝,1600,３歳新馬
2026.1.18,中5,8,サンプレクス,,牡,57.0,石川,美浦大竹,422,0,芝,1600,３歳新馬
2026.1.18,中5,9,チャリティチャリス,,牡,57.0,荻野極,美浦浅利,474,0,芝,1600,３歳新馬
2026.1.18,中5,10,ヤジロベエバランス,,牝,52.0,▲遠藤,美浦岩戸,398,0,芝,1600,３歳新馬
