日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.3.7,中1,1,アイムインディ,,牝,55.0,武豊,美浦蛯名正,448,0,ダ,1200,３歳未勝利
2026.3.7,中1,2,メビウスロマンス,,牝,55.0,戸崎圭,美浦矢嶋,454,-6,ダ,1200,３歳未勝利
2026.3.7,中1,3,マーゴットオーメン,,牝,55.0,菊沢,美浦菊沢,526,0,ダ,1200,３歳未勝利
2026.3.7,中1,4,テンハートビート,,牝,55.0,丹内,美浦西田,446,-4,ダ,1200,３歳未勝利
2026.3.7,中1,5,ブルーノザビーチ,,牝,55.0,小林凌,美浦尾形,490,0,ダ,1200,３歳未勝利
2026.3.7,中1,6,ロマンスドール,,牝,52.0,▲水沼,美浦石栗,376,0,ダ,1200,３歳未勝利
2026.3.7,中1,7,マオノサルート,,牝,55.0,原,美浦黒岩,450,0,ダ,1200,３歳未勝利
2026.3.7,中1,8,ララムーティエ,,牝,55.0,小林脩,美浦青木,430,0,ダ,1200,３歳未勝利
2026.3.7,中1,9,ティアップシャイン,,牝,52.0,▲佐藤,美浦奥平,454,-12,ダ,1200,３歳未勝利
2026.3.7,中1,10,マリノステアハート,,牝,55.0,木幡巧,美浦牧,462,0,ダ,1200,３歳未勝利
2026.3.7,中1,11,ジャメビュ,,牝,52.0,▲遠藤,美浦佐藤吉,430,-2,ダ,1200,３歳未勝利
2026.3.7,中1,12,ロジザボード,,牝,55.0,岩田康,美浦古賀慎,488,0,ダ,1200,３歳未勝利
2026.3.7,中1,13,ニシノギャルズ,,牝,55.0,武藤,美浦水野,470,6,ダ,1200,３歳未勝利
2026.3.7,中1,14,ウインディナナコ,,牝,55.0,石橋脩,美浦勢司,408,0,ダ,1200,３歳未勝利
2026.3.7,中1,15,アリアーネ,,牝,55.0,菅原隆,美浦鈴木慎,460,0,ダ,1200,３歳未勝利
2026.3.7,中1,16,トモジャオーリー,,牝,55.0,津村,美浦鈴木伸,438,0,ダ,1200,３歳未勝利
2026.3.7,中2,1,ジオストラテジー,,牡,57.0,木幡巧,美浦牧,508,0,ダ,1800,３歳未勝利
2026.3.7,中2,2,ロジクリスエス,,牡,54.0,石田,美浦新開,,,ダ,1800,３歳未勝利
2026.3.7,中2,3,グランドスウェル,,牡,57.0,杉原,美浦畠山,514,-2,ダ,1800,３歳未勝利
2026.3.7,中2,4,デディカス,,牡,57.0,佐々木,美浦池上,492,0,ダ,1800,３歳未勝利
2026.3.7,中2,5,ダンシングアウェイ,,牡,57.0,津村,美浦相沢,466,-2,ダ,1800,３歳未勝利
2026.3.7,中2,6,サクセスドラム,,牡,57.0,菊沢,美浦高柳瑞,470,0,ダ,1800,３歳未勝利
2026.3.7,中2,7,エタンセル,,牡,57.0,丹内,美浦高木,462,2,ダ,1800,３歳未勝利
2026.3.7,中2,8,ロイヤルヤマト,,牡,54.0,▲佐藤,美浦伊藤圭,452,2,ダ,1800,３歳未勝利
2026.3.7,中2,9,ミアルーチェ,,牝,52.0,▲上里,美浦加藤士,488,-12,ダ,1800,３歳未勝利
2026.3.7,中2,10,エリーニック,,牝,55.0,大野,美浦千葉,446,0,ダ,1800,３歳未勝利
2026.3.7,中2,11,ブルースパーダ,,牡,57.0,松岡,美浦矢野,478,-8,ダ,1800,３歳未勝利
2026.3.7,中2,12,ライヴジントニック,,牡,54.0,▲舟山,美浦尾形,536,-8,ダ,1800,３歳未勝利
2026.3.7,中2,13,ソルテソーロ,,牡,57.0,石川,美浦西田,450,0,ダ,1800,３歳未勝利
2026.3.7,中2,14,マッキュラシオン,,牡,57.0,原,美浦武市,490,-4,ダ,1800,３歳未勝利
2026.3.7,中2,15,インスウィング,,セ,57.0,小林脩,美浦青木,500,2,ダ,1800,３歳未勝利
2026.3.7,中3,1,リスペクトライト,,牡,54.0,▲石神道,美浦和田郎,434,-1,ダ,1200,３歳未勝利
2026.3.7,中3,2,アンセートゥモダン,,牝,55.0,大野,美浦杉浦,418,-2,ダ,1200,３歳未勝利
2026.3.7,中3,3,イセッセイ,,牝,52.0,▲遠藤,美浦伊藤伸,440,4,ダ,1200,３歳未勝利
2026.3.7,中3,4,フェイスリフト,,牡,57.0,原,美浦嘉藤,460,-4,ダ,1200,３歳未勝利
2026.3.7,中3,5,アクロスメモリア,,牝,55.0,武豊,美浦田島,468,-8,ダ,1200,３歳未勝利
2026.3.7,中3,6,ジョアンズベスト,,牝,55.0,木幡巧,美浦牧,414,0,ダ,1200,３歳未勝利
2026.3.7,中3,7,ドラリズム,,牡,57.0,武藤,美浦武藤,480,-2,ダ,1200,３歳未勝利
2026.3.7,中3,8,シュヴァルツシルト,,牡,57.0,津村,美浦田島,472,-2,ダ,1200,３歳未勝利
2026.3.7,中3,9,ノアシルヴィ,,牝,52.0,▲石田,美浦天間,452,-4,ダ,1200,３歳未勝利
2026.3.7,中3,10,ココロノヒコボシ,,牡,54.0,▲舟山,美浦嘉藤,500,0,ダ,1200,３歳未勝利
2026.3.7,中3,11,リオンアンサー,,牝,55.0,柴田善,美浦佐藤吉,418,-10,ダ,1200,３歳未勝利
2026.3.7,中3,12,リトルコリンズ,,牡,57.0,石橋脩,美浦小手川,420,2,ダ,1200,３歳未勝利
2026.3.7,中3,13,エコロセレナ,,牝,55.0,岩田康,美浦斎藤誠,460,-6,ダ,1200,３歳未勝利
2026.3.7,中3,14,トヨサカエ,,牡,57.0,吉田豊,美浦高橋文,470,0,ダ,1200,３歳未勝利
2026.3.7,中3,15,ピクシーゲイル,,牡,57.0,木幡育,美浦松永康,482,0,ダ,1200,３歳未勝利
2026.3.7,中3,16,ラインカシウス,,牝,52.0,▲小林美,美浦水野,406,-4,ダ,1200,３歳未勝利
2026.3.7,中4,1,コレクテイニア,,牡,60.0,草野,美浦戸田,472,-2,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,2,アルカンサス,,牡,57.0,▲土田,美浦田中勝,484,0,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,3,メイショウソムリエ,,セ,60.0,大江圭,美浦蛯名正,506,0,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,4,プラチナドリーム,,牡,61.0,石神深,美浦菊川,490,6,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,5,キングサーガ,,セ,60.0,小野寺,栗東小栗,500,-2,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,6,インディゴブラック,,セ,61.0,小坂,栗東奥村豊,524,0,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,7,ホークフィールド,,牡,61.0,高田,栗東武英,492,-2,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,8,マルベリーシチー,,牡,60.0,上野,美浦奥平,508,8,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,9,ヴラディア,,牡,60.0,伴,美浦松尾,484,0,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,10,アスクオンディープ,,セ,60.0,小牧加,栗東前川,490,-2,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,11,コンテナワールド,,牡,58.0,▲井上,栗東中竹,488,8,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,12,クラウンセト,,牡,60.0,江田勇,美浦本間,474,4,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,13,アメリカンピース,,セ,60.0,黒岩,栗東東田,452,2,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中4,14,ロードリベラシオン,,牡,57.0,▲坂口,美浦尾形,508,-4,障,3200,４歳以上障害ＯＰ(OP)
2026.3.7,中5,1,ニシノカーロ,,牡,57.0,原田和,美浦上原博,472,-4,芝,2200,３歳未勝利
2026.3.7,中5,2,ニシノヒノトリ,,牡,57.0,津村,美浦手塚久,480,0,芝,2200,３歳未勝利
2026.3.7,中5,3,レディトゥランブル,,牡,57.0,岩田康,美浦武井,556,8,芝,2200,３歳未勝利
2026.3.7,中5,4,アニゴザントス,,牝,53.0,△長浜,美浦古賀慎,436,0,芝,2200,３歳未勝利
2026.3.7,中5,5,キンググローリー,,牡,57.0,丹内,美浦古賀慎,470,-4,芝,2200,３歳未勝利
2026.3.7,中5,6,クリスタルドレス,,牝,55.0,江田照,美浦高橋文,416,-10,芝,2200,３歳未勝利
2026.3.7,中5,7,サクラピアチェーレ,,セ,57.0,菊沢,美浦高柳瑞,496,4,芝,2200,３歳未勝利
2026.3.7,中5,8,ヤマメナイト,,牡,57.0,吉田豊,美浦田島,472,-2,芝,2200,３歳未勝利
2026.3.7,中5,9,アイスアイスベイビ,,牡,57.0,石川,美浦岩戸,470,0,芝,2200,３歳未勝利
2026.3.7,中5,10,ウインターブレス,,牡,57.0,原,美浦竹内,496,-4,芝,2200,３歳未勝利
2026.3.7,中5,11,ミサダメキメル,,牡,54.0,▲遠藤,美浦高橋文,454,-2,芝,2200,３歳未勝利
2026.3.7,中5,12,ウィロークリーク,,牡,57.0,ルメール,美浦中舘,476,-12,芝,2200,３歳未勝利
2026.3.7,中5,13,バッカステソーロ,,牡,57.0,大野,美浦栗田,458,0,芝,2200,３歳未勝利
2026.3.7,中5,14,ラクシオンデクラ,,牡,54.0,▲舟山,美浦尾関,436,-2,芝,2200,３歳未勝利
2026.3.7,中5,15,ローレルエース,,牡,54.0,▲佐藤,美浦松永康,468,10,芝,2200,３歳未勝利
2026.3.7,中5,16,ブリサマリーナ,,牝,55.0,田辺,美浦久保田,460,-6,芝,2200,３歳未勝利
2026.3.7,中5,17,ベルトラッキ,,牡,57.0,戸崎圭,美浦加藤士,472,0,芝,2200,３歳未勝利
2026.3.7,中5,18,ラスターヴァース,,牝,55.0,木幡巧,美浦牧,470,-2,芝,2200,３歳未勝利
2026.3.7,中6,1,エリュグレイス,,牝,55.0,横山和,美浦和田勇,464,-4,芝,2000,３歳未勝利
2026.3.7,中6,2,アリアファブラ,,牝,55.0,丹内,美浦尾関,410,-2,芝,2000,３歳未勝利
2026.3.7,中6,3,チョコスコーン,,牝,55.0,菊沢,美浦林,400,-12,芝,2000,３歳未勝利
2026.3.7,中6,4,カサナルキセキ,,牝,55.0,石橋脩,美浦青木,460,2,芝,2000,３歳未勝利
2026.3.7,中6,5,コンフィグシス,,牝,55.0,丸田,美浦小笠,450,0,芝,2000,３歳未勝利
2026.3.7,中6,6,シルバープレミア,,牝,55.0,横山典,美浦西田,384,-12,芝,2000,３歳未勝利
2026.3.7,中6,7,オーブレーヌ,,牝,52.0,▲石神道,美浦和田郎,388,0,芝,2000,３歳未勝利
2026.3.7,中6,8,コスモナエマ,,牝,55.0,津村,美浦手塚久,480,-6,芝,2000,３歳未勝利
2026.3.7,中6,9,サムシングスイート,,牝,55.0,岩田望,美浦伊藤大,494,-4,芝,2000,３歳未勝利
2026.3.7,中6,10,クレアノア,,牝,55.0,戸崎圭,美浦久保田,408,2,芝,2000,３歳未勝利
2026.3.7,中6,11,トパーズテソーロ,,牝,55.0,原,美浦稲垣,446,-4,芝,2000,３歳未勝利
2026.3.7,中6,12,イバラヒメ,,牝,52.0,▲小林美,美浦新開,450,2,芝,2000,３歳未勝利
2026.3.7,中6,13,ヴェニゼロス,,牝,52.0,▲舟山,美浦林,424,0,芝,2000,３歳未勝利
2026.3.7,中6,14,ファンシーシェイプ,,牝,55.0,丸山,美浦矢野,444,2,芝,2000,３歳未勝利
2026.3.7,中6,15,メジロピオラ,,牝,55.0,三浦,美浦武井,474,4,芝,2000,３歳未勝利
2026.3.7,中6,16,ライトハウス,,牝,55.0,田辺,美浦久保田,462,-12,芝,2000,３歳未勝利
2026.3.7,中6,17,アジャイブ,,牝,52.0,▲石田,美浦小笠,456,-4,芝,2000,３歳未勝利
2026.3.7,中6,18,セシルブリュネ,,牝,55.0,横山武,美浦栗田,396,10,芝,2000,３歳未勝利
2026.3.7,中7,1,ヴァイオスペース,,牡,57.0,丹内,美浦黒岩,458,-2,ダ,1200,３歳１勝クラス
2026.3.7,中7,2,ノースブルースカイ,,牝,55.0,松岡,美浦堀内,408,-8,ダ,1200,３歳１勝クラス
2026.3.7,中7,3,ライヴレッドアイ,,牝,55.0,木幡巧,美浦牧,492,-2,ダ,1200,３歳１勝クラス
2026.3.7,中7,4,ウォーターサグラダ,,牡,57.0,ルメール,栗東武幸,422,-8,ダ,1200,３歳１勝クラス
2026.3.7,中7,5,アンティミスト,,牡,57.0,津村,美浦鈴木伸,520,-6,ダ,1200,３歳１勝クラス
2026.3.7,中7,6,ドナソール,,牝,52.0,▲大久保,美浦畠山,466,-2,ダ,1200,３歳１勝クラス
2026.3.7,中7,7,スリーコーズ,,牡,54.0,▲佐藤,美浦伊藤圭,474,0,ダ,1200,３歳１勝クラス
2026.3.7,中7,8,トワイライトサイト,,牡,57.0,横山和,美浦嘉藤,420,-4,ダ,1200,３歳１勝クラス
2026.3.7,中7,9,ディープスリー,,牡,57.0,佐々木,栗東小栗,512,4,ダ,1200,３歳１勝クラス
2026.3.7,中7,10,アパタイトテソーロ,,牝,55.0,原,美浦畠山,412,-6,ダ,1200,３歳１勝クラス
2026.3.7,中7,11,スローモーション,,牝,55.0,長岡,美浦深山,384,-4,ダ,1200,３歳１勝クラス
2026.3.7,中7,12,レッドスティンガー,,牡,57.0,戸崎圭,美浦矢嶋,458,-12,ダ,1200,３歳１勝クラス
2026.3.7,中7,13,トップマジシャン,,牡,57.0,石橋脩,美浦石栗,444,-4,ダ,1200,３歳１勝クラス
2026.3.7,中7,14,ロードストラダーレ,,牡,57.0,丸田,美浦本間,500,2,ダ,1200,３歳１勝クラス
2026.3.7,中7,15,カリヨンアヴォン,,牝,55.0,岩田望,美浦勢司,432,-8,ダ,1200,３歳１勝クラス
2026.3.7,中7,16,ジャスパーメルチェ,,牝,55.0,横山武,栗東森秀,,,ダ,1200,３歳１勝クラス
2026.3.7,中8,1,ブリスフル,,牡,58.0,木幡初,美浦武市,508,-2,ダ,1800,４歳以上１勝クラス
2026.3.7,中8,2,プルメリアクヒオ,,牡,56.0,△長浜,美浦深山,470,-4,ダ,1800,４歳以上１勝クラス
2026.3.7,中8,3,フェスタリア,,牡,58.0,原,美浦矢野,454,0,ダ,1800,４歳以上１勝クラス
2026.3.7,中8,4,オウケンヴィーナス,,牝,53.0,▲佐藤,美浦松永康,418,12,ダ,1800,４歳以上１勝クラス
2026.3.7,中8,5,ホークライト,,セ,58.0,ルメール,美浦中舘,488,0,ダ,1800,４歳以上１勝クラス
2026.3.7,中8,6,ディースプレマシー,,牡,58.0,石橋脩,美浦牧,456,-2,ダ,1800,４歳以上１勝クラス
2026.3.7,中8,7,ミルトパワー,,牡,58.0,菊沢,美浦武市,534,24,ダ,1800,４歳以上１勝クラス
2026.3.7,中8,8,プレジール,,牡,58.0,松岡,美浦嘉藤,494,6,ダ,1800,４歳以上１勝クラス
2026.3.7,中8,9,クニノハッピー,,牡,58.0,横山琉,美浦田中剛,482,8,ダ,1800,４歳以上１勝クラス
2026.3.7,中8,10,サムワンライクユー,,牡,58.0,江田照,美浦佐藤吉,496,0,ダ,1800,４歳以上１勝クラス
2026.3.7,中8,11,オウケンシルヴァー,,牡,58.0,木幡育,美浦松永康,498,-2,ダ,1800,４歳以上１勝クラス
2026.3.7,中8,12,キャストロペペ,,牡,55.0,▲遠藤,美浦堀内,476,6,ダ,1800,４歳以上１勝クラス
2026.3.7,中8,13,カージオイド,,牡,58.0,佐々木,美浦黒岩,520,-10,ダ,1800,４歳以上１勝クラス
