日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.2.22,東1,1,ネオアンボウ,,牡,57.0,小林脩,美浦小西,548,-4,ダ,1400,３歳未勝利
2026.2.22,東1,2,チェイサー,,牡,57.0,石川,美浦相沢,432,4,ダ,1400,３歳未勝利
2026.2.22,東1,3,アトミックブレス,,牡,57.0,キング,美浦加藤征,514,-4,ダ,1400,３歳未勝利
2026.2.22,東1,4,ブライトラン,,牡,54.0,▲佐藤,美浦尾形,490,-2,ダ,1400,３歳未勝利
2026.2.22,東1,5,マルターズドン,,牡,57.0,佐々木,美浦手塚久,490,0,ダ,1400,３歳未勝利
2026.2.22,東1,6,エコロセレナ,,牝,55.0,岩田康,美浦斎藤誠,466,-4,ダ,1400,３歳未勝利
2026.2.22,東1,7,ミラビリオン,,牡,57.0,岩田望,美浦伊坂,490,4,ダ,1400,３歳未勝利
2026.2.22,東1,8,マクシーン,,牝,55.0,荻野極,美浦稲垣,464,-2,ダ,1400,３歳未勝利
2026.2.22,東1,9,ニシノランペイジ,,牡,57.0,池添,美浦松山,474,6,ダ,1400,３歳未勝利
2026.2.22,東1,10,ユイノカタリベ,,牡,57.0,木幡初,美浦竹内,514,-4,ダ,1400,３歳未勝利
2026.2.22,東1,11,ソフィアプルーマ,,牝,53.0,△長浜,美浦上原博,438,-4,ダ,1400,３歳未勝利
2026.2.22,東1,12,レピュニット,,牡,57.0,戸崎圭,美浦宮田,478,0,ダ,1400,３歳未勝利
2026.2.22,東1,13,モーブプリエール,,牝,55.0,武藤,美浦鈴木慎,434,14,ダ,1400,３歳未勝利
2026.2.22,東1,14,セイレーンバイブス,,牝,52.0,▲遠藤,美浦村田,432,-2,ダ,1400,３歳未勝利
2026.2.22,東1,15,タイセイモノリス,,牡,57.0,高杉,美浦栗田,480,0,ダ,1400,３歳未勝利
2026.2.22,東1,16,ベストロマンス,,牝,52.0,▲上里,美浦西田,436,-6,ダ,1400,３歳未勝利
2026.2.22,東2,1,タケルムサシ,,牡,57.0,岩田康,美浦斎藤誠,486,-4,ダ,2100,３歳未勝利
2026.2.22,東2,2,オーキッドワン,,牡,54.0,▲遠藤,美浦水野,446,-4,ダ,2100,３歳未勝利
2026.2.22,東2,3,レフィノス,,牡,57.0,田辺,美浦和田勇,516,0,ダ,2100,３歳未勝利
2026.2.22,東2,4,バスキュール,,牡,57.0,ルメール,美浦林,498,-4,ダ,2100,３歳未勝利
2026.2.22,東2,5,エンゼルランプ,,牝,52.0,▲大久保,美浦武市,442,-8,ダ,2100,３歳未勝利
2026.2.22,東2,6,クワッドマリニン,,牡,57.0,佐々木,美浦久保田,484,-6,ダ,2100,３歳未勝利
2026.2.22,東2,7,コスモラムバック,,牡,57.0,武藤,美浦水野,502,-4,ダ,2100,３歳未勝利
2026.2.22,東2,8,ビービーアジャイル,,牡,57.0,キング,美浦中舘,488,-6,ダ,2100,３歳未勝利
2026.2.22,東2,9,ジューングレイス,,牝,55.0,木幡巧,美浦鈴木慎,454,-4,ダ,2100,３歳未勝利
2026.2.22,東2,10,カミノテイオー,,牡,55.0,△長浜,美浦奥平,478,-4,ダ,2100,３歳未勝利
2026.2.22,東2,11,マイネルスラーヴァ,,牡,57.0,柴田大,美浦高木,508,-6,ダ,2100,３歳未勝利
2026.2.22,東2,12,クリムゾンリーフ,,牡,54.0,▲上里,美浦加藤士,470,6,ダ,2100,３歳未勝利
2026.2.22,東2,13,ウルヴァリン,,牡,57.0,松岡,美浦伊藤伸,486,-2,ダ,2100,３歳未勝利
2026.2.22,東3,1,トレンドマーチ,,牡,57.0,原田和,美浦萱野,590,0,ダ,1400,３歳新馬
2026.2.22,東3,2,ポッポヘジュセヨ,,牝,55.0,柴田大,美浦的場,416,0,ダ,1400,３歳新馬
2026.2.22,東3,3,ローズブーケ,,牝,55.0,横山武,美浦鈴木伸,468,0,ダ,1400,３歳新馬
2026.2.22,東3,4,イヌボウノシオカゼ,,牝,55.0,キング,美浦大和田,432,0,ダ,1400,３歳新馬
2026.2.22,東3,5,モーニンムスメ,,牝,52.0,▲上里,美浦加藤和,492,0,ダ,1400,３歳新馬
2026.2.22,東3,6,リケアブカティーニ,,牝,55.0,横山和,美浦村田,434,0,ダ,1400,３歳新馬
2026.2.22,東3,7,ラヴィプランドール,,牝,55.0,小林脩,美浦浅利,404,0,ダ,1400,３歳新馬
2026.2.22,東3,8,グリニッジローズ,,牝,52.0,▲大久保,美浦田中剛,428,0,ダ,1400,３歳新馬
2026.2.22,東3,9,タツナナイロ,,牝,55.0,江田照,美浦的場,428,0,ダ,1400,３歳新馬
2026.2.22,東3,10,ミリオングローリー,,牡,55.0,△長浜,美浦蛯名正,468,0,ダ,1400,３歳新馬
2026.2.22,東3,11,フローレスカラーズ,,牝,55.0,菅原明,美浦高木,442,0,ダ,1400,３歳新馬
2026.2.22,東3,12,ウインルナロッサ,,牡,54.0,▲遠藤,美浦清水英,476,0,ダ,1400,３歳新馬
2026.2.22,東3,13,ヴィラロボス,,牝,55.0,原,美浦小手川,484,0,ダ,1400,３歳新馬
2026.2.22,東3,14,ボンダイビーチ,,牝,55.0,木幡育,美浦的場,422,0,ダ,1400,３歳新馬
2026.2.22,東3,15,ヴェントディルーナ,,牝,55.0,佐々木,美浦清水英,476,0,ダ,1400,３歳新馬
2026.2.22,東3,16,ディルガーム,,牡,54.0,▲佐藤,美浦伊藤圭,512,0,ダ,1400,３歳新馬
2026.2.22,東4,1,ノヴェルカフナ,,牝,52.0,▲遠藤,美浦土田,472,12,芝,1800,３歳未勝利
2026.2.22,東4,2,モロノディアマンテ,,牡,57.0,江田照,美浦田中勝,436,0,芝,1800,３歳未勝利
2026.2.22,東4,3,グランフィエスタ,,牡,57.0,高杉,美浦稲垣,506,0,芝,1800,３歳未勝利
2026.2.22,東4,4,オメガディコン,,牡,57.0,岩田康,美浦浅利,534,-2,芝,1800,３歳未勝利
2026.2.22,東4,5,アイムイン,,牡,57.0,川田,美浦加藤征,430,-2,芝,1800,３歳未勝利
2026.2.22,東4,6,マイネルグレート,,牡,57.0,荻野極,美浦鹿戸,470,2,芝,1800,３歳未勝利
2026.2.22,東4,7,クォンタムビット,,牡,57.0,横山武,美浦萩原,428,6,芝,1800,３歳未勝利
2026.2.22,東4,8,ショウナンサイオウ,,牡,57.0,池添,美浦奥村武,490,6,芝,1800,３歳未勝利
2026.2.22,東4,9,スノーエルヴァ,,牝,53.0,△長浜,美浦田村,458,4,芝,1800,３歳未勝利
2026.2.22,東4,10,キーサーバー,,牡,57.0,原,美浦青木,436,2,芝,1800,３歳未勝利
2026.2.22,東4,11,クインズツバキ,,牝,55.0,吉田豊,美浦上原博,470,4,芝,1800,３歳未勝利
2026.2.22,東4,12,ルーリングクラス,,牡,57.0,岩田望,美浦森一,482,0,芝,1800,３歳未勝利
2026.2.22,東4,13,サクセスブルー,,牡,57.0,佐々木,美浦斎藤誠,420,4,芝,1800,３歳未勝利
2026.2.22,東4,14,カリドーラ,,牝,55.0,三浦,美浦田村,500,6,芝,1800,３歳未勝利
2026.2.22,東4,15,スカイリッチ,,牡,57.0,菅原明,美浦小笠,434,4,芝,1800,３歳未勝利
2026.2.22,東4,16,ダノンアスコルティ,,牝,55.0,ルメール,美浦萩原,450,-8,芝,1800,３歳未勝利
2026.2.22,東5,1,ゴーラッキー,,牡,57.0,ルメール,美浦黒岩,486,2,芝,1600,３歳１勝クラス
2026.2.22,東5,2,フジガイフウ,,牡,57.0,菅原明,美浦岩戸,494,0,芝,1600,３歳１勝クラス
2026.2.22,東5,3,ホットゥトロット,,牡,57.0,大野,美浦堀内,452,-4,芝,1600,３歳１勝クラス
2026.2.22,東5,4,シンデレラヒメ,,牝,52.0,▲遠藤,美浦石栗,460,0,芝,1600,３歳１勝クラス
2026.2.22,東5,5,スミッコディスコ,,牡,57.0,津村,美浦鈴木慎,444,-10,芝,1600,３歳１勝クラス
2026.2.22,東5,6,ギガントマキア,,牡,54.0,▲上里,美浦南田,510,-11,芝,1600,３歳１勝クラス
2026.2.22,東5,7,マゲバスピード,,牡,57.0,川田,栗東藤原,508,6,芝,1600,３歳１勝クラス
2026.2.22,東5,8,ルージュボヤージュ,,牝,55.0,キング,美浦国枝,482,14,芝,1600,３歳１勝クラス
2026.2.22,東5,9,シャルトル,,牡,57.0,岩田望,美浦栗田,454,4,芝,1600,３歳１勝クラス
2026.2.22,東5,10,トリスティ,,牝,55.0,佐々木,美浦伊藤圭,476,8,芝,1600,３歳１勝クラス
2026.2.22,東5,11,ナイスプレーアスク,,牝,55.0,三浦,美浦田村,440,-2,芝,1600,３歳１勝クラス
2026.2.22,東5,12,キーンセンス,,牡,57.0,荻野極,栗東松永幹,522,8,芝,1600,３歳１勝クラス
2026.2.22,東6,1,ミッキーマドンナ,,牝,55.0,キング,美浦堀,470,4,芝,1800,４歳以上１勝クラス
2026.2.22,東6,2,アルヴィア,,牡,56.0,△長浜,美浦小西,478,-12,芝,1800,４歳以上１勝クラス
2026.2.22,東6,3,コイヌール,,セ,58.0,荻野極,美浦柄崎,486,-6,芝,1800,４歳以上１勝クラス
2026.2.22,東6,4,シャンソンドール,,牝,55.0,ルメール,美浦奥村武,494,16,芝,1800,４歳以上１勝クラス
2026.2.22,東6,5,ポタリング,,セ,57.0,江田照,美浦武藤,442,-2,芝,1800,４歳以上１勝クラス
2026.2.22,東6,6,マイネルアレス,,牡,57.0,津村,美浦相沢,460,-6,芝,1800,４歳以上１勝クラス
2026.2.22,東6,7,リポサンテ,,牝,55.0,武豊,美浦蛯名正,444,8,芝,1800,４歳以上１勝クラス
2026.2.22,東6,8,エリーナストーム,,牝,55.0,三浦,美浦鹿戸,518,2,芝,1800,４歳以上１勝クラス
2026.2.22,東6,9,カザンラク,,牡,57.0,戸崎圭,美浦嘉藤,496,8,芝,1800,４歳以上１勝クラス
2026.2.22,東6,10,スワローシチー,,牡,57.0,田辺,美浦相沢,476,2,芝,1800,４歳以上１勝クラス
2026.2.22,東6,11,スノークローバー,,牡,55.0,▲上里,美浦加藤和,498,-10,芝,1800,４歳以上１勝クラス
2026.2.22,東6,12,パルヴェニュー,,牡,57.0,柴田大,美浦和田雄,448,0,芝,1800,４歳以上１勝クラス
2026.2.22,東6,13,ロパシック,,牝,55.0,川田,美浦大竹,454,2,芝,1800,４歳以上１勝クラス
2026.2.22,東6,14,トラジェクトワール,,牡,58.0,武藤,美浦尾関,498,6,芝,1800,４歳以上１勝クラス
2026.2.22,東6,15,ウインドラート,,牡,58.0,松岡,美浦水野,484,8,芝,1800,４歳以上１勝クラス
2026.2.22,東6,16,ウアーシュプルング,,牝,55.0,横山武,美浦鹿戸,466,0,芝,1800,４歳以上１勝クラス
2026.2.22,東7,1,バルダンツァ,,牡,58.0,田辺,美浦天間,494,18,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,2,スマートシーカー,,牡,57.0,津村,栗東吉村,474,-10,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,3,パッションリッチ,,牡,57.0,菅原明,美浦久保田,498,10,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,4,ダブルメッセージ,,牡,57.0,石川,美浦和田郎,496,0,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,5,サノノワンダー,,牡,57.0,戸崎圭,美浦栗田,528,2,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,6,スプレーフォール,,牡,58.0,原,美浦相沢,472,28,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,7,キャネル,,牡,58.0,武藤,美浦手塚久,504,4,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,8,ラファールドール,,セ,58.0,佐々木,美浦田島,500,2,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,9,インペリアルライン,,セ,58.0,木幡巧,美浦中舘,482,-6,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,10,ブルーワール,,牡,58.0,横山武,栗東高柳大,512,0,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,11,アカデミア,,牡,57.0,坂井,栗東杉山晴,546,8,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,12,サトノシュトラーセ,,牡,58.0,キング,栗東友道,518,-4,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,13,タイセイアディクト,,牡,58.0,岩田望,美浦池上,508,8,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,14,コーカサスゴールド,,牡,58.0,吉田豊,美浦加藤和,590,16,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,15,ゴヴェルナーレリコ,,牝,54.0,△長浜,美浦辻,452,-2,ダ,2100,４歳以上２勝クラス
2026.2.22,東7,16,ドラゴン,,牡,57.0,武豊,栗東松永幹,504,0,ダ,2100,４歳以上２勝クラス
2026.2.22,東8,1,レイククレセント,,牝,56.0,キング,美浦大竹,424,16,芝,1400,４歳以上２勝クラス
2026.2.22,東8,2,フェアリーライク,,牝,56.0,武豊,栗東笹田,464,0,芝,1400,４歳以上２勝クラス
2026.2.22,東8,3,デンクマール,,牡,58.0,ルメール,美浦田中博,546,0,芝,1400,４歳以上２勝クラス
2026.2.22,東8,4,ヴェナートル,,牡,55.0,▲佐藤,美浦武藤,512,4,芝,1400,４歳以上２勝クラス
2026.2.22,東8,5,ゴールドスター,,牡,58.0,横山和,美浦奥村武,470,8,芝,1400,４歳以上２勝クラス
2026.2.22,東8,6,ピコローズ,,牝,56.0,三浦,美浦伊藤大,442,0,芝,1400,４歳以上２勝クラス
2026.2.22,東8,7,ボンヌソワレ,,牝,56.0,津村,美浦宮田,462,6,芝,1400,４歳以上２勝クラス
2026.2.22,東8,8,メイケイバートン,,牡,58.0,池添,栗東中竹,486,14,芝,1400,４歳以上２勝クラス
2026.2.22,東8,9,ホワイトターフ,,牝,53.0,▲上里,美浦清水英,462,-6,芝,1400,４歳以上２勝クラス
2026.2.22,東8,10,ルージュスエルテ,,牝,56.0,佐々木,美浦国枝,482,14,芝,1400,４歳以上２勝クラス
2026.2.22,東8,11,ポッドロワール,,牡,58.0,岩田望,美浦畠山,514,10,芝,1400,４歳以上２勝クラス
2026.2.22,東8,12,ジュンゴールド,,牡,58.0,荻野極,栗東友道,488,6,芝,1400,４歳以上２勝クラス
2026.2.22,東8,13,ミクストベリーズ,,牡,58.0,横山武,美浦伊藤圭,482,6,芝,1400,４歳以上２勝クラス
2026.2.22,東8,14,ジオパーククラウン,,牡,58.0,大野,美浦清水英,452,0,芝,1400,４歳以上２勝クラス
2026.2.22,東8,15,エリカカリーナ,,牝,56.0,戸崎圭,美浦宮田,436,12,芝,1400,４歳以上２勝クラス
2026.2.22,東8,16,マンウォル,,牝,56.0,菅原明,美浦菊沢,448,12,芝,1400,４歳以上２勝クラス
2026.2.22,東9,1,ボクマダネムイヨ,,牡,57.0,高杉,栗東東田,488,-10,ダ,1600,ヒヤシンスＳ(L)
2026.2.22,東9,2,サマーマッドネス,,牡,57.0,坂井,栗東森秀,530,-3,ダ,1600,ヒヤシンスＳ(L)
2026.2.22,東9,3,ラッキーキッド,,牡,57.0,岩田望,美浦加藤征,480,-8,ダ,1600,ヒヤシンスＳ(L)
2026.2.22,東9,4,タイキブリッツェン,,牡,57.0,三浦,美浦伊藤圭,486,-6,ダ,1600,ヒヤシンスＳ(L)
2026.2.22,東9,5,シーズザスローン,,牡,57.0,武豊,栗東松永幹,470,-8,ダ,1600,ヒヤシンスＳ(L)
2026.2.22,東9,6,イッテラッシャイ,,牡,57.0,戸崎圭,美浦斎藤誠,506,16,ダ,1600,ヒヤシンスＳ(L)
2026.2.22,東9,7,ユウファラオ,,牡,57.0,横山武,栗東森秀,500,-2,ダ,1600,ヒヤシンスＳ(L)
2026.2.22,東9,8,ドンエレクトス,,牡,57.0,菅原明,美浦高木,466,4,ダ,1600,ヒヤシンスＳ(L)
2026.2.22,東9,9,ユアフェリシティ,,牡,57.0,原田和,美浦千葉,478,-4,ダ,1600,ヒヤシンスＳ(L)
2026.2.22,東9,10,アルカディアカフェ,,牡,57.0,キング,美浦堀,460,8,ダ,1600,ヒヤシンスＳ(L)
2026.2.22,東10,1,ブランデーロック,,牡,54.0,原,美浦青木,488,-2,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,2,ウインオーディン,,牡,57.0,三浦,美浦鹿戸,496,6,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,3,レイニング,,牡,56.0,ルメール,美浦国枝,472,8,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,4,パンジャ,,牡,57.0,津村,美浦金成,502,6,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,5,ユキワリザクラ,,牝,54.0,戸崎圭,美浦田中剛,476,0,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,6,ログラール,,セ,56.0,横山武,栗東松永幹,474,2,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,7,グーテンベルク,,牡,56.0,岩田望,美浦金成,486,2,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,8,サクラファレル,,牡,56.0,キング,美浦堀,520,6,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,9,ダニーデン,,牡,53.0,武藤,美浦辻,506,-4,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,10,マルチャン,,牡,54.0,大野,美浦武市,476,-6,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,11,ライトトラック,,牡,56.0,坂井,栗東友道,474,0,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,12,ウイントレメンデス,,牡,57.0,横山和,栗東長谷川,476,-4,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,13,ディヴァインスター,,牡,55.0,菅原明,美浦林,504,8,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東10,14,アスクセクシーモア,,牡,55.0,武豊,栗東福永,474,-4,芝,2000,ＪＣベストレース記念(3勝クラス)
2026.2.22,東11,1,オメガギネス,,牡,58.0,岩田康,栗東安田,498,-2,ダ,1600,フェブラリーＳ(G1)
2026.2.22,東11,2,ハッピーマン,,牡,58.0,高杉,栗東寺島,470,-4,ダ,1600,フェブラリーＳ(G1)
2026.2.22,東11,3,ブライアンセンス,,牡,58.0,岩田望,美浦斎藤誠,524,0,ダ,1600,フェブラリーＳ(G1)
2026.2.22,東11,4,ペリエール,,牡,58.0,佐々木,美浦黒岩,492,8,ダ,1600,フェブラリーＳ(G1)
2026.2.22,東11,5,シックスペンス,,牡,58.0,戸崎圭,美浦国枝,514,12,ダ,1600,フェブラリーＳ(G1)
2026.2.22,東11,6,ラムジェット,,牡,58.0,三浦,栗東佐々木,530,14,ダ,1600,フェブラリーＳ(G1)
2026.2.22,東11,7,ロングラン,,セ,58.0,荻野極,美浦和田勇,482,4,ダ,1600,フェブラリーＳ(G1)
2026.2.22,東11,8,サクラトゥジュール,,セ,58.0,キング,美浦堀,510,-4,ダ,1600,フェブラリーＳ(G1)
2026.2.22,東11,9,ダブルハートボンド,,牝,56.0,坂井,栗東大久保,476,2,ダ,1600,フェブラリーＳ(G1)
2026.2.22,東11,10,ロードクロンヌ,,牡,58.0,横山和,栗東四位,500,0,ダ,1600,フェブラリーＳ(G1)
2026.2.22,東11,11,サンライズホーク,,セ,58.0,松岡,栗東牧浦,512,-6,ダ,1600,フェブラリーＳ(G1)
2026.2.22,東11,12,コスタノヴァ,,牡,58.0,ルメール,美浦木村,488,-4,ダ,1600,フェブラリーＳ(G1)
2026.2.22,東11,13,ナチュラルライズ,,牡,58.0,横山武,美浦伊藤圭,506,5,ダ,1600,フェブラリーＳ(G1)
