日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.5.24,東1,1,タカラエイティ,,牝,55.0,大野,美浦堀内,434,8,ダ,1400,３歳未勝利
2026.5.24,東1,2,ミエスタ,,牝,55.0,岩田望,美浦加藤征,472,-12,ダ,1400,３歳未勝利
2026.5.24,東1,3,ハングローズ,,牝,55.0,佐々木,美浦奥村武,446,12,ダ,1400,３歳未勝利
2026.5.24,東1,4,ヨルヴィック,,牝,55.0,ルメール,美浦稲垣,466,10,ダ,1400,３歳未勝利
2026.5.24,東1,5,ラブカニュー,,牝,53.0,◇今村,美浦蛯名利,456,2,ダ,1400,３歳未勝利
2026.5.24,東1,6,エリースノー,,牝,55.0,津村,美浦武市,424,0,ダ,1400,３歳未勝利
2026.5.24,東1,7,ルージュリヴィエラ,,牝,55.0,ディー,美浦嘉藤,412,12,ダ,1400,３歳未勝利
2026.5.24,東1,8,キタノローズ,,牝,55.0,菅原明,美浦室井,470,0,ダ,1400,３歳未勝利
2026.5.24,東1,9,スウィートラキ,,牝,55.0,木幡初,美浦堀内,442,12,ダ,1400,３歳未勝利
2026.5.24,東1,10,ハンナパール,,牝,55.0,吉田豊,美浦小野,436,-4,ダ,1400,３歳未勝利
2026.5.24,東1,11,ベッラモレーン,,牝,55.0,原,美浦矢野,462,2,ダ,1400,３歳未勝利
2026.5.24,東1,12,ライヴマティーニ,,牝,55.0,木幡巧,美浦尾形,460,16,ダ,1400,３歳未勝利
2026.5.24,東1,13,オテンバプリンセス,,牝,55.0,松山,美浦加藤士,496,8,ダ,1400,３歳未勝利
2026.5.24,東1,14,プロスペラスナイン,,牝,55.0,菅原隆,美浦石栗,454,0,ダ,1400,３歳未勝利
2026.5.24,東1,15,ルンベーラ,,牝,55.0,田辺,美浦菊川,456,6,ダ,1400,３歳未勝利
2026.5.24,東1,16,カシスピーチ,,牝,55.0,柴田大,美浦蛯名利,410,6,ダ,1400,３歳未勝利
