日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.4.5,中1,1,ギンケイ,,牝,55.0,荻野極,美浦中川,468,0,ダ,1800,３歳未勝利
2026.4.5,中1,2,ゴールドビリーヴ,,牝,55.0,田辺,美浦鈴木慎,498,-8,ダ,1800,３歳未勝利
2026.4.5,中1,3,デコニミカヅキ,,牝,52.0,▲水沼,美浦西田,486,0,ダ,1800,３歳未勝利
2026.4.5,中1,4,サーロー,,牝,55.0,菊沢,美浦勢司,478,-8,ダ,1800,３歳未勝利
2026.4.5,中1,5,サクラボーベル,,牝,55.0,丸山,美浦森一,490,0,ダ,1800,３歳未勝利
2026.4.5,中1,6,ミアルーチェ,,牝,55.0,横山武,美浦加藤士,478,-10,ダ,1800,３歳未勝利
2026.4.5,中1,7,キタノエピックアン,,牝,52.0,▲上里,美浦萱野,450,-2,ダ,1800,３歳未勝利
2026.4.5,中1,8,タイセイルビー,,牝,55.0,三浦,美浦千葉,454,2,ダ,1800,３歳未勝利
2026.4.5,中1,9,フライスカイハイ,,牝,53.0,△舟山,美浦菊川,428,-2,ダ,1800,３歳未勝利
2026.4.5,中1,10,スターキャンディ,,牝,55.0,小林脩,美浦松山,478,2,ダ,1800,３歳未勝利
2026.4.5,中1,11,エフハリスト,,牝,55.0,横山和,美浦奥村武,514,-8,ダ,1800,３歳未勝利
2026.4.5,中1,12,カフェオリーブ,,牝,53.0,△長浜,美浦古賀慎,436,8,ダ,1800,３歳未勝利
2026.4.5,中1,13,ゼフィリア,,牝,55.0,木幡巧,美浦岩戸,458,-6,ダ,1800,３歳未勝利
2026.4.5,中1,14,トラストレガート,,牝,55.0,吉田豊,美浦高橋文,448,-2,ダ,1800,３歳未勝利
2026.4.5,中1,15,トルマリンテソーロ,,牝,55.0,野中,美浦秋本,484,0,ダ,1800,３歳未勝利
2026.4.5,中1,16,プレシャスフェザー,,牝,52.0,▲遠藤,美浦牧,440,0,ダ,1800,３歳未勝利
2026.4.5,中2,1,チッタデラモーレ,,牡,54.0,▲佐藤,美浦伊藤圭,474,-2,ダ,1200,３歳未勝利
2026.4.5,中2,2,グリュック,,牡,54.0,▲石神道,美浦和田郎,510,-4,ダ,1200,３歳未勝利
2026.4.5,中2,3,ハンナパール,,牝,55.0,吉田豊,美浦小野,432,-4,ダ,1200,３歳未勝利
2026.4.5,中2,4,キイチムーブメント,,セ,57.0,小林脩,美浦青木,474,0,ダ,1200,３歳未勝利
2026.4.5,中2,5,キトゥンズシルバー,,牡,54.0,▲小林美,美浦武井,486,0,ダ,1200,３歳未勝利
2026.4.5,中2,6,コブラツイスト,,牡,57.0,佐々木,美浦石栗,460,2,ダ,1200,３歳未勝利
2026.4.5,中2,7,アイアンロッキー,,牝,55.0,木幡育,美浦本間,446,-2,ダ,1200,３歳未勝利
2026.4.5,中2,8,ヤマトスイフト,,牝,55.0,大野,美浦田村,480,-6,ダ,1200,３歳未勝利
2026.4.5,中2,9,リゼクールグレー,,牡,55.0,△長浜,美浦高橋文,464,-2,ダ,1200,３歳未勝利
2026.4.5,中2,10,トゥモローズウェイ,,牝,55.0,菊沢,美浦小手川,444,-2,ダ,1200,３歳未勝利
2026.4.5,中2,11,グランマズドリーム,,牝,55.0,柴田善,美浦田中勝,446,-6,ダ,1200,３歳未勝利
2026.4.5,中2,12,タイセイギガース,,牡,57.0,黛,美浦伊藤圭,500,2,ダ,1200,３歳未勝利
2026.4.5,中2,13,ヘイスティハート,,牡,57.0,津村,美浦小笠,470,-4,ダ,1200,３歳未勝利
2026.4.5,中2,14,ラインジーク,,牡,57.0,横山和,美浦水野,452,12,ダ,1200,３歳未勝利
2026.4.5,中2,15,ミスタートントン,,牡,57.0,三浦,美浦勢司,454,-4,ダ,1200,３歳未勝利
2026.4.5,中2,16,ケイベエ,,牡,57.0,木幡巧,美浦杉浦,454,-4,ダ,1200,３歳未勝利
2026.4.5,中3,1,ピクシーゲイル,,牡,57.0,木幡育,美浦松永康,476,-4,ダ,1800,３歳未勝利
2026.4.5,中3,2,ブッチギレ,,牡,57.0,丹内,美浦栗田,468,-2,ダ,1800,３歳未勝利
2026.4.5,中3,3,ニケフェリーチェ,,牝,55.0,柴田大,美浦秋本,452,-4,ダ,1800,３歳未勝利
2026.4.5,中3,4,モロノカガヤキ,,牡,57.0,津村,美浦林,482,-2,ダ,1800,３歳未勝利
2026.4.5,中3,5,ブルーアンビエンス,,牡,54.0,▲石田,美浦菊沢,450,-8,ダ,1800,３歳未勝利
2026.4.5,中3,6,ヒャクレツケン,,牡,57.0,菊沢,美浦青木,468,6,ダ,1800,３歳未勝利
2026.4.5,中3,7,ミスターキャンベラ,,牡,57.0,横山武,美浦稲垣,520,2,ダ,1800,３歳未勝利
2026.4.5,中3,8,カシノスパーク,,牡,54.0,▲石神道,美浦天間,458,4,ダ,1800,３歳未勝利
2026.4.5,中3,9,サフール,,牡,57.0,小林脩,美浦浅利,458,8,ダ,1800,３歳未勝利
2026.4.5,中3,10,パワポケグッド,,牡,57.0,小林凌,美浦大和田,430,0,ダ,1800,３歳未勝利
2026.4.5,中3,11,コスモラムバック,,牡,57.0,武藤,美浦水野,496,-4,ダ,1800,３歳未勝利
2026.4.5,中3,12,エルドラド,,牡,57.0,原田和,美浦蛯名利,468,-2,ダ,1800,３歳未勝利
2026.4.5,中3,13,ラッキーストーン,,牡,57.0,荻野極,栗東高柳大,494,-2,ダ,1800,３歳未勝利
