日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.5.2,東1,1,ミエスタ,,牝,55.0,ルメール,美浦加藤征,484,0,ダ,1400,３歳未勝利
2026.5.2,東1,2,マーマレードスカイ,,牝,55.0,松岡,美浦堀内,412,4,ダ,1400,３歳未勝利
2026.5.2,東1,3,アンジュブルー,,牝,55.0,木幡巧,美浦稲垣,464,8,ダ,1400,３歳未勝利
2026.5.2,東1,4,ワンダーバリエンス,,牝,55.0,柴田大,美浦畠山,458,-6,ダ,1400,３歳未勝利
2026.5.2,東1,5,ロジザボード,,牝,55.0,岩田康,美浦古賀慎,490,2,ダ,1400,３歳未勝利
2026.5.2,東1,6,ジェイエルグリーン,,牝,53.0,△長浜,美浦平岩,454,6,ダ,1400,３歳未勝利
2026.5.2,東1,7,ハニーアンバー,,牝,55.0,横山和,美浦小野,476,-8,ダ,1400,３歳未勝利
2026.5.2,東1,8,プレシャスフェザー,,牝,55.0,石橋脩,美浦牧,444,4,ダ,1400,３歳未勝利
2026.5.2,東1,9,ホワイトオパール,,牝,55.0,黛,美浦尾関,414,4,ダ,1400,３歳未勝利
2026.5.2,東1,10,コウユーニポポニコ,,牝,52.0,▲石田,美浦竹内,454,0,ダ,1400,３歳未勝利
2026.5.2,東1,11,トルマリンテソーロ,,牝,55.0,野中,美浦秋本,478,-6,ダ,1400,３歳未勝利
2026.5.2,東1,12,リワードシュテルン,,牝,55.0,横山典,美浦村田,480,-8,ダ,1400,３歳未勝利
2026.5.2,東1,13,タマモチョコチップ,,牝,55.0,原,美浦菊沢,446,-10,ダ,1400,３歳未勝利
2026.5.2,東1,14,ミヤエスケープ,,牝,55.0,横山武,美浦伊藤圭,490,8,ダ,1400,３歳未勝利
2026.5.2,東1,15,ホウオウロレンシア,,牝,55.0,高杉,美浦高木,438,0,ダ,1400,３歳未勝利
2026.5.2,東1,16,リナクィーンアスク,,牝,55.0,西塚,美浦田島,404,-6,ダ,1400,３歳未勝利
