日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.3.21,中1,1,エリンフレーム,,牝,55.0,石橋脩,美浦清水英,450,8,ダ,1200,３歳未勝利
2026.3.21,中1,2,リナクィーンアスク,,牝,55.0,原,美浦田島,410,0,ダ,1200,３歳未勝利
2026.3.21,中1,3,アジーザム,,牝,52.0,▲上里,美浦松尾,396,-6,ダ,1200,３歳未勝利
2026.3.21,中1,4,ジュンサク,,牝,55.0,佐々木,美浦伊坂,448,-2,ダ,1200,３歳未勝利
2026.3.21,中1,5,テンハートビート,,牝,55.0,津村,美浦西田,444,-2,ダ,1200,３歳未勝利
2026.3.21,中1,6,シエラモレーナ,,牝,55.0,野中,美浦古賀慎,428,0,ダ,1200,３歳未勝利
2026.3.21,中1,7,アメジストテソーロ,,牝,55.0,木幡巧,美浦稲垣,394,-8,ダ,1200,３歳未勝利
2026.3.21,中1,8,ペイトー,,牝,55.0,木幡初,美浦武市,498,6,ダ,1200,３歳未勝利
2026.3.21,中1,9,ラブデウザ,,牝,52.0,▲水沼,美浦加藤和,402,6,ダ,1200,３歳未勝利
2026.3.21,中1,10,マーマレードスカイ,,牝,55.0,松岡,美浦堀内,404,4,ダ,1200,３歳未勝利
2026.3.21,中1,11,スプリングドリーム,,牝,55.0,西村淳,美浦加藤士,446,4,ダ,1200,３歳未勝利
2026.3.21,中1,12,ファインヒメ,,牝,52.0,▲遠藤,美浦天間,418,0,ダ,1200,３歳未勝利
2026.3.21,中1,13,ブライティアビーム,,牝,52.0,▲土田,美浦田村,432,0,ダ,1200,３歳未勝利
2026.3.21,中1,14,ゴールドプロテクト,,牝,55.0,菊沢,美浦中川,466,0,ダ,1200,３歳未勝利
2026.3.21,中1,15,ゴールドドレッサ,,牝,53.0,△長浜,美浦中川,444,0,ダ,1200,３歳未勝利
2026.3.21,中1,16,クイーンミスチーフ,,牝,52.0,▲石田,美浦石栗,378,0,ダ,1200,３歳未勝利
2026.3.21,中2,1,アイアムアッパレ,,牡,55.0,△長浜,美浦奥平,506,2,ダ,1800,３歳未勝利
2026.3.21,中2,2,ゴールドフリーダム,,セ,54.0,▲遠藤,美浦青木,480,-8,ダ,1800,３歳未勝利
2026.3.21,中2,3,スカイレックス,,牡,57.0,横山琉,美浦斎藤誠,488,0,ダ,1800,３歳未勝利
2026.3.21,中2,4,ケイジ,,牡,57.0,大野,美浦高柳瑞,504,2,ダ,1800,３歳未勝利
2026.3.21,中2,5,パンパネイラ,,セ,54.0,▲佐藤,美浦高橋文,450,4,ダ,1800,３歳未勝利
2026.3.21,中2,6,アオイミズホ,,牡,57.0,岩田望,美浦古賀慎,522,-6,ダ,1800,３歳未勝利
2026.3.21,中2,7,サドルトウショウ,,牝,52.0,▲石田,美浦萱野,496,4,ダ,1800,３歳未勝利
2026.3.21,中2,8,ワンダーブリッツ,,牡,57.0,西村淳,美浦久保田,502,0,ダ,1800,３歳未勝利
2026.3.21,中2,9,コウソクユノ,,牝,55.0,原,美浦中舘,426,-6,ダ,1800,３歳未勝利
2026.3.21,中2,10,メイショウソラル,,牡,57.0,菊沢,美浦和田勇,484,0,ダ,1800,３歳未勝利
2026.3.21,中2,11,グラムエッジ,,牡,57.0,岩田康,美浦手塚久,558,0,ダ,1800,３歳未勝利
2026.3.21,中2,12,ランブレイ,,牡,57.0,佐々木,美浦黒岩,520,-8,ダ,1800,３歳未勝利
2026.3.21,中3,1,マイエラ,,牡,55.0,△長浜,美浦蛯名正,470,2,ダ,1200,３歳未勝利
2026.3.21,中3,2,フェイスリフト,,牡,57.0,原,美浦嘉藤,464,4,ダ,1200,３歳未勝利
2026.3.21,中3,3,ローレルクラウン,,牡,54.0,▲上里,美浦松尾,496,-10,ダ,1200,３歳未勝利
2026.3.21,中3,4,セントリアン,,牝,52.0,▲石田,美浦萱野,430,0,ダ,1200,３歳未勝利
2026.3.21,中3,5,アンコンケラブル,,牡,57.0,木幡巧,美浦牧,472,0,ダ,1200,３歳未勝利
2026.3.21,中3,6,マルターズドン,,牡,57.0,佐々木,美浦手塚久,492,2,ダ,1200,３歳未勝利
2026.3.21,中3,7,カシノサルパーレ,,牝,55.0,柴田大,美浦和田雄,448,2,ダ,1200,３歳未勝利
2026.3.21,中3,8,ヴェントディルーナ,,牝,55.0,石橋脩,美浦清水英,476,0,ダ,1200,３歳未勝利
2026.3.21,中3,9,タイセイガナール,,牡,54.0,▲佐藤,美浦伊藤圭,468,-4,ダ,1200,３歳未勝利
2026.3.21,中3,10,イチザペガサス,,牡,57.0,的場,美浦的場,466,10,ダ,1200,３歳未勝利
2026.3.21,中3,11,ソニックブレイカー,,牡,57.0,横山琉,美浦稲垣,436,-2,ダ,1200,３歳未勝利
2026.3.21,中3,12,ヌクレオチド,,牡,57.0,柴田善,美浦粕谷,484,0,ダ,1200,３歳未勝利
2026.3.21,中3,13,ダイバーシティ,,牡,57.0,野中,美浦金成,584,6,ダ,1200,３歳未勝利
2026.3.21,中3,14,ダズルオーロラ,,牝,52.0,▲遠藤,美浦伊藤伸,438,0,ダ,1200,３歳未勝利
2026.3.21,中3,15,コウソクルリアン,,牡,57.0,武藤,美浦武藤,472,-8,ダ,1200,３歳未勝利
2026.3.21,中3,16,フィールマイプラン,,牡,57.0,荻野極,美浦岩戸,440,0,ダ,1200,３歳未勝利
2026.3.21,中4,1,ホウオウファミリー,,牡,57.0,戸崎圭,美浦田中博,484,-10,ダ,1800,３歳未勝利
2026.3.21,中4,2,メイショウミズホ,,牝,55.0,野中,美浦和田勇,434,0,ダ,1800,３歳未勝利
2026.3.21,中4,3,アイアムジャイアン,,牡,55.0,△長浜,美浦奥平,558,0,ダ,1800,３歳未勝利
2026.3.21,中4,4,タイセイブルーム,,牡,57.0,津村,美浦古賀慎,492,-6,ダ,1800,３歳未勝利
2026.3.21,中4,5,テンレディーゴー,,牡,57.0,西村淳,美浦菊川,484,-2,ダ,1800,３歳未勝利
2026.3.21,中4,6,ニシノモリミチ,,牡,57.0,田辺,美浦高木,484,-8,ダ,1800,３歳未勝利
2026.3.21,中4,7,アルティーノ,,牡,54.0,▲上里,美浦伊坂,474,-2,ダ,1800,３歳未勝利
2026.3.21,中4,8,ビービーアジャイル,,牡,57.0,ルメール,美浦中舘,488,0,ダ,1800,３歳未勝利
2026.3.21,中4,9,スーパーハイウェイ,,牡,57.0,佐々木,美浦伊藤大,478,2,ダ,1800,３歳未勝利
2026.3.21,中4,10,ストーリーオブラブ,,牝,55.0,小林脩,美浦小野,436,4,ダ,1800,３歳未勝利
2026.3.21,中4,11,デルマカイモン,,牡,54.0,▲遠藤,美浦高柳瑞,506,0,ダ,1800,３歳未勝利
2026.3.21,中4,12,ハイランドパレス,,牡,57.0,荻野極,美浦鹿戸,540,-2,ダ,1800,３歳未勝利
2026.3.21,中4,13,トランセンコ,,牝,55.0,木幡育,美浦松永康,448,-2,ダ,1800,３歳未勝利
2026.3.21,中5,1,ベストブラザーズ,,牡,57.0,津村,美浦辻,498,4,芝,2200,３歳未勝利
2026.3.21,中5,2,クラリスヒメ,,牝,52.0,▲石田,美浦浅利,352,-4,芝,2200,３歳未勝利
2026.3.21,中5,3,アクトサージ,,牡,57.0,吉田豊,美浦中川,488,0,芝,2200,３歳未勝利
2026.3.21,中5,4,レイランディ,,牡,55.0,△長浜,美浦古賀慎,454,-2,芝,2200,３歳未勝利
2026.3.21,中5,5,ヤマメナイト,,牡,57.0,野中,美浦田島,466,-6,芝,2200,３歳未勝利
2026.3.21,中5,6,カサナルキセキ,,牝,55.0,石橋脩,美浦青木,464,4,芝,2200,３歳未勝利
2026.3.21,中5,7,ティラーノ,,牡,57.0,佐々木,美浦小手川,462,-4,芝,2200,３歳未勝利
2026.3.21,中5,8,レッドリアライズ,,牡,57.0,原,美浦黒岩,412,2,芝,2200,３歳未勝利
2026.3.21,中5,9,レッドレガリア,,牡,57.0,ルメール,美浦木村,522,-12,芝,2200,３歳未勝利
2026.3.21,中5,10,エーデルゼーレ,,牡,57.0,岩田望,美浦堀,470,8,芝,2200,３歳未勝利
2026.3.21,中5,11,ミサダメキメル,,牡,54.0,▲遠藤,美浦高橋文,456,2,芝,2200,３歳未勝利
2026.3.21,中5,12,ノーブルスナイパー,,牡,57.0,西村淳,美浦菊川,464,0,芝,2200,３歳未勝利
2026.3.21,中5,13,ケンブリッジサクラ,,牝,52.0,▲水沼,美浦石栗,440,-4,芝,2200,３歳未勝利
2026.3.21,中6,1,ルートサーティーン,,牡,57.0,岩田康,栗東辻野,480,-6,芝,1600,３歳１勝クラス
2026.3.21,中6,2,リネンタイリン,,牡,55.0,△長浜,美浦平岩,458,-6,芝,1600,３歳１勝クラス
2026.3.21,中6,3,エルリオ,,牝,52.0,▲遠藤,美浦深山,436,2,芝,1600,３歳１勝クラス
2026.3.21,中6,4,ギガントマキア,,牡,54.0,▲石田,美浦室井,498,-4,芝,1600,３歳１勝クラス
2026.3.21,中6,5,ジーティーシンドウ,,牡,57.0,岩田望,美浦栗田,438,-2,芝,1600,３歳１勝クラス
2026.3.21,中6,6,リトルエンジェル,,牝,52.0,▲水沼,美浦石栗,412,-4,芝,1600,３歳１勝クラス
2026.3.21,中6,7,スタートレイン,,牝,55.0,佐々木,美浦黒岩,452,4,芝,1600,３歳１勝クラス
2026.3.21,中6,8,ナリノシャーウッド,,牡,57.0,大野,美浦田村,470,-2,芝,1600,３歳１勝クラス
2026.3.21,中6,9,シュガームーン,,牝,52.0,▲佐藤,美浦的場,396,-4,芝,1600,３歳１勝クラス
2026.3.21,中6,10,スペルーチェ,,牡,57.0,ルメール,美浦宮田,456,0,芝,1600,３歳１勝クラス
2026.3.21,中6,11,デイトナチャンプ,,牡,57.0,戸崎圭,美浦加藤征,446,4,芝,1600,３歳１勝クラス
2026.3.21,中6,12,モルニケ,,牝,55.0,田辺,美浦金成,464,4,芝,1600,３歳１勝クラス
2026.3.21,中6,13,テルケンレンスキー,,牡,57.0,木幡初,美浦竹内,484,0,芝,1600,３歳１勝クラス
2026.3.21,中7,1,リボルトバレット,,牡,55.0,▲遠藤,美浦伊藤伸,498,-2,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,2,プレジール,,牡,56.0,△長浜,美浦嘉藤,490,-4,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,3,セージグリーン,,牝,56.0,吉田豊,美浦菊川,470,-18,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,4,スマートクオーレ,,牡,57.0,柴田大,美浦粕谷,498,-8,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,5,コズミックダンサー,,牡,57.0,西村淳,栗東橋田,492,0,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,6,レッドルイナール,,セ,57.0,大野,美浦平岩,470,-6,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,7,サラニキケン,,牝,55.0,木幡初,美浦竹内,438,4,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,8,タイキフィアリーベ,,牡,57.0,木幡巧,美浦室井,470,-21,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,9,ブレイクザアイス,,セ,58.0,黛,美浦森一,476,-2,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,10,チビノシエラザード,,牝,56.0,菊沢,美浦和田勇,452,-8,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,11,ミラクルブルー,,牡,57.0,鮫島駿,栗東小林,484,-2,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,12,クラリティー,,牝,55.0,佐々木,美浦田中博,476,-11,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,13,カサビセンス,,牝,52.0,▲石田,美浦新開,446,-2,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,14,ロードインフェルノ,,牡,58.0,田辺,美浦尾形,484,-14,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,15,ダイシンレアレア,,牡,57.0,横山琉,栗東高橋一,492,2,ダ,2400,４歳以上１勝クラス
2026.3.21,中7,16,ブルージャイアント,,牡,57.0,原,美浦蛯名正,538,-4,ダ,2400,４歳以上１勝クラス
2026.3.21,中8,1,ビートザレコード,,牡,60.0,草野,美浦戸田,494,10,障,3350,ペガサスジャンプＳ(OP)
2026.3.21,中8,2,スズカハービン,,牡,60.0,難波,栗東高橋忠,478,0,障,3350,ペガサスジャンプＳ(OP)
2026.3.21,中8,3,ゴールデンスロープ,,セ,60.0,石神深,美浦小笠,452,-2,障,3350,ペガサスジャンプＳ(OP)
2026.3.21,中8,4,タマモエース,,牡,60.0,小野寺,栗東宮地,484,-4,障,3350,ペガサスジャンプＳ(OP)
2026.3.21,中8,5,コスモチプリア,,牝,58.0,伴,美浦松永康,460,-2,障,3350,ペガサスジャンプＳ(OP)
2026.3.21,中8,6,ジーティーオウジャ,,セ,60.0,水沼,美浦石栗,516,-6,障,3350,ペガサスジャンプＳ(OP)
2026.3.21,中8,7,アトラクティーボ,,牡,60.0,坂口,美浦武藤,536,-8,障,3350,ペガサスジャンプＳ(OP)
2026.3.21,中8,8,シホノスペランツァ,,牡,60.0,高田,栗東寺島,486,6,障,3350,ペガサスジャンプＳ(OP)
2026.3.21,中8,9,ピーターサイト,,牡,60.0,上野,美浦村田,482,4,障,3350,ペガサスジャンプＳ(OP)
2026.3.21,中8,10,フォージドブリック,,牡,60.0,大江圭,美浦西田,564,4,障,3350,ペガサスジャンプＳ(OP)
2026.3.21,中9,1,グランカンタンテ,,牝,53.0,柴田善,美浦鹿戸,446,6,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,2,コスモアバンサ,,牡,55.0,津村,美浦清水英,496,0,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,3,レッセパッセ,,牝,52.0,原,美浦柄崎,388,2,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,4,ダノンジャイアン,,牡,55.0,鮫島駿,栗東茶木,452,-2,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,5,ウインシャーガス,,牝,53.0,石川,栗東杉山晴,474,0,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,6,ビーオンザカバー,,牡,57.0,戸崎圭,美浦伊藤圭,478,0,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,7,ダイシンバースディ,,牡,52.0,武藤,美浦戸田,486,0,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,8,ミーントゥビー,,牝,54.0,松岡,美浦堀内,442,2,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,9,コスモスプモーニ,,牡,54.0,菊沢,美浦松山,,,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,10,コムユンプリュム,,牝,54.0,荻野極,美浦鹿戸,432,-4,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,11,エリム,,牝,52.0,原田和,美浦上原博,462,12,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,12,キーウェーブ,,牡,54.0,柴田大,栗東宮地,436,-2,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,13,フォルラニーニ,,牡,57.0,ルメール,美浦手塚久,504,-8,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,14,トレミニョン,,牝,53.0,佐々木,美浦和田勇,490,4,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,15,レッドバレンティア,,牡,53.0,長浜,美浦矢嶋,468,4,芝,1800,館山特別(2勝クラス)
2026.3.21,中9,16,ペッレグリーニ,,セ,55.0,木幡巧,美浦手塚久,450,-8,芝,1800,館山特別(2勝クラス)
2026.3.21,中10,1,パルクリチュード,,牝,56.0,西村淳,栗東松永幹,458,-10,ダ,1800,韓国馬事会杯(3勝クラス)
2026.3.21,中10,2,ピクシレーション,,牝,56.0,菊沢,美浦菊沢,496,2,ダ,1800,韓国馬事会杯(3勝クラス)
2026.3.21,中10,3,ジューンエオス,,牝,56.0,高倉,栗東武英,488,0,ダ,1800,韓国馬事会杯(3勝クラス)
2026.3.21,中10,4,ダカラフェスティヴ,,牝,56.0,戸崎圭,美浦奥平,470,0,ダ,1800,韓国馬事会杯(3勝クラス)
2026.3.21,中10,5,クインズショコラ,,牝,56.0,岩田望,栗東新谷,500,0,ダ,1800,韓国馬事会杯(3勝クラス)
2026.3.21,中10,6,テーオールビー,,牝,56.0,石橋脩,栗東宮,460,-6,ダ,1800,韓国馬事会杯(3勝クラス)
2026.3.21,中10,7,エイシンナデシコ,,牝,56.0,原,美浦田中剛,438,-4,ダ,1800,韓国馬事会杯(3勝クラス)
2026.3.21,中10,8,サイモンブーケ,,牝,56.0,津村,栗東梅田,508,-4,ダ,1800,韓国馬事会杯(3勝クラス)
2026.3.21,中10,9,ロフティストーリー,,牝,56.0,田辺,美浦久保田,512,10,ダ,1800,韓国馬事会杯(3勝クラス)
2026.3.21,中10,10,メイショウポペット,,牝,56.0,岩田康,栗東角田,498,-6,ダ,1800,韓国馬事会杯(3勝クラス)
2026.3.21,中10,11,ルージュアベリア,,牝,56.0,ルメール,美浦加藤士,486,2,ダ,1800,韓国馬事会杯(3勝クラス)
2026.3.21,中10,12,リバートゥルー,,牝,56.0,吉田豊,美浦久保田,470,4,ダ,1800,韓国馬事会杯(3勝クラス)
