日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.5.17,東1,1,デルマザオウ,,牝,55.0,木幡巧,美浦松山,484,0,ダ,1600,３歳未勝利
2026.5.17,東1,2,ミライヘノティアラ,,牝,55.0,北村宏,美浦伊藤大,498,2,ダ,1600,３歳未勝利
2026.5.17,東1,3,ビリキナータ,,牝,55.0,岩田望,美浦大和田,444,0,ダ,1600,３歳未勝利
2026.5.17,東1,4,イデアクリスタル,,牝,55.0,ゴンサルベ,美浦手塚徳,472,-4,ダ,1600,３歳未勝利
2026.5.17,東1,5,コーリンクレア,,牝,55.0,石橋脩,美浦小野,442,8,ダ,1600,３歳未勝利
2026.5.17,東1,6,スウェーバック,,牝,55.0,菅原隆,美浦天間,442,4,ダ,1600,３歳未勝利
2026.5.17,東1,7,ウイングラナート,,牝,55.0,小林脩,美浦武市,540,6,ダ,1600,３歳未勝利
2026.5.17,東1,8,ソフィアプルーマ,,牝,55.0,田辺,美浦上原博,440,0,ダ,1600,３歳未勝利
2026.5.17,東1,9,ゴーゴーマンゴー,,牝,55.0,原,美浦田村,410,-2,ダ,1600,３歳未勝利
2026.5.17,東1,10,ロット,,牝,55.0,柴田大,美浦本間,426,2,ダ,1600,３歳未勝利
2026.5.17,東1,11,ルプルミエラムール,,牝,55.0,江田照,美浦加藤征,464,8,ダ,1600,３歳未勝利
2026.5.17,東1,12,キミガハマ,,牝,55.0,丹内,美浦嘉藤,464,0,ダ,1600,３歳未勝利
2026.5.17,東1,13,ビレッジルイーザ,,牝,55.0,ディー,美浦伊藤圭,446,8,ダ,1600,３歳未勝利
2026.5.17,東1,14,スミレノハナ,,牝,55.0,長岡,美浦加藤和,448,4,ダ,1600,３歳未勝利
2026.5.17,東1,15,オーケーグレイス,,牝,55.0,菅原明,美浦相沢,436,2,ダ,1600,３歳未勝利
2026.5.17,東1,16,ダイユウアドバンス,,牝,52.0,▲佐藤,美浦松永康,502,2,ダ,1600,３歳未勝利
2026.5.17,東2,1,ケイツータカ,,牝,55.0,長岡,美浦深山,428,4,ダ,1400,３歳未勝利
2026.5.17,東2,2,マリノステアハート,,牝,55.0,木幡巧,美浦牧,460,-4,ダ,1400,３歳未勝利
2026.5.17,東2,3,イデアジュアンイハ,,牝,55.0,石橋脩,美浦小野,416,0,ダ,1400,３歳未勝利
2026.5.17,東2,4,エルアン,,牡,57.0,小林脩,美浦浅利,456,8,ダ,1400,３歳未勝利
2026.5.17,東2,5,マナイアカラニ,,牡,57.0,北村宏,美浦田中勝,482,-2,ダ,1400,３歳未勝利
2026.5.17,東2,6,グラスアロー,,牡,57.0,吉田豊,美浦菊川,484,6,ダ,1400,３歳未勝利
2026.5.17,東2,7,ココロノヒコボシ,,牡,57.0,ディー,美浦嘉藤,510,10,ダ,1400,３歳未勝利
2026.5.17,東2,8,ライクアストリーク,,牡,54.0,▲佐藤,美浦加藤和,468,7,ダ,1400,３歳未勝利
2026.5.17,東2,9,キタノシオン,,牝,55.0,木幡初,美浦本間,448,-8,ダ,1400,３歳未勝利
2026.5.17,東2,10,ロードクローザー,,牡,57.0,横山和,美浦田村,518,-8,ダ,1400,３歳未勝利
2026.5.17,東2,11,スナップジジ,,牡,57.0,ゴンサルベ,美浦堀内,524,18,ダ,1400,３歳未勝利
2026.5.17,東2,12,シンギュラリティ,,牡,57.0,丹内,美浦西田,508,0,ダ,1400,３歳未勝利
2026.5.17,東2,13,ナーシリーヤ,,牡,57.0,柴田大,美浦田中剛,480,0,ダ,1400,３歳未勝利
2026.5.17,東2,14,デスサイズ,,牡,57.0,田辺,美浦小手川,464,2,ダ,1400,３歳未勝利
2026.5.17,東2,15,ダイヒョウカーク,,牡,57.0,原田和,美浦松山,486,0,ダ,1400,３歳未勝利
2026.5.17,東2,16,デディカス,,牡,57.0,大野,美浦池上,480,-12,ダ,1400,３歳未勝利
2026.5.17,東3,1,チャリティチャリス,,牡,57.0,ディー,美浦浅利,466,0,ダ,2100,３歳未勝利
2026.5.17,東3,2,ブルーフレア,,牡,57.0,大野,美浦辻,494,-2,ダ,2100,３歳未勝利
2026.5.17,東3,3,キョウエイシュバル,,牡,57.0,原,美浦萱野,478,2,ダ,2100,３歳未勝利
2026.5.17,東3,4,エクストラプッシュ,,牡,57.0,岩田望,栗東奥村豊,532,-2,ダ,2100,３歳未勝利
2026.5.17,東3,5,タフバディ,,牡,57.0,小林脩,美浦加藤和,480,-17,ダ,2100,３歳未勝利
2026.5.17,東3,6,インサラータ,,牝,55.0,池添,美浦小笠,426,-4,ダ,2100,３歳未勝利
2026.5.17,東3,7,アイムスティルミー,,セ,57.0,江田照,美浦手塚久,438,0,ダ,2100,３歳未勝利
2026.5.17,東3,8,アイスアイスベイビ,,牡,57.0,木幡巧,美浦岩戸,464,4,ダ,2100,３歳未勝利
2026.5.17,東3,9,ネイティヴプライド,,牡,57.0,菅原明,美浦高木,476,2,ダ,2100,３歳未勝利
2026.5.17,東3,10,オーキッドワン,,牡,57.0,柴田大,美浦水野,452,-4,ダ,2100,３歳未勝利
2026.5.17,東3,11,ガビーズメロディ,,牡,57.0,ゴンサルベ,美浦伊坂,476,10,ダ,2100,３歳未勝利
2026.5.17,東3,12,ホグホグナナハン,,牡,57.0,丹内,美浦小笠,460,-4,ダ,2100,３歳未勝利
2026.5.17,東4,1,ウインシャリーフ,,牡,57.0,丹内,美浦金成,474,10,芝,1800,３歳未勝利
2026.5.17,東4,2,ティンブロポップ,,牝,55.0,大野,美浦和田勇,430,4,芝,1800,３歳未勝利
2026.5.17,東4,3,マジックパレス,,牝,55.0,ルメール,美浦木村,490,0,芝,1800,３歳未勝利
2026.5.17,東4,4,ニシノマルガリート,,牡,57.0,横山武,美浦鈴木伸,436,6,芝,1800,３歳未勝利
2026.5.17,東4,5,ペカリーナ,,牝,55.0,田辺,美浦竹内,460,-2,芝,1800,３歳未勝利
2026.5.17,東4,6,キーサーバー,,牡,57.0,柴田大,美浦青木,426,-4,芝,1800,３歳未勝利
2026.5.17,東4,7,シルバープレミア,,牝,55.0,横山典,美浦西田,390,6,芝,1800,３歳未勝利
2026.5.17,東4,8,デイズインザサン,,牝,55.0,吉田豊,美浦小野,474,8,芝,1800,３歳未勝利
2026.5.17,東4,9,イニスフェイル,,牡,57.0,ゴンサルベ,美浦稲垣,482,6,芝,1800,３歳未勝利
2026.5.17,東4,10,ラウターユーベル,,牡,57.0,小林脩,美浦青木,520,5,芝,1800,３歳未勝利
2026.5.17,東4,11,スパークルレイ,,牝,55.0,的場,美浦的場,482,6,芝,1800,３歳未勝利
2026.5.17,東4,12,ルシアージュ,,牝,55.0,岩田望,美浦高柳瑞,436,2,芝,1800,３歳未勝利
2026.5.17,東4,13,ピコペアシェイプ,,セ,57.0,北村宏,美浦伊藤大,522,2,芝,1800,３歳未勝利
2026.5.17,東4,14,スチールギターラグ,,牝,55.0,三浦,美浦鹿戸,420,0,芝,1800,３歳未勝利
2026.5.17,東4,15,ケイツースクード,,牡,54.0,▲佐藤,美浦萱野,408,-4,芝,1800,３歳未勝利
2026.5.17,東4,16,クカイリモク,,牡,57.0,レーン,美浦堀,500,-2,芝,1800,３歳未勝利
2026.5.17,東4,17,グランフルス,,牡,57.0,ディー,美浦矢野,460,-2,芝,1800,３歳未勝利
2026.5.17,東5,1,ゴールデンダガー,,牡,57.0,岩田望,美浦中舘,476,6,芝,2400,３歳未勝利
2026.5.17,東5,2,レッドリアライズ,,牡,57.0,原,美浦黒岩,406,0,芝,2400,３歳未勝利
2026.5.17,東5,3,フレキシブル,,牝,55.0,ゴンサルベ,美浦斎藤誠,440,0,芝,2400,３歳未勝利
2026.5.17,東5,4,ウインスターリング,,牡,57.0,松岡,美浦畠山,486,12,芝,2400,３歳未勝利
2026.5.17,東5,5,ウルフマン,,牡,57.0,津村,美浦手塚久,442,2,芝,2400,３歳未勝利
2026.5.17,東5,6,クリスタルドレス,,牝,55.0,江田照,美浦高橋文,422,6,芝,2400,３歳未勝利
2026.5.17,東5,7,ルアグロール,,セ,57.0,小林脩,美浦嘉藤,450,-12,芝,2400,３歳未勝利
2026.5.17,東5,8,ラスターヴァース,,牝,55.0,石橋脩,美浦牧,478,6,芝,2400,３歳未勝利
2026.5.17,東5,9,コスモアマデウス,,牡,57.0,柴田大,美浦畠山,488,-4,芝,2400,３歳未勝利
2026.5.17,東5,10,レッドブライトン,,牡,57.0,西村淳,栗東奥村豊,468,4,芝,2400,３歳未勝利
