日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.7.26,新1,1,ドルチェテソーロ,,牝,55.0,木幡巧,美浦牧,416,6,芝,1400,２歳未勝利
2026.7.26,新1,2,ハルガスミ,,牝,55.0,松岡,美浦堀内,414,-2,芝,1400,２歳未勝利
2026.7.26,新1,3,マルガリート,,牝,55.0,杉原,美浦佐藤吉,458,2,芝,1400,２歳未勝利
2026.7.26,新1,4,ブラックミューズ,,牝,55.0,岩田望,栗東松永幹,480,-6,芝,1400,２歳未勝利
2026.7.26,新1,5,アテナブレイブ,,牝,55.0,横山典,美浦手塚徳,422,2,芝,1400,２歳未勝利
2026.7.26,新1,6,ワレモコウ,,牝,55.0,西塚,美浦小笠,446,0,芝,1400,２歳未勝利
2026.7.26,新1,7,リリカルフレア,,牝,55.0,戸崎圭,美浦畠山,428,-4,芝,1400,２歳未勝利
2026.7.26,新1,8,タガノカハンカ,,牝,55.0,菊沢,栗東西園翔,452,6,芝,1400,２歳未勝利
2026.7.26,新1,9,ヴェールネージュ,,牝,52.0,▲上里,美浦伊坂,414,2,芝,1400,２歳未勝利
2026.7.26,新1,10,パストザクラウン,,牝,53.0,◇今村,栗東高橋忠,442,-8,芝,1400,２歳未勝利
2026.7.26,新1,11,マーズワース,,牝,55.0,大野,美浦小手川,424,-2,芝,1400,２歳未勝利
2026.7.26,新2,1,ミクニルミナス,,牡,55.0,斎藤,美浦田中勝,462,0,芝,1600,２歳新馬
2026.7.26,新2,2,アウアリイ,,牡,55.0,菊沢,美浦奥村武,474,0,芝,1600,２歳新馬
2026.7.26,新2,3,ダノンダックス,,牡,55.0,戸崎圭,美浦田中博,464,0,芝,1600,２歳新馬
2026.7.26,新2,4,マイネルヴェスペル,,牡,55.0,木幡巧,美浦加藤士,494,0,芝,1600,２歳新馬
2026.7.26,新2,5,コスモティタノ,,牡,53.0,△石神道,美浦武市,472,0,芝,1600,２歳新馬
2026.7.26,新2,6,トウシンマジック,,牡,55.0,コレット,美浦秋本,466,0,芝,1600,２歳新馬
2026.7.26,新2,7,アルスラーン,,牡,55.0,嶋田,美浦佐藤吉,442,0,芝,1600,２歳新馬
2026.7.26,新2,8,ソニックウェーブ,,牡,55.0,松岡,美浦石栗,422,0,芝,1600,２歳新馬
2026.7.26,新2,9,ドミナートル,,牡,55.0,岩田望,美浦矢野,476,0,芝,1600,２歳新馬
2026.7.26,新3,1,フェルアフリーゼ,,牝,55.0,西塚,美浦深山,434,0,ダ,1200,３歳未勝利
2026.7.26,新3,2,ラヴィングリー,,牝,55.0,菊沢,美浦池上,458,-4,ダ,1200,３歳未勝利
2026.7.26,新3,3,スカット,,牝,52.0,▲佐藤,美浦堀内,440,6,ダ,1200,３歳未勝利
2026.7.26,新3,4,ツキノマバタキ,,牝,55.0,木幡巧,美浦牧,450,2,ダ,1200,３歳未勝利
2026.7.26,新3,5,ヘヴンズドライブ,,牝,52.0,▲石田,美浦和田勇,412,2,ダ,1200,３歳未勝利
2026.7.26,新3,6,キャルキュラス,,牝,55.0,戸崎圭,美浦古賀大,456,4,ダ,1200,３歳未勝利
2026.7.26,新3,7,スピニンググローブ,,牡,57.0,コレット,美浦黒岩,486,-4,ダ,1200,３歳未勝利
2026.7.26,新3,8,ミスタートントン,,牡,55.0,△石神道,美浦勢司,464,-2,ダ,1200,３歳未勝利
2026.7.26,新3,9,カセノソレイユ,,牡,57.0,木幡育,美浦鈴木伸,482,-6,ダ,1200,３歳未勝利
2026.7.26,新3,10,キタノシオン,,牝,55.0,木幡初,美浦本間,432,-12,ダ,1200,３歳未勝利
2026.7.26,新3,11,ミエスタ,,牝,55.0,岩田望,美浦加藤征,480,8,ダ,1200,３歳未勝利
2026.7.26,新3,12,キタノソブリン,,牡,54.0,▲上里,美浦本間,456,0,ダ,1200,３歳未勝利
2026.7.26,新3,13,ローズオブジャパン,,牝,55.0,松岡,美浦田中剛,434,-2,ダ,1200,３歳未勝利
2026.7.26,新3,14,カシノユメミヅキ,,牡,57.0,柴田大,美浦和田雄,516,11,ダ,1200,３歳未勝利
2026.7.26,新3,15,ハンナパール,,牝,55.0,吉田豊,美浦小野,440,4,ダ,1200,３歳未勝利
2026.7.26,新4,1,アドマイヤウルトラ,,牡,57.0,岩田望,美浦宮田,510,-4,芝,1600,３歳未勝利
2026.7.26,新4,2,シルフィー,,牡,57.0,横山典,美浦村田,422,-4,芝,1600,３歳未勝利
2026.7.26,新4,3,イーガービーバー,,牡,57.0,田口,美浦和田郎,464,-4,芝,1600,３歳未勝利
2026.7.26,新4,4,カムバックトゥミー,,牝,55.0,江田照,美浦佐藤吉,522,16,芝,1600,３歳未勝利
2026.7.26,新4,5,カーヴドヴァン,,牝,55.0,西村太,美浦大和田,466,-8,芝,1600,３歳未勝利
2026.7.26,新4,6,スーパーハイウェイ,,牡,54.0,▲佐藤,美浦伊藤大,484,4,芝,1600,３歳未勝利
2026.7.26,新4,7,バトルモクオ,,牡,57.0,松岡,美浦戸田,490,2,芝,1600,３歳未勝利
2026.7.26,新4,8,ルモンテ,,牡,57.0,大野,美浦堀内,434,4,芝,1600,３歳未勝利
2026.7.26,新4,9,ピコペアシェイプ,,セ,57.0,石橋脩,美浦伊藤大,516,-6,芝,1600,３歳未勝利
2026.7.26,新4,10,サイモンナイスラン,,牡,57.0,木幡育,美浦勢司,488,-12,芝,1600,３歳未勝利
2026.7.26,新4,11,ルシアージュ,,牝,55.0,西塚,美浦高柳瑞,438,6,芝,1600,３歳未勝利
2026.7.26,新4,12,キャリアビジョン,,牝,55.0,菊沢,美浦西田,406,-2,芝,1600,３歳未勝利
2026.7.26,新4,13,デルマテイネ,,牡,57.0,野中,美浦的場,432,-2,芝,1600,３歳未勝利
2026.7.26,新4,14,ココナッツコースト,,牝,55.0,戸崎圭,美浦木村,430,16,芝,1600,３歳未勝利
2026.7.26,新4,15,ジュリ,,牝,52.0,▲石田,美浦萱野,430,0,芝,1600,３歳未勝利
2026.7.26,新4,16,アースヴィンチ,,牝,55.0,丸山,美浦蛯名正,466,6,芝,1600,３歳未勝利
2026.7.26,新4,17,ビーストウォーズ,,牡,54.0,▲上里,美浦松山,476,8,芝,1600,３歳未勝利
2026.7.26,新4,18,クールチェンジ,,牡,57.0,コレット,美浦和田郎,476,-4,芝,1600,３歳未勝利
2026.7.26,新5,1,コパノトーマス,,牡,55.0,柴田大,美浦青木,476,-2,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,2,カツノテンス,,牡,58.0,菊沢,美浦伊藤伸,444,-6,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,3,エテオクロス,,牡,55.0,▲石田,美浦新開,522,2,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,4,スマイルディシー,,牝,56.0,小崎,美浦中川,486,4,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,5,ホウオウプレシャス,,牡,55.0,▲水沼,美浦天間,500,2,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,6,ムーンブランシュ,,牝,53.0,木幡巧,美浦牧,474,-6,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,7,ガンバレベアー,,牝,56.0,松若,美浦杉浦,472,-4,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,8,ラテラルパーム,,牡,55.0,岩田望,美浦栗田,462,-2,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,9,サンシップ,,牡,58.0,杉原,美浦本間,464,-8,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,10,アンバサダネージュ,,牡,52.0,▲佐藤,美浦武藤,484,-4,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,11,ショコラキュイ,,牡,55.0,戸崎圭,美浦森一,506,10,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,12,キカオクベシ,,牝,56.0,野中,美浦佐藤吉,440,6,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,13,アースミューズ,,牝,56.0,松岡,美浦粕谷,456,4,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,14,ショウナンタハティ,,牡,58.0,田口,美浦中舘,502,2,ダ,1200,３歳以上１勝クラス
2026.7.26,新5,15,レインボーラッキー,,牝,56.0,小林脩,美浦斎藤誠,440,-4,ダ,1200,３歳以上１勝クラス
2026.7.26,新6,1,モリノセピア,,牡,58.0,丸山,美浦鈴木伸,496,2,ダ,1200,出雲崎特別(2勝クラス)
2026.7.26,新6,2,サマースイートピー,,牝,56.0,杉原,美浦千葉,482,4,ダ,1200,出雲崎特別(2勝クラス)
2026.7.26,新6,3,カワキタマナレア,,牝,56.0,田辺,栗東杉山佳,420,0,ダ,1200,出雲崎特別(2勝クラス)
2026.7.26,新6,4,フィーチャリング,,セ,58.0,菊沢,美浦和田郎,458,-2,ダ,1200,出雲崎特別(2勝クラス)
2026.7.26,新6,5,マイネルラッシュ,,牡,58.0,木幡巧,美浦水野,456,2,ダ,1200,出雲崎特別(2勝クラス)
2026.7.26,新6,6,リッキースタイル,,牡,58.0,斎藤,美浦水野,486,0,ダ,1200,出雲崎特別(2勝クラス)
2026.7.26,新6,7,ソウルオンファイア,,牝,53.0,岩田望,栗東野中,472,-8,ダ,1200,出雲崎特別(2勝クラス)
2026.7.26,新6,8,ラヴオントップ,,牝,56.0,コレット,栗東西村,496,4,ダ,1200,出雲崎特別(2勝クラス)
2026.7.26,新6,9,オカメノコイ,,牝,56.0,大野,美浦小笠,486,16,ダ,1200,出雲崎特別(2勝クラス)
2026.7.26,新6,10,ロッカバイベイビー,,牝,56.0,佐藤,美浦伊藤圭,464,4,ダ,1200,出雲崎特別(2勝クラス)
2026.7.26,新6,11,レッドセニョール,,牡,58.0,嶋田,美浦矢嶋,504,4,ダ,1200,出雲崎特別(2勝クラス)
2026.7.26,新7,1,ファーヴェント,,牡,57.0,西塚,栗東藤原,512,0,芝,1600,関屋記念(G3)
2026.7.26,新7,2,ジュタ,,牡,56.0,吉田豊,栗東矢作,516,4,芝,1600,関屋記念(G3)
2026.7.26,新7,3,アンパドゥ,,牡,56.0,岩田望,美浦木村,498,2,芝,1600,関屋記念(G3)
2026.7.26,新7,4,マテンロウスカイ,,セ,58.0,横山典,栗東松永幹,490,2,芝,1600,関屋記念(G3)
2026.7.26,新7,5,レディマリオン,,牝,52.0,今村,栗東長谷川,454,2,芝,1600,関屋記念(G3)
2026.7.26,新7,6,シリウスコルト,,牡,58.0,田辺,美浦田中勝,500,4,芝,1600,関屋記念(G3)
2026.7.26,新7,7,エルトンバローズ,,牡,59.0,コレット,栗東杉山晴,520,0,芝,1600,関屋記念(G3)
2026.7.26,新7,8,ダノンセンチュリー,,牡,56.0,戸崎圭,美浦宮田,462,2,芝,1600,関屋記念(G3)
2026.7.26,新7,9,サンダーストラック,,牡,54.0,丸山,美浦木村,530,2,芝,1600,関屋記念(G3)
2026.7.26,新7,10,クランフォード,,牝,54.0,菊沢,栗東杉山晴,470,-2,芝,1600,関屋記念(G3)
2026.7.26,新7,11,ドロップオブライト,,牝,56.5,松若,栗東福永,448,10,芝,1600,関屋記念(G3)
