日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.2.15,東1,1,ピーエムキンチャン,,牡,55.0,△長浜,美浦和田郎,454,0,ダ,1300,３歳未勝利
2026.2.15,東1,2,トヨサカエ,,牡,57.0,吉田豊,美浦高橋文,470,2,ダ,1300,３歳未勝利
2026.2.15,東1,3,ガーディアンスター,,牝,55.0,武藤,美浦武藤,458,8,ダ,1300,３歳未勝利
2026.2.15,東1,4,プレシャスノワール,,牝,51.0,★谷原,美浦村田,430,-6,ダ,1300,３歳未勝利
2026.2.15,東1,5,ドロボーネコ,,牝,52.0,▲上里,美浦武井,492,24,ダ,1300,３歳未勝利
2026.2.15,東1,6,ニシノトマラナイ,,セ,57.0,杉原,美浦矢野,472,12,ダ,1300,３歳未勝利
2026.2.15,東1,7,ラインジーク,,牡,57.0,松山,美浦水野,448,2,ダ,1300,３歳未勝利
2026.2.15,東1,8,ジーティーニッツァ,,牡,54.0,▲遠藤,美浦伊藤伸,458,8,ダ,1300,３歳未勝利
2026.2.15,東1,9,シルバークラフト,,牝,55.0,木幡巧,美浦牧,510,4,ダ,1300,３歳未勝利
2026.2.15,東1,10,ユイノカタリベ,,牡,57.0,木幡初,美浦竹内,518,0,ダ,1300,３歳未勝利
2026.2.15,東1,11,ハリエンジュ,,牝,55.0,吉村,美浦小手川,440,-8,ダ,1300,３歳未勝利
2026.2.15,東1,12,シュヴァルツシルト,,牡,57.0,津村,美浦田島,474,8,ダ,1300,３歳未勝利
2026.2.15,東1,13,フェスティヴニーサ,,牡,54.0,▲佐藤,美浦奥平,460,4,ダ,1300,３歳未勝利
2026.2.15,東1,14,ジャックナダル,,牡,57.0,キング,美浦伊坂,522,-6,ダ,1300,３歳未勝利
2026.2.15,東1,15,マイネルテオドロス,,牡,57.0,佐々木,美浦菊川,460,4,ダ,1300,３歳未勝利
2026.2.15,東1,16,メイポール,,牝,55.0,原,美浦南田,438,8,ダ,1300,３歳未勝利
2026.2.15,東2,1,アイムスティルミー,,セ,57.0,江田照,美浦手塚久,432,-4,ダ,2100,３歳未勝利
2026.2.15,東2,2,ホウオウモチーヴ,,牡,57.0,横山武,栗東矢作,496,4,ダ,2100,３歳未勝利
2026.2.15,東2,3,ゴールドエンバー,,牡,57.0,木幡初,美浦竹内,466,-8,ダ,2100,３歳未勝利
2026.2.15,東2,4,ハルノアメ,,牡,57.0,原田和,美浦上原博,434,4,ダ,2100,３歳未勝利
2026.2.15,東2,5,バトルモクオ,,牡,57.0,松岡,美浦戸田,498,2,ダ,2100,３歳未勝利
