日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.6.20,東1,1,リコラピッド,,牝,55.0,丸山,美浦森一,474,14,ダ,1600,３歳未勝利
2026.6.20,東1,2,アンチェーン,,牝,55.0,江田照,美浦嘉藤,524,12,ダ,1600,３歳未勝利
2026.6.20,東1,3,ホウオウロレンシア,,牝,52.0,▲佐藤,美浦高木,444,4,ダ,1600,３歳未勝利
2026.6.20,東1,4,オウケンサクラコ,,牝,55.0,丸田,美浦田中勝,412,-4,ダ,1600,３歳未勝利
2026.6.20,東1,5,フェスティヴハート,,牝,55.0,柴田大,美浦畠山,496,6,ダ,1600,３歳未勝利
2026.6.20,東1,6,ベッラモレーン,,牝,55.0,石橋脩,美浦矢野,458,-4,ダ,1600,３歳未勝利
2026.6.20,東1,7,ホワイトオパール,,牝,55.0,黛,美浦尾関,412,-2,ダ,1600,３歳未勝利
2026.6.20,東1,8,サマースプラッシュ,,牝,55.0,菊沢,美浦石栗,492,-4,ダ,1600,３歳未勝利
2026.6.20,東1,9,ノーブルブロウ,,牝,55.0,木幡巧,美浦中川,448,0,ダ,1600,３歳未勝利
2026.6.20,東1,10,ユニバーサルラヴ,,牝,55.0,三浦,美浦尾関,436,2,ダ,1600,３歳未勝利
2026.6.20,東1,11,カキュウ,,牝,55.0,原,美浦佐藤吉,432,0,ダ,1600,３歳未勝利
2026.6.20,東1,12,アーティラリー,,牝,55.0,杉原,美浦松山,494,2,ダ,1600,３歳未勝利
2026.6.20,東1,13,フジサン,,牝,55.0,大野,美浦大竹,408,4,ダ,1600,３歳未勝利
2026.6.20,東1,14,ダノンプレサージュ,,牝,55.0,横山典,美浦大竹,488,2,ダ,1600,３歳未勝利
2026.6.20,東1,15,マッドヘッドラブ,,牝,55.0,武藤,美浦戸田,476,12,ダ,1600,３歳未勝利
2026.6.20,東1,16,ゴールドビリーヴ,,牝,55.0,ゴンサルベ,美浦鈴木慎,496,0,ダ,1600,３歳未勝利
2026.6.20,東2,1,サクラドール,,牡,57.0,戸崎圭,美浦田島,494,-6,ダ,1400,３歳未勝利
2026.6.20,東2,2,ヴェントベローチェ,,牡,57.0,北村宏,美浦勢司,466,2,ダ,1400,３歳未勝利
2026.6.20,東2,3,パッサージュワイズ,,牡,57.0,菅原隆,美浦天間,452,0,ダ,1400,３歳未勝利
2026.6.20,東2,4,リオダプラタ,,牡,54.0,▲上里,美浦西田,548,8,ダ,1400,３歳未勝利
2026.6.20,東2,5,スウィートラキ,,牝,55.0,木幡初,美浦堀内,446,4,ダ,1400,３歳未勝利
2026.6.20,東2,6,エッジランナー,,牡,57.0,松岡,美浦戸田,436,4,ダ,1400,３歳未勝利
2026.6.20,東2,7,ブルーミーティア,,牡,57.0,横山典,美浦鈴木伸,494,0,ダ,1400,３歳未勝利
2026.6.20,東2,8,セキテイロックス,,牡,57.0,小林脩,美浦嘉藤,494,4,ダ,1400,３歳未勝利
2026.6.20,東2,9,ソーマッチ,,牝,55.0,木幡育,美浦鈴木伸,430,4,ダ,1400,３歳未勝利
2026.6.20,東2,10,ショウナンタヅナ,,牡,57.0,津村,美浦武市,468,2,ダ,1400,３歳未勝利
2026.6.20,東2,11,キイチムーブメント,,セ,57.0,原,美浦青木,478,14,ダ,1400,３歳未勝利
2026.6.20,東2,12,ブレイブシュガー,,牡,57.0,吉田豊,美浦高橋文,476,2,ダ,1400,３歳未勝利
2026.6.20,東2,13,ステラゲイル,,牡,57.0,丸田,美浦石栗,478,1,ダ,1400,３歳未勝利
2026.6.20,東2,14,レイズレガシー,,牡,57.0,松山,美浦高柳瑞,500,-6,ダ,1400,３歳未勝利
2026.6.20,東2,15,ガヤーズベース,,牡,57.0,菊沢,美浦田中勝,462,-4,ダ,1400,３歳未勝利
2026.6.20,東2,16,トゥントゥントゥン,,牡,57.0,嶋田,美浦手塚久,424,4,ダ,1400,３歳未勝利
2026.6.20,東3,1,ルミナスレイナ,,牝,55.0,吉田豊,美浦菊沢,472,4,芝,1800,３歳未勝利
2026.6.20,東3,2,ブレイブキトゥン,,牝,52.0,▲佐藤,美浦尾形,440,10,芝,1800,３歳未勝利
2026.6.20,東3,3,セキテイリノ,,牡,57.0,ゴンサルベ,美浦田中剛,472,0,芝,1800,３歳未勝利
2026.6.20,東3,4,ジュンヴィヴァン,,牡,57.0,木幡巧,美浦伊坂,486,0,芝,1800,３歳未勝利
2026.6.20,東3,5,シルフィー,,牡,57.0,大野,美浦村田,426,4,芝,1800,３歳未勝利
2026.6.20,東3,6,カドドゥディエ,,牝,55.0,菊沢,美浦西田,430,8,芝,1800,３歳未勝利
2026.6.20,東3,7,ジュナベーラ,,牝,55.0,ルメール,美浦木村,436,2,芝,1800,３歳未勝利
2026.6.20,東3,8,コスモヘリアンサス,,牡,57.0,柴田大,美浦伊藤大,478,0,芝,1800,３歳未勝利
2026.6.20,東3,9,ペプチドドリーム,,牡,57.0,丸山,美浦松尾,466,0,芝,1800,３歳未勝利
2026.6.20,東3,10,クレアノア,,牝,55.0,戸崎圭,美浦久保田,406,4,芝,1800,３歳未勝利
2026.6.20,東3,11,ムーングレイル,,セ,57.0,松山,美浦森一,492,2,芝,1800,３歳未勝利
2026.6.20,東3,12,チャチャット,,牝,55.0,横山典,美浦柄崎,412,12,芝,1800,３歳未勝利
2026.6.20,東3,13,ウインアプローチ,,牡,57.0,松岡,美浦畠山,436,2,芝,1800,３歳未勝利
2026.6.20,東3,14,タケショウカイザー,,牡,57.0,丸田,美浦奥村武,456,2,芝,1800,３歳未勝利
2026.6.20,東3,15,タイセイネクサス,,セ,57.0,黛,美浦古賀慎,430,0,芝,1800,３歳未勝利
2026.6.20,東3,16,フュチュール,,牝,55.0,杉原,美浦嘉藤,426,12,芝,1800,３歳未勝利
2026.6.20,東4,1,インサイドエッジ,,牝,55.0,ゴンサルベ,美浦和田勇,430,0,芝,1400,２歳新馬
2026.6.20,東4,2,ルークウォーム,,牝,55.0,津村,美浦手塚久,448,0,芝,1400,２歳新馬
2026.6.20,東4,3,アフィーリア,,牝,55.0,三浦,美浦浅利,468,0,芝,1400,２歳新馬
2026.6.20,東4,4,オーケーマドンナ,,牝,55.0,菊沢,美浦相沢,458,0,芝,1400,２歳新馬
2026.6.20,東4,5,ソプラノクイーン,,牝,55.0,戸崎圭,美浦中舘,434,0,芝,1400,２歳新馬
2026.6.20,東4,6,エルシオン,,牝,55.0,横山典,美浦柄崎,422,0,芝,1400,２歳新馬
2026.6.20,東4,7,パストザクラウン,,牝,55.0,原,栗東高橋忠,450,0,芝,1400,２歳新馬
2026.6.20,東4,8,スターリーデー,,牝,53.0,◇今村,栗東茶木,460,0,芝,1400,２歳新馬
2026.6.20,東4,9,ニクスルーナ,,牝,55.0,松山,栗東高柳大,498,0,芝,1400,２歳新馬
2026.6.20,東4,10,ゴールデンハニビー,,牝,55.0,ルメール,美浦黒岩,476,0,芝,1400,２歳新馬
2026.6.20,東4,11,ユリア,,牝,55.0,荻野極,美浦久保田,460,0,芝,1400,２歳新馬
2026.6.20,東5,1,レッチュベルク,,牡,55.0,荻野極,美浦久保田,,,芝,1600,２歳新馬
2026.6.20,東5,2,コンクレデンツァ,,牡,55.0,武藤,美浦戸田,,,芝,1600,２歳新馬
2026.6.20,東5,3,ニシノアイオーン,,牡,55.0,嶋田,美浦手塚久,,,芝,1600,２歳新馬
2026.6.20,東5,4,マーズエクレール,,牡,55.0,戸崎圭,栗東佐藤悠,,,芝,1600,２歳新馬
2026.6.20,東5,5,ホワイトフレアー,,牡,55.0,原,美浦黒岩,,,芝,1600,２歳新馬
2026.6.20,東5,6,ペアスターロード,,牡,55.0,松山,栗東前川,,,芝,1600,２歳新馬
2026.6.20,東5,7,ウィールズアップ,,牡,55.0,津村,美浦池上,,,芝,1600,２歳新馬
2026.6.20,東5,8,ナナレイ,,牝,55.0,丸山,美浦小野,,,芝,1600,２歳新馬
2026.6.20,東5,9,コナパームス,,牡,55.0,ルメール,美浦森一,,,芝,1600,２歳新馬
2026.6.20,東5,10,ジーティーフクジ,,牡,52.0,▲上里,美浦武市,,,芝,1600,２歳新馬
2026.6.20,東6,1,タマモブレイキン,,牡,57.0,菊沢,美浦伊藤圭,,,ダ,1600,３歳未勝利
2026.6.20,東6,2,ロングミックス,,牡,57.0,横山典,美浦村田,,,ダ,1600,３歳未勝利
2026.6.20,東6,3,ビンバラ,,牡,57.0,三浦,美浦大竹,,,ダ,1600,３歳未勝利
2026.6.20,東6,4,ベンガルボダイジュ,,牡,54.0,▲上里,美浦杉浦,,,ダ,1600,３歳未勝利
2026.6.20,東6,5,トルネードアイル,,牡,57.0,ルメール,美浦鹿戸,,,ダ,1600,３歳未勝利
2026.6.20,東6,6,ソフィアプルーマ,,牝,52.0,▲佐藤,美浦上原博,,,ダ,1600,３歳未勝利
2026.6.20,東6,7,ゴットタレント,,牡,57.0,杉原,美浦田村,,,ダ,1600,３歳未勝利
2026.6.20,東6,8,ロイヤルタイム,,牡,57.0,松岡,美浦和田郎,,,ダ,1600,３歳未勝利
2026.6.20,東6,9,ニシノトップダノン,,牡,57.0,野中,美浦田村,,,ダ,1600,３歳未勝利
2026.6.20,東6,10,ヴェイルドハート,,牡,57.0,武藤,美浦尾関,,,ダ,1600,３歳未勝利
2026.6.20,東6,11,ミッキーサウザンド,,牡,57.0,ゴンサルベ,美浦大竹,,,ダ,1600,３歳未勝利
2026.6.20,東6,12,ベアブルージュ,,牡,57.0,木幡巧,美浦千葉,,,ダ,1600,３歳未勝利
2026.6.20,東6,13,ウインエンブレム,,牡,57.0,黛,美浦小手川,,,ダ,1600,３歳未勝利
2026.6.20,東6,14,ウェスケンジントン,,牡,57.0,荻野極,美浦小野,,,ダ,1600,３歳未勝利
2026.6.20,東6,15,ティブロン,,牡,57.0,原,美浦矢嶋,,,ダ,1600,３歳未勝利
2026.6.20,東6,16,ピクシーゲイル,,牡,57.0,木幡育,美浦松永康,,,ダ,1600,３歳未勝利
2026.6.20,東7,1,ノヴェルピアーチェ,,牝,53.0,◇今村,美浦古賀慎,,,ダ,1400,３歳未勝利
2026.6.20,東7,2,アンジェラス,,牝,55.0,ゴンサルベ,美浦上原佑,,,ダ,1400,３歳未勝利
2026.6.20,東7,3,ユキノサイエンス,,牝,55.0,北村宏,美浦小野,,,ダ,1400,３歳未勝利
2026.6.20,東7,4,ミウ,,牝,55.0,木幡巧,美浦加藤征,,,ダ,1400,３歳未勝利
2026.6.20,東7,5,ニシノスフィンクス,,牝,52.0,▲佐藤,美浦深山,,,ダ,1400,３歳未勝利
2026.6.20,東7,6,アルデバローズ,,牝,55.0,江田照,美浦矢野,,,ダ,1400,３歳未勝利
2026.6.20,東7,7,ジャメビュ,,牝,55.0,原,美浦佐藤吉,,,ダ,1400,３歳未勝利
2026.6.20,東7,8,ミスエベレスト,,牝,52.0,▲上里,美浦伊坂,,,ダ,1400,３歳未勝利
2026.6.20,東7,9,ハングローズ,,牝,55.0,ルメール,美浦奥村武,,,ダ,1400,３歳未勝利
2026.6.20,東7,10,タカラエイティ,,牝,55.0,大野,美浦堀内,,,ダ,1400,３歳未勝利
2026.6.20,東7,11,ハクシンスマイル,,牝,52.0,▲石神道,美浦和田雄,,,ダ,1400,３歳未勝利
2026.6.20,東7,12,ダノンケリー,,牝,55.0,松山,美浦尾関,,,ダ,1400,３歳未勝利
2026.6.20,東7,13,バターショコラ,,牝,55.0,荻野極,美浦戸田,,,ダ,1400,３歳未勝利
2026.6.20,東7,14,アルペンローゼ,,牝,55.0,丸山,美浦栗田,,,ダ,1400,３歳未勝利
2026.6.20,東7,15,ロンバスブレス,,牝,55.0,菊沢,美浦石栗,,,ダ,1400,３歳未勝利
2026.6.20,東7,16,ノアレジェンド,,牝,55.0,武藤,美浦小笠,,,ダ,1400,３歳未勝利
2026.6.20,東8,1,タイセイプランセス,,牝,56.0,石橋脩,美浦池上,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,2,スペードギニー,,セ,58.0,木幡巧,美浦大和田,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,3,ダノンファンスター,,牡,55.0,ルメール,美浦田中博,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,4,ウインドラート,,牡,58.0,松岡,美浦水野,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,5,タッセルノット,,牝,53.0,ゴンサルベ,美浦林,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,6,コスモグラニット,,牡,55.0,▲石神道,美浦清水英,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,7,ワールドブレイヴ,,牡,55.0,菊沢,美浦平岩,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,8,シークレットイスラ,,牡,58.0,丸田,美浦平岩,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,9,エテルニータ,,牡,58.0,原,美浦稲垣,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,10,アドミラルシップ,,牡,58.0,横山典,美浦相沢,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,11,ダーリングハースト,,牝,53.0,戸崎圭,美浦宮田,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,12,アナザーフェイス,,牡,55.0,荻野極,美浦鹿戸,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,13,オメガディコン,,牡,55.0,松山,美浦浅利,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,14,コスモエルヴァル,,牡,55.0,津村,美浦青木,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,15,ショウナンダイン,,セ,55.0,丸山,美浦森一,,,芝,1800,３歳以上１勝クラス
2026.6.20,東8,16,オルフセン,,牡,55.0,三浦,美浦斎藤誠,,,芝,1800,３歳以上１勝クラス
2026.6.20,東9,1,フルレゾン,,牝,53.0,武藤,栗東池添,,,芝,2400,町田特別(2勝クラス)
2026.6.20,東9,2,サイモンルモンド,,セ,50.0,木幡育,美浦的場,,,芝,2400,町田特別(2勝クラス)
2026.6.20,東9,3,ピックデムッシュ,,牡,57.0,ルメール,美浦鹿戸,,,芝,2400,町田特別(2勝クラス)
2026.6.20,東9,4,バンフィエルド,,牡,54.0,柴田大,美浦粕谷,,,芝,2400,町田特別(2勝クラス)
2026.6.20,東9,5,オウケンボルト,,牡,53.0,吉田豊,美浦松永康,,,芝,2400,町田特別(2勝クラス)
2026.6.20,東9,6,ランツフート,,牡,55.0,三浦,栗東大久保,,,芝,2400,町田特別(2勝クラス)
2026.6.20,東9,7,チャリングクロス,,牡,53.0,戸崎圭,美浦奥村武,,,芝,2400,町田特別(2勝クラス)
2026.6.20,東9,8,レーヴドロペラ,,牝,53.0,ゴンサルベ,美浦加藤士,,,芝,2400,町田特別(2勝クラス)
2026.6.20,東9,9,クリフハンガー,,セ,54.0,原,美浦上原博,,,芝,2400,町田特別(2勝クラス)
2026.6.20,東9,10,シテフローラル,,セ,55.0,松山,美浦堀,,,芝,2400,町田特別(2勝クラス)
2026.6.20,東10,1,メランジェ,,牝,56.0,ゴンサルベ,美浦田中剛,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,2,レイククレセント,,牝,56.0,荻野極,美浦大竹,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,3,ダガーリング,,牡,58.0,松山,栗東柴田,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,4,カラヴァジェスティ,,牡,58.0,津村,美浦奥村武,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,5,ギフテッド,,牝,56.0,今村,美浦武井,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,6,サクセスカラー,,牝,56.0,横山典,美浦久保田,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,7,クレパスキュラー,,牡,55.0,ルメール,美浦栗田,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,8,チムグクル,,牡,58.0,戸崎圭,栗東福永,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,9,アスミル,,牡,55.0,菊沢,栗東本田,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,10,キョウエイボニータ,,牝,56.0,松岡,美浦伊藤伸,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,11,ビービーエフォート,,牝,56.0,三浦,美浦高柳瑞,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,12,ユキノエミリオ,,牡,58.0,木幡初,美浦竹内,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,13,コンテネレッツア,,牝,56.0,大野,美浦宮田,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東10,14,ラージギャラリー,,牝,56.0,丸山,栗東高橋亮,,,芝,1400,相模湖特別(2勝クラス)
2026.6.20,東11,1,マリオロード,,牡,58.0,大野,栗東安達,,,ダ,2100,スレイプニルＳ(OP)
2026.6.20,東11,2,クールミラボー,,牡,58.0,ルメール,栗東寺島,,,ダ,2100,スレイプニルＳ(OP)
2026.6.20,東11,3,レヴォントゥレット,,牡,58.0,吉田豊,栗東矢作,,,ダ,2100,スレイプニルＳ(OP)
