日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.4.12,中1,1,クインズスズラン,,牝,55.0,横山典,美浦村田,496,4,ダ,1200,３歳未勝利
2026.4.12,中1,2,クィーンコッチャン,,牝,55.0,江田照,美浦小野,452,-6,ダ,1200,３歳未勝利
2026.4.12,中1,3,アンセートゥモダン,,牝,55.0,松岡,美浦杉浦,410,-8,ダ,1200,３歳未勝利
2026.4.12,中1,4,マクローリン,,牡,57.0,小崎,栗東加藤公,464,-10,ダ,1200,３歳未勝利
2026.4.12,中1,5,ツァレヴナ,,牝,53.0,△長浜,栗東野中,448,-6,ダ,1200,３歳未勝利
2026.4.12,中1,6,ニンジャトットリ,,牡,57.0,田辺,美浦松永康,464,2,ダ,1200,３歳未勝利
2026.4.12,中1,7,ブレイブシュガー,,牡,57.0,吉田豊,美浦高橋文,474,0,ダ,1200,３歳未勝利
2026.4.12,中1,8,アンコンケラブル,,牡,57.0,木幡巧,美浦牧,464,-8,ダ,1200,３歳未勝利
2026.4.12,中1,9,ロードトライデント,,牡,57.0,横山和,美浦千葉,478,-6,ダ,1200,３歳未勝利
2026.4.12,中1,10,グランキンバリー,,牝,55.0,野中,美浦松山,440,2,ダ,1200,３歳未勝利
2026.4.12,中1,11,ベルテオドーラ,,牝,55.0,五十嵐,美浦尾形,418,-2,ダ,1200,３歳未勝利
2026.4.12,中1,12,キョウエイハル,,牝,55.0,佐々木,美浦伊坂,448,-4,ダ,1200,３歳未勝利
2026.4.12,中1,13,ダイメイミラクル,,牡,57.0,酒井,栗東本田,518,0,ダ,1200,３歳未勝利
2026.4.12,中1,14,チッタデラモーレ,,牡,54.0,▲水沼,美浦伊藤圭,482,8,ダ,1200,３歳未勝利
2026.4.12,中1,15,プラチナムディスク,,牝,52.0,▲田山,美浦小笠,434,4,ダ,1200,３歳未勝利
2026.4.12,中2,1,サクセスゴールド,,牡,57.0,田辺,美浦久保田,488,2,ダ,1800,３歳未勝利
2026.4.12,中2,2,ニシノモリミチ,,牡,57.0,横山武,美浦高木,480,-4,ダ,1800,３歳未勝利
2026.4.12,中2,3,スターキャンディ,,牝,55.0,酒井,美浦松山,472,-6,ダ,1800,３歳未勝利
2026.4.12,中2,4,オックスアイ,,牡,57.0,横山琉,栗東清水久,506,-2,ダ,1800,３歳未勝利
2026.4.12,中2,5,ベルウッドバモス,,牡,57.0,野中,美浦中舘,512,-8,ダ,1800,３歳未勝利
2026.4.12,中2,6,アルデキングダム,,牡,57.0,横山典,美浦村田,474,10,ダ,1800,３歳未勝利
2026.4.12,中2,7,アイスアンドスノー,,牡,57.0,三浦,美浦古賀慎,514,10,ダ,1800,３歳未勝利
2026.4.12,中2,8,キチロクゴール,,牡,57.0,岩田康,美浦松永康,494,-4,ダ,1800,３歳未勝利
2026.4.12,中2,9,ブルーフレア,,牡,57.0,大野,美浦辻,488,0,ダ,1800,３歳未勝利
2026.4.12,中2,10,ウインルナロッサ,,牡,55.0,△長浜,美浦清水英,466,-4,ダ,1800,３歳未勝利
2026.4.12,中2,11,ニシノトマラナイ,,セ,57.0,松岡,美浦矢野,464,4,ダ,1800,３歳未勝利
2026.4.12,中2,12,タロ,,牡,54.0,▲田山,栗東新谷,464,-6,ダ,1800,３歳未勝利
2026.4.12,中2,13,マーゴットリック,,牡,57.0,江田照,美浦加藤士,,,ダ,1800,３歳未勝利
2026.4.12,中2,14,バル,,牡,57.0,小崎,美浦武市,510,-4,ダ,1800,３歳未勝利
2026.4.12,中2,15,ミッキーサウザンド,,牡,57.0,横山和,美浦萩原,490,-2,ダ,1800,３歳未勝利
2026.4.12,中3,1,ロジザボード,,牝,55.0,岩田康,美浦古賀慎,488,0,ダ,1200,３歳未勝利
2026.4.12,中3,2,ダイバーシティ,,牡,57.0,伊藤,美浦金成,584,0,ダ,1200,３歳未勝利
2026.4.12,中3,3,マッシブショット,,セ,57.0,江田照,美浦武藤,456,-6,ダ,1200,３歳未勝利
2026.4.12,中3,4,マリノステアハート,,牝,55.0,木幡巧,美浦牧,464,2,ダ,1200,３歳未勝利
2026.4.12,中3,5,トラスティア,,牝,55.0,横山典,美浦菊沢,448,-4,ダ,1200,３歳未勝利
2026.4.12,中3,6,アイビーキラリ,,牝,55.0,柴田大,美浦青木,412,-10,ダ,1200,３歳未勝利
2026.4.12,中3,7,バンダムソレール,,牡,54.0,▲田山,栗東小栗,466,-2,ダ,1200,３歳未勝利
2026.4.12,中3,8,アーデントアイ,,牡,57.0,ディー,栗東高柳大,462,18,ダ,1200,３歳未勝利
2026.4.12,中3,9,ジュンサク,,牝,55.0,佐々木,美浦伊坂,450,2,ダ,1200,３歳未勝利
2026.4.12,中3,10,ヤスエフジン,,牝,55.0,木幡初,美浦深山,454,0,ダ,1200,３歳未勝利
2026.4.12,中3,11,モロノラピド,,牡,54.0,▲大久保,美浦田中勝,478,0,ダ,1200,３歳未勝利
2026.4.12,中3,12,タイセイブルーム,,牡,55.0,△長浜,美浦古賀慎,490,-2,ダ,1200,３歳未勝利
2026.4.12,中3,13,グラスリッキー,,牡,57.0,松岡,美浦杉浦,472,2,ダ,1200,３歳未勝利
2026.4.12,中3,14,エコロボルト,,セ,57.0,横山武,栗東森秀,492,-4,ダ,1200,３歳未勝利
2026.4.12,中4,1,ストラクチャー,,セ,57.0,▲水沼,美浦和田郎,462,16,障,2880,４歳以上障害未勝利
2026.4.12,中4,2,チャイボーグ,,牝,57.0,▲土田,美浦的場,496,0,障,2880,４歳以上障害未勝利
2026.4.12,中4,3,テンカオーライ,,牡,60.0,中村,栗東松下,502,-8,障,2880,４歳以上障害未勝利
2026.4.12,中4,4,バラジ,,セ,60.0,小牧加,栗東井上,502,-4,障,2880,４歳以上障害未勝利
2026.4.12,中4,5,グランナヴィール,,牡,60.0,難波,美浦堀内,540,-6,障,2880,４歳以上障害未勝利
2026.4.12,中4,6,ヒノタマボーイ,,牡,60.0,江田勇,美浦和田雄,464,-2,障,2880,４歳以上障害未勝利
2026.4.12,中4,7,ブライトマン,,セ,60.0,大江圭,美浦蛯名正,482,2,障,2880,４歳以上障害未勝利
2026.4.12,中4,8,カイコウ,,セ,60.0,五十嵐,美浦田島,472,2,障,2880,４歳以上障害未勝利
2026.4.12,中4,9,ブラックバラード,,セ,60.0,伴,美浦嘉藤,460,6,障,2880,４歳以上障害未勝利
2026.4.12,中4,10,マオノアラシ,,牡,60.0,上野,美浦加藤士,494,-2,障,2880,４歳以上障害未勝利
2026.4.12,中4,11,コスモアミマネラ,,牡,60.0,石神深,美浦柄崎,494,-2,障,2880,４歳以上障害未勝利
2026.4.12,中4,12,サトミノマロン,,牡,60.0,金子,美浦鈴木伸,532,20,障,2880,４歳以上障害未勝利
2026.4.12,中4,13,ソルトチューダ,,牡,59.0,小野寺,栗東荒川,496,0,障,2880,４歳以上障害未勝利
2026.4.12,中4,14,カルマンフィルター,,牡,60.0,草野,美浦戸田,492,-4,障,2880,４歳以上障害未勝利
2026.4.12,中5,1,フォンドルレール,,牡,57.0,吉田豊,美浦戸田,424,-4,芝,2200,３歳未勝利
2026.4.12,中5,2,デルマタカチホ,,牡,54.0,▲大久保,栗東田中克,478,4,芝,2200,３歳未勝利
2026.4.12,中5,3,ビップヴォルフ,,牡,57.0,ディー,栗東小椋,440,0,芝,2200,３歳未勝利
2026.4.12,中5,4,ノーブルジャッカル,,セ,57.0,横山琉,美浦武藤,466,-4,芝,2200,３歳未勝利
2026.4.12,中5,5,ミサダメキメル,,牡,57.0,江田照,美浦高橋文,448,-8,芝,2200,３歳未勝利
2026.4.12,中5,6,ネオアンボウ,,牡,54.0,▲水沼,美浦松尾,538,-2,芝,2200,３歳未勝利
2026.4.12,中5,7,マランドロ,,牡,57.0,酒井,美浦奥平,456,-6,芝,2200,３歳未勝利
2026.4.12,中5,8,ティラーノ,,牡,57.0,佐々木,美浦小手川,462,0,芝,2200,３歳未勝利
2026.4.12,中5,9,ハチマン,,牡,57.0,横山典,美浦柄崎,482,10,芝,2200,３歳未勝利
2026.4.12,中5,10,レッドリアライズ,,牡,57.0,横山和,美浦黒岩,406,-6,芝,2200,３歳未勝利
2026.4.12,中5,11,フキョウワオン,,牡,57.0,三浦,美浦勢司,462,-8,芝,2200,３歳未勝利
2026.4.12,中5,12,イノリ,,牝,52.0,▲田山,栗東高橋康,408,-2,芝,2200,３歳未勝利
2026.4.12,中5,13,ハリウッドグラム,,牡,57.0,岩田康,美浦林,522,-8,芝,2200,３歳未勝利
2026.4.12,中5,14,アメリカンジゴロ,,牡,57.0,横山武,栗東斉藤崇,490,-4,芝,2200,３歳未勝利
2026.4.12,中5,15,ディアアズール,,牝,55.0,大野,美浦森一,422,6,芝,2200,３歳未勝利
2026.4.12,中5,16,パーフェクトスノー,,牝,53.0,△長浜,美浦田村,418,-2,芝,2200,３歳未勝利
2026.4.12,中5,17,ダーリンダーリン,,牝,55.0,田辺,栗東秋山,448,-6,芝,2200,３歳未勝利
2026.4.12,中5,18,ラスターヴァース,,牝,55.0,木幡巧,美浦牧,472,2,芝,2200,３歳未勝利
2026.4.12,中6,1,タイセツナヒ,,牡,54.0,▲田山,美浦杉浦,472,-4,ダ,1800,３歳１勝クラス
2026.4.12,中6,2,ベルウッドピース,,牡,57.0,田辺,美浦中舘,516,-6,ダ,1800,３歳１勝クラス
2026.4.12,中6,3,マイネルミストラル,,牡,57.0,ディー,美浦萱野,524,18,ダ,1800,３歳１勝クラス
2026.4.12,中6,4,ランニングビーチ,,牡,57.0,木幡巧,美浦牧,468,0,ダ,1800,３歳１勝クラス
2026.4.12,中6,5,ストロングエース,,牡,57.0,秋山稔,美浦相沢,470,-6,ダ,1800,３歳１勝クラス
2026.4.12,中6,6,システマソラー,,牡,57.0,佐々木,栗東橋田,508,-8,ダ,1800,３歳１勝クラス
2026.4.12,中6,7,プレイメイカー,,牝,55.0,横山和,美浦栗田,450,-6,ダ,1800,３歳１勝クラス
2026.4.12,中6,8,サイモフェーン,,牡,57.0,横山武,美浦高木,484,-2,ダ,1800,３歳１勝クラス
2026.4.12,中6,9,ゴールドブレイズ,,牡,55.0,△長浜,美浦浅利,432,-2,ダ,1800,３歳１勝クラス
2026.4.12,中6,10,エコロガノン,,牡,57.0,大野,美浦矢野,452,4,ダ,1800,３歳１勝クラス
2026.4.12,中6,11,テルケンレンスキー,,牡,57.0,木幡初,美浦竹内,478,-6,ダ,1800,３歳１勝クラス
2026.4.12,中7,1,ガラク,,牝,56.0,田辺,美浦伊坂,440,4,芝,1600,４歳以上１勝クラス
2026.4.12,中7,2,アッシュバーグ,,牝,56.0,横山琉,美浦斎藤誠,520,-6,芝,1600,４歳以上１勝クラス
2026.4.12,中7,3,ドルビナ,,牡,58.0,酒井,美浦杉浦,460,0,芝,1600,４歳以上１勝クラス
2026.4.12,中7,4,イージーブリージー,,牝,56.0,木幡巧,美浦伊坂,450,10,芝,1600,４歳以上１勝クラス
2026.4.12,中7,5,ルナルーチェット,,牝,53.0,▲田山,美浦松尾,424,-2,芝,1600,４歳以上１勝クラス
2026.4.12,中7,6,ポッドロルフ,,牡,55.0,▲大久保,美浦小野,466,0,芝,1600,４歳以上１勝クラス
2026.4.12,中7,7,ライングッドマン,,牡,58.0,江田照,美浦武藤,460,-15,芝,1600,４歳以上１勝クラス
2026.4.12,中7,8,ブラックジェダイト,,牡,58.0,佐々木,美浦大竹,470,4,芝,1600,４歳以上１勝クラス
2026.4.12,中7,9,ゴールドシーン,,セ,58.0,大野,美浦林,458,-4,芝,1600,４歳以上１勝クラス
2026.4.12,中7,10,ユーティジャーニー,,牝,54.0,△長浜,美浦矢嶋,430,6,芝,1600,４歳以上１勝クラス
2026.4.12,中7,11,トレヴィ,,牝,56.0,ディー,美浦木村,448,2,芝,1600,４歳以上１勝クラス
2026.4.12,中7,12,ゴーゴータカシ,,セ,58.0,岩田康,美浦武井,486,2,芝,1600,４歳以上１勝クラス
2026.4.12,中7,13,アトリウムチャペル,,牝,56.0,横山典,美浦浅利,432,0,芝,1600,４歳以上１勝クラス
2026.4.12,中7,14,コンヴァージョン,,牡,58.0,吉田豊,美浦上原博,446,-10,芝,1600,４歳以上１勝クラス
2026.4.12,中7,15,メイリー,,牝,56.0,横山和,美浦鈴木慎,450,0,芝,1600,４歳以上１勝クラス
2026.4.12,中8,1,ウインシャーガス,,牝,56.0,三浦,栗東杉山晴,472,-2,芝,1800,４歳以上２勝クラス
2026.4.12,中8,2,コスモアバンサ,,牡,58.0,佐々木,美浦清水英,492,-4,芝,1800,４歳以上２勝クラス
2026.4.12,中8,3,クインズスピカ,,牝,53.0,▲田山,美浦村田,484,-8,芝,1800,４歳以上２勝クラス
2026.4.12,中8,4,ヤマニンガラッシア,,牡,58.0,木幡巧,美浦辻,450,2,芝,1800,４歳以上２勝クラス
2026.4.12,中8,5,ミーントゥビー,,牝,56.0,大野,美浦堀内,440,-2,芝,1800,４歳以上２勝クラス
2026.4.12,中8,6,マイネルフーガ,,牡,58.0,ディー,美浦鈴木慎,486,2,芝,1800,４歳以上２勝クラス
2026.4.12,中8,7,グランカンタンテ,,牝,54.0,△長浜,美浦鹿戸,442,-4,芝,1800,４歳以上２勝クラス
2026.4.12,中8,8,ロードマンハイム,,セ,58.0,岩田康,栗東友道,518,0,芝,1800,４歳以上２勝クラス
2026.4.12,中8,9,クラッシファイド,,牡,58.0,横山武,美浦黒岩,482,0,芝,1800,４歳以上２勝クラス
2026.4.12,中8,10,ソルトブリーズ,,牡,58.0,横山琉,美浦田中剛,462,-2,芝,1800,４歳以上２勝クラス
2026.4.12,中9,1,オーシンハーフ,,セ,56.0,横山和,栗東高橋一,450,2,ダ,2400,印西特別(2勝クラス)
2026.4.12,中9,2,コーリンカルベラ,,牡,55.0,吉田豊,美浦小野,488,-2,ダ,2400,印西特別(2勝クラス)
