日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.2.7,東1,1,マドンナアスク,,牝,55.0,小林脩,美浦青木,462,0,ダ,1400,３歳未勝利
2026.2.7,東1,2,キタノオンザバス,,牝,52.0,▲上里,美浦蛯名利,448,0,ダ,1400,３歳未勝利
2026.2.7,東1,3,スウェーバック,,牝,55.0,菅原隆,美浦天間,438,0,ダ,1400,３歳未勝利
2026.2.7,東1,4,ジャメビュ,,牝,52.0,▲遠藤,美浦佐藤吉,428,0,ダ,1400,３歳未勝利
2026.2.7,東1,5,ノーブルティアラ,,牝,55.0,武藤,美浦水野,446,2,ダ,1400,３歳未勝利
2026.2.7,東1,6,スーパーガール,,牝,55.0,キング,美浦伊藤圭,492,4,ダ,1400,３歳未勝利
2026.2.7,東1,7,ルージュリヴィエラ,,牝,55.0,横山和,美浦嘉藤,408,0,ダ,1400,３歳未勝利
2026.2.7,東1,8,ファーストシーン,,牝,55.0,杉原,美浦大和田,446,-6,ダ,1400,３歳未勝利
2026.2.7,東1,9,エイシンウィゾール,,牝,55.0,松岡,美浦田中剛,422,2,ダ,1400,３歳未勝利
2026.2.7,東1,10,コスモエレジー,,牝,55.0,柴田大,美浦鈴木慎,390,-8,ダ,1400,３歳未勝利
2026.2.7,東1,11,チームユートピア,,牝,55.0,原,美浦中舘,462,-4,ダ,1400,３歳未勝利
2026.2.7,東1,12,ハングローズ,,牝,55.0,佐々木,美浦奥村武,438,0,ダ,1400,３歳未勝利
2026.2.7,東1,13,ライヴマルガリータ,,牝,55.0,木幡巧,美浦牧,462,2,ダ,1400,３歳未勝利
2026.2.7,東1,14,リワードシュテルン,,牝,55.0,横山典,美浦村田,488,4,ダ,1400,３歳未勝利
2026.2.7,東1,15,スイープセレニティ,,牝,55.0,ルメール,美浦宮田,470,6,ダ,1400,３歳未勝利
2026.2.7,東1,16,イヌボウノヒカリ,,牝,55.0,江田照,美浦国枝,464,0,ダ,1400,３歳未勝利
2026.2.7,東2,1,アヴァランチ,,牡,54.0,▲上里,美浦加藤士,466,-4,ダ,1300,３歳未勝利
2026.2.7,東2,2,フローズンブーケ,,牝,55.0,杉原,美浦木村,494,-4,ダ,1300,３歳未勝利
2026.2.7,東2,3,タイキプレジール,,牡,55.0,△長浜,美浦矢野,496,6,ダ,1300,３歳未勝利
2026.2.7,東2,4,シルバーアックス,,牡,57.0,横山典,美浦村田,454,0,ダ,1300,３歳未勝利
2026.2.7,東2,5,ピコレーヴ,,牝,53.0,木幡巧,美浦牧,472,0,ダ,1300,３歳未勝利
2026.2.7,東2,6,アジュアカレンツ,,牝,55.0,横山和,美浦西田,442,2,ダ,1300,３歳未勝利
2026.2.7,東2,7,ユイノカタリベ,,牡,57.0,木幡初,美浦竹内,518,6,ダ,1300,３歳未勝利
2026.2.7,東2,8,ジャスフォール,,牡,57.0,津村,美浦上原佑,492,-4,ダ,1300,３歳未勝利
2026.2.7,東2,9,エンカウンターベイ,,牝,52.0,▲佐藤,美浦田中剛,436,0,ダ,1300,３歳未勝利
2026.2.7,東2,10,フローライト,,牝,55.0,横山武,美浦池上,430,6,ダ,1300,３歳未勝利
2026.2.7,東2,11,ステキサプライズ,,牡,54.0,▲遠藤,美浦粕谷,428,-4,ダ,1300,３歳未勝利
2026.2.7,東2,12,ライヴギムレット,,牝,55.0,原,美浦大和田,470,4,ダ,1300,３歳未勝利
2026.2.7,東2,13,ポッドシャンク,,牡,57.0,荻野極,美浦武市,466,14,ダ,1300,３歳未勝利
2026.2.7,東2,14,サリーアン,,牡,57.0,黛,美浦鈴木伸,464,0,ダ,1300,３歳未勝利
2026.2.7,東2,15,ソードスレイプニル,,牝,55.0,田辺,美浦鈴木慎,450,0,ダ,1300,３歳未勝利
2026.2.7,東2,16,タヤスロレンヌ,,牝,55.0,江田照,美浦岩戸,464,4,ダ,1300,３歳未勝利
2026.2.7,東3,1,ユニベールクイーン,,牝,55.0,大野,美浦武市,486,2,ダ,1600,３歳未勝利
2026.2.7,東3,2,アオイミズホ,,牡,57.0,戸崎圭,美浦古賀,524,2,ダ,1600,３歳未勝利
2026.2.7,東3,3,テンレディーゴー,,牡,57.0,吉田豊,美浦菊川,486,10,ダ,1600,３歳未勝利
2026.2.7,東3,4,デルマカイモン,,牡,57.0,江田照,美浦高柳瑞,506,6,ダ,1600,３歳未勝利
2026.2.7,東3,5,チェストー,,牡,53.0,★谷原,美浦土田,466,2,ダ,1600,３歳未勝利
2026.2.7,東3,6,ロードクローザー,,牡,57.0,横山和,美浦田村,522,-2,ダ,1600,３歳未勝利
2026.2.7,東3,7,ゴットタレント,,牡,57.0,杉原,美浦田村,462,4,ダ,1600,３歳未勝利
2026.2.7,東3,8,トラヴィス,,牡,57.0,木幡巧,美浦小笠,454,6,ダ,1600,３歳未勝利
2026.2.7,東3,9,ザンテソーロ,,牡,57.0,原,美浦畠山,450,2,ダ,1600,３歳未勝利
2026.2.7,東3,10,フクシマブリルハム,,牡,57.0,田辺,美浦小島,544,0,ダ,1600,３歳未勝利
2026.2.7,東3,11,チェイサー,,牡,57.0,石川,美浦相沢,428,2,ダ,1600,３歳未勝利
2026.2.7,東3,12,トップオブザキング,,牡,57.0,丸田,美浦蛯名利,484,-4,ダ,1600,３歳未勝利
2026.2.7,東3,13,スーパーハイウェイ,,牡,57.0,佐々木,美浦伊藤大,474,-2,ダ,1600,３歳未勝利
2026.2.7,東3,14,ゴールドフリーダム,,セ,54.0,▲遠藤,美浦青木,488,0,ダ,1600,３歳未勝利
2026.2.7,東3,15,セブンワンダーズ,,牡,57.0,津村,美浦斎藤誠,468,-2,ダ,1600,３歳未勝利
2026.2.7,東3,16,グリュック,,牡,55.0,△長浜,美浦和田郎,514,6,ダ,1600,３歳未勝利
2026.2.7,東4,1,グランカッサ,,牝,56.0,武藤,美浦加藤士,510,10,ダ,1600,４歳以上１勝クラス
2026.2.7,東4,2,ウエヲムイテゴラン,,牝,56.0,ルメール,美浦萩原,462,6,ダ,1600,４歳以上１勝クラス
2026.2.7,東4,3,ブルスカメンテ,,牝,56.0,石川,美浦黒岩,430,2,ダ,1600,４歳以上１勝クラス
2026.2.7,東4,4,カポレイラ,,牝,54.0,△長浜,美浦中舘,458,12,ダ,1600,４歳以上１勝クラス
2026.2.7,東4,5,サザンティスプーン,,牝,56.0,津村,美浦鈴木伸,430,0,ダ,1600,４歳以上１勝クラス
2026.2.7,東4,6,フォンデネージュ,,牝,56.0,岩田康,美浦武井,518,2,ダ,1600,４歳以上１勝クラス
