日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.3.28,中1,1,ジェイエルグリーン,,牝,55.0,横山和,美浦平岩,448,-2,ダ,1200,３歳未勝利
2026.3.28,中1,2,シシリアンキッス,,牝,55.0,小林脩,美浦佐藤吉,440,-6,ダ,1200,３歳未勝利
2026.3.28,中1,3,ニシノギャルズ,,牝,55.0,武藤,美浦水野,474,4,ダ,1200,３歳未勝利
2026.3.28,中1,4,ラブカニュー,,牝,55.0,秋山稔,美浦蛯名利,454,-14,ダ,1200,３歳未勝利
2026.3.28,中1,5,アインプロージット,,牝,55.0,佐々木,美浦萩原,402,0,ダ,1200,３歳未勝利
2026.3.28,中1,6,オーシャンステラ,,牝,52.0,▲石田,美浦菊沢,416,-6,ダ,1200,３歳未勝利
2026.3.28,中1,7,アイムインディ,,牝,55.0,ルメール,美浦蛯名正,454,6,ダ,1200,３歳未勝利
2026.3.28,中1,8,キタノエンブラ,,牝,52.0,▲上里,美浦萱野,460,0,ダ,1200,３歳未勝利
2026.3.28,中1,9,マジェステラ,,牝,55.0,ディー,美浦千葉,472,-6,ダ,1200,３歳未勝利
2026.3.28,中1,10,ミュージックレイン,,牝,55.0,江田照,美浦村田,454,2,ダ,1200,３歳未勝利
2026.3.28,中1,11,マリノレーヴェ,,牝,55.0,横山琉,美浦鈴木慎,482,2,ダ,1200,３歳未勝利
2026.3.28,中1,12,ゴーゴーマンゴー,,牝,53.0,△長浜,美浦田村,412,4,ダ,1200,３歳未勝利
2026.3.28,中1,13,アシャカロッケ,,牝,55.0,黛,美浦鈴木伸,450,0,ダ,1200,３歳未勝利
2026.3.28,中1,14,カプリースカラー,,牝,55.0,丹内,美浦金成,416,0,ダ,1200,３歳未勝利
2026.3.28,中1,15,タカラエイティ,,牝,52.0,▲遠藤,美浦堀内,426,0,ダ,1200,３歳未勝利
2026.3.28,中1,16,パストゥザスターズ,,牝,55.0,菊沢,美浦水野,432,0,ダ,1200,３歳未勝利
2026.3.28,中2,1,ピグマリオン,,牡,57.0,黛,美浦室井,452,-2,ダ,1800,３歳未勝利
2026.3.28,中2,2,タニセンローマ,,牡,57.0,横山琉,美浦斎藤誠,464,4,ダ,1800,３歳未勝利
2026.3.28,中2,3,セニング,,牝,55.0,田辺,美浦深山,454,-2,ダ,1800,３歳未勝利
2026.3.28,中2,4,ターフクリスタル,,牡,57.0,石橋脩,美浦矢野,462,6,ダ,1800,３歳未勝利
2026.3.28,中2,5,ツキノコブネ,,牡,57.0,菅原隆,美浦小手川,448,-2,ダ,1800,３歳未勝利
2026.3.28,中2,6,ロードプレリュード,,牡,57.0,木幡巧,美浦稲垣,488,-6,ダ,1800,３歳未勝利
2026.3.28,中2,7,マイネルゼーロス,,牡,57.0,丹内,美浦相沢,488,8,ダ,1800,３歳未勝利
2026.3.28,中2,8,ホウオウファラオ,,牡,57.0,石川,美浦奥村武,474,-14,ダ,1800,３歳未勝利
2026.3.28,中2,9,トレンドマーチ,,牡,57.0,野中,美浦萱野,602,6,ダ,1800,３歳未勝利
2026.3.28,中2,10,マコトアタキギリ,,牝,55.0,横山和,美浦柄崎,436,0,ダ,1800,３歳未勝利
2026.3.28,中2,11,アンシュウマト,,牡,57.0,三浦,美浦中川,444,-6,ダ,1800,３歳未勝利
2026.3.28,中2,12,サクセスドラム,,牡,57.0,菊沢,美浦高柳瑞,470,0,ダ,1800,３歳未勝利
2026.3.28,中2,13,ミリオンヴォイス,,牡,57.0,西村淳,美浦加藤士,470,-10,ダ,1800,３歳未勝利
2026.3.28,中2,14,ベルウッドバモス,,牡,55.0,△長浜,美浦中舘,520,-2,ダ,1800,３歳未勝利
2026.3.28,中2,15,キセログラフィカ,,牡,57.0,横山武,美浦大和田,504,-10,ダ,1800,３歳未勝利
2026.3.28,中2,16,ノーブルスナイパー,,牡,57.0,吉田豊,美浦菊川,460,-4,ダ,1800,３歳未勝利
2026.3.28,中3,1,アイファーセラピー,,牝,55.0,秋山稔,美浦蛯名利,404,4,ダ,1200,３歳未勝利
2026.3.28,中3,2,マサノピンクレディ,,牝,55.0,大野,美浦小笠,444,10,ダ,1200,３歳未勝利
2026.3.28,中3,3,グラスリッキー,,牡,57.0,松岡,美浦杉浦,470,-2,ダ,1200,３歳未勝利
2026.3.28,中3,4,メイアイリス,,牝,55.0,柴田大,美浦深山,468,6,ダ,1200,３歳未勝利
2026.3.28,中3,5,ロードトライデント,,牡,57.0,横山和,美浦千葉,484,-4,ダ,1200,３歳未勝利
2026.3.28,中3,6,エクスプレスナイト,,牡,57.0,小林脩,美浦青木,474,4,ダ,1200,３歳未勝利
2026.3.28,中3,7,タフバディ,,牡,54.0,▲水沼,美浦加藤和,500,18,ダ,1200,３歳未勝利
2026.3.28,中3,8,ツクバヴァンガード,,牡,57.0,横山武,美浦奥平,478,0,ダ,1200,３歳未勝利
2026.3.28,中3,9,エトワールフィーユ,,牝,52.0,▲上里,美浦西田,458,-6,ダ,1200,３歳未勝利
2026.3.28,中3,10,アサクサダイアナ,,牝,55.0,吉田豊,美浦田島,436,-12,ダ,1200,３歳未勝利
2026.3.28,中3,11,フクノエルデ,,セ,57.0,江田照,美浦田中剛,458,-2,ダ,1200,３歳未勝利
2026.3.28,中3,12,ニシノトマラナイ,,セ,57.0,菊沢,美浦矢野,460,-12,ダ,1200,３歳未勝利
2026.3.28,中3,13,タケノリダー,,牡,57.0,小崎,美浦武市,446,0,ダ,1200,３歳未勝利
2026.3.28,中3,14,ディルガーム,,牡,57.0,ディー,美浦伊藤圭,508,-4,ダ,1200,３歳未勝利
2026.3.28,中3,15,エイチエヌライ,,牡,57.0,菅原隆,美浦天間,404,-18,ダ,1200,３歳未勝利
2026.3.28,中3,16,カラクリスピリッツ,,牝,55.0,横山琉,美浦斎藤誠,460,-4,ダ,1200,３歳未勝利
2026.3.28,中4,1,チャンピオンホース,,牡,57.0,石川,美浦尾形,472,8,ダ,1800,３歳未勝利
2026.3.28,中4,2,スピニンググローブ,,牡,57.0,丹内,美浦黒岩,492,0,ダ,1800,３歳未勝利
2026.3.28,中4,3,シアワセチョウサン,,牝,55.0,杉原,美浦小島,452,0,ダ,1800,３歳未勝利
2026.3.28,中4,4,グランドスウェル,,牡,57.0,荻野極,美浦畠山,508,-6,ダ,1800,３歳未勝利
2026.3.28,中4,5,ティブロン,,牡,57.0,横山琉,美浦矢嶋,526,-8,ダ,1800,３歳未勝利
2026.3.28,中4,6,ブルースパーダ,,牡,57.0,津村,美浦矢野,482,4,ダ,1800,３歳未勝利
2026.3.28,中4,7,ナンヨーロイヤル,,牡,57.0,田辺,美浦中舘,458,-1,ダ,1800,３歳未勝利
2026.3.28,中4,8,バトルモクオ,,牡,57.0,松岡,美浦戸田,490,-8,ダ,1800,３歳未勝利
2026.3.28,中4,9,マサッチェハマー,,牡,57.0,ディー,美浦伊藤大,490,6,ダ,1800,３歳未勝利
2026.3.28,中4,10,レオスキーム,,牡,57.0,野中,美浦萱野,468,-2,ダ,1800,３歳未勝利
2026.3.28,中4,11,サクラドール,,牡,57.0,佐々木,美浦田島,498,-6,ダ,1800,３歳未勝利
2026.3.28,中4,12,ゴールドプレイヤー,,牡,57.0,ルメール,美浦古賀慎,456,-8,ダ,1800,３歳未勝利
2026.3.28,中4,13,カミノテイオー,,牡,55.0,△長浜,美浦奥平,478,0,ダ,1800,３歳未勝利
2026.3.28,中4,14,アレステソーロ,,牡,57.0,柴田大,美浦田中剛,478,-2,ダ,1800,３歳未勝利
2026.3.28,中4,15,カネトシパンドラ,,牝,55.0,横山和,美浦稲垣,440,2,ダ,1800,３歳未勝利
2026.3.28,中4,16,オーキッドワン,,牡,57.0,武藤,美浦水野,450,4,ダ,1800,３歳未勝利
2026.3.28,中5,1,ウインアイルグロウ,,牡,57.0,松岡,美浦堀内,460,12,芝,1600,３歳未勝利
2026.3.28,中5,2,シルフィー,,牡,57.0,ディー,美浦村田,422,0,芝,1600,３歳未勝利
2026.3.28,中5,3,デルマノリクラ,,牡,57.0,菊沢,美浦勢司,484,6,芝,1600,３歳未勝利
2026.3.28,中5,4,ザウシャルト,,牡,57.0,小林脩,美浦小野,450,0,芝,1600,３歳未勝利
2026.3.28,中5,5,エヴィーヴァ,,牝,55.0,ルメール,美浦鹿戸,438,2,芝,1600,３歳未勝利
2026.3.28,中5,6,シュガーシャック,,牡,57.0,木幡巧,美浦古賀慎,476,-4,芝,1600,３歳未勝利
2026.3.28,中5,7,フジテンクウ,,牝,55.0,田辺,美浦竹内,444,14,芝,1600,３歳未勝利
2026.3.28,中5,8,ワッフル,,牝,55.0,嶋田,美浦室井,450,0,芝,1600,３歳未勝利
2026.3.28,中5,9,ミリオングローリー,,牡,55.0,△長浜,美浦蛯名正,466,2,芝,1600,３歳未勝利
2026.3.28,中5,10,ナハトナナレオン,,牝,55.0,佐々木,美浦矢嶋,398,0,芝,1600,３歳未勝利
2026.3.28,中5,11,トレニアムーン,,牝,52.0,▲遠藤,美浦清水英,462,0,芝,1600,３歳未勝利
2026.3.28,中5,12,ダイユウレゾナンス,,牝,52.0,▲上里,美浦松永康,436,0,芝,1600,３歳未勝利
2026.3.28,中5,13,チャチャット,,牝,55.0,柴田善,美浦柄崎,400,-10,芝,1600,３歳未勝利
2026.3.28,中5,14,フランシスガリバー,,牝,55.0,津村,美浦千葉,438,0,芝,1600,３歳未勝利
2026.3.28,中5,15,リケアフェデリーニ,,牝,55.0,秋山稔,美浦蛯名利,464,10,芝,1600,３歳未勝利
2026.3.28,中5,16,コスモシグルン,,牝,55.0,柴田大,美浦畠山,470,-4,芝,1600,３歳未勝利
2026.3.28,中6,1,ヘイマー,,牡,54.0,▲遠藤,美浦伊藤伸,508,2,芝,1800,３歳１勝クラス
2026.3.28,中6,2,アロンソア,,牡,57.0,川又,栗東牧田,432,2,芝,1800,３歳１勝クラス
2026.3.28,中6,3,シュガームーン,,牝,55.0,木幡育,美浦的場,392,-4,芝,1800,３歳１勝クラス
2026.3.28,中6,4,リトルエンジェル,,牝,55.0,野中,美浦石栗,408,-4,芝,1800,３歳１勝クラス
2026.3.28,中6,5,タートルインメイ,,牝,55.0,松岡,美浦奥平,482,-4,芝,1800,３歳１勝クラス
2026.3.28,中6,6,ジェッディンデデン,,牝,55.0,小林脩,美浦大和田,478,-4,芝,1800,３歳１勝クラス
2026.3.28,中6,7,メイショウハチコウ,,牡,57.0,ディー,栗東牧浦,508,2,芝,1800,３歳１勝クラス
2026.3.28,中6,8,ハーディジェナー,,牝,52.0,▲上里,美浦西田,414,0,芝,1800,３歳１勝クラス
2026.3.28,中6,9,コッツォリーノ,,牡,57.0,田辺,美浦池上,468,16,芝,1800,３歳１勝クラス
2026.3.28,中6,10,サンプレクス,,牡,57.0,石川,美浦大竹,430,8,芝,1800,３歳１勝クラス
2026.3.28,中6,11,ベンガルボダイジュ,,牡,55.0,△長浜,美浦杉浦,424,-6,芝,1800,３歳１勝クラス
