日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.2.14,東1,1,ツクバヴァンガード,,牡,57.0,横山武,美浦奥平,480,2,ダ,1400,３歳未勝利
2026.2.14,東1,2,ライカ,,牡,57.0,大野,美浦杉浦,442,0,ダ,1400,３歳未勝利
2026.2.14,東1,3,ビップブレット,,牡,57.0,木幡巧,美浦田島,494,2,ダ,1400,３歳未勝利
2026.2.14,東1,4,フォーエバーラブ,,牡,54.0,▲上里,美浦金成,456,-2,ダ,1400,３歳未勝利
2026.2.14,東1,5,エクスプレスナイト,,牡,57.0,原,美浦青木,470,0,ダ,1400,３歳未勝利
2026.2.14,東1,6,コウソクルリアン,,牡,57.0,石川,美浦武藤,480,4,ダ,1400,３歳未勝利
2026.2.14,東1,7,ライヴマティーニ,,牝,52.0,▲佐藤,美浦尾形,470,6,ダ,1400,３歳未勝利
2026.2.14,東1,8,テンノルーキー,,牡,57.0,三浦,美浦田村,436,8,ダ,1400,３歳未勝利
2026.2.14,東1,9,エフハリスト,,牝,55.0,横山和,美浦奥村武,522,0,ダ,1400,３歳未勝利
2026.2.14,東1,10,ゲンテン,,牡,57.0,岩田康,美浦尾関,520,10,ダ,1400,３歳未勝利
2026.2.14,東1,11,タマモトップハット,,牡,55.0,△長浜,美浦水野,488,0,ダ,1400,３歳未勝利
2026.2.14,東1,12,タイセイゴッシュ,,牡,57.0,キング,美浦池上,498,4,ダ,1400,３歳未勝利
2026.2.14,東1,13,プラネタリーアワー,,牝,55.0,北村友,美浦加藤征,446,-2,ダ,1400,３歳未勝利
2026.2.14,東1,14,トウカイレオ,,牡,57.0,佐々木,美浦菊川,446,-2,ダ,1400,３歳未勝利
2026.2.14,東1,15,スーホ,,牡,57.0,荻野極,美浦上原佑,494,0,ダ,1400,３歳未勝利
2026.2.14,東1,16,パンパネイラ,,セ,57.0,吉田豊,美浦高橋文,452,6,ダ,1400,３歳未勝利
2026.2.14,東2,1,オウケンシルヴァー,,牡,58.0,木幡育,美浦松永康,500,-2,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,2,メイショウコウベ,,牡,55.0,△長浜,美浦和田勇,482,6,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,3,ベネスピラ,,牡,57.0,三浦,美浦鹿戸,454,4,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,4,カイトヴィント,,牡,57.0,丸田,美浦和田雄,508,2,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,5,ライノ,,セ,57.0,川田,栗東高野,518,-2,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,6,タケルゴールド,,牡,58.0,岩田康,美浦加藤征,474,4,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,7,スマートクオーレ,,牡,57.0,柴田大,美浦粕谷,506,-2,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,8,アルカナエ,,セ,54.0,▲上里,美浦上原佑,486,-7,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,9,ブレイヴアロウ,,牡,58.0,大野,美浦辻,506,12,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,10,メイショウアゴナス,,牡,57.0,柴田善,栗東本田,468,-10,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,11,ソリッドベーシス,,セ,57.0,木幡巧,美浦大和田,498,8,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,12,ディースプレマシー,,牡,57.0,石橋脩,美浦牧,458,4,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,13,トレインザマインド,,セ,57.0,荻野極,美浦中舘,548,4,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,14,ロードインフェルノ,,牡,58.0,田辺,美浦尾形,498,2,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,15,チュラビックタイム,,牡,57.0,原,美浦斎藤誠,504,18,ダ,2100,４歳以上１勝クラス
2026.2.14,東2,16,カージオイド,,牡,57.0,佐々木,美浦黒岩,530,0,ダ,2100,４歳以上１勝クラス
2026.2.14,東3,1,ピードモント,,セ,57.0,岩田康,美浦武井,476,-6,ダ,1600,３歳未勝利
2026.2.14,東3,2,ホウオウファラオ,,牡,57.0,石川,美浦奥村武,488,10,ダ,1600,３歳未勝利
2026.2.14,東3,3,タニセンローマ,,牡,57.0,北村友,美浦斎藤誠,464,0,ダ,1600,３歳未勝利
2026.2.14,東3,4,フクノエルデ,,セ,57.0,江田照,美浦田中剛,460,0,ダ,1600,３歳未勝利
2026.2.14,東3,5,ロードトライデント,,牡,57.0,横山武,美浦千葉,488,6,ダ,1600,３歳未勝利
2026.2.14,東3,6,ニシノヒンメル,,牝,55.0,池添,美浦竹内,420,4,ダ,1600,３歳未勝利
2026.2.14,東3,7,ポッドスモーカー,,牡,54.0,▲大久保,美浦小野,516,0,ダ,1600,３歳未勝利
2026.2.14,東3,8,イナズマダイモン,,牡,57.0,川田,美浦宮田,518,-2,ダ,1600,３歳未勝利
2026.2.14,東3,9,アスクホープマン,,牡,57.0,木幡巧,美浦久保田,470,0,ダ,1600,３歳未勝利
2026.2.14,東3,10,ドゥーニ,,牡,57.0,津村,美浦矢嶋,502,30,ダ,1600,３歳未勝利
2026.2.14,東3,11,トルネードアイル,,牡,57.0,ルメール,美浦鹿戸,506,8,ダ,1600,３歳未勝利
2026.2.14,東3,12,スカイレックス,,牡,57.0,菅原明,美浦斎藤誠,492,0,ダ,1600,３歳未勝利
2026.2.14,東3,13,ニシノナスタチウム,,牝,55.0,原田和,美浦武市,454,-12,ダ,1600,３歳未勝利
2026.2.14,東3,14,ワルキューレキング,,牡,57.0,佐々木,美浦伊藤大,496,-4,ダ,1600,３歳未勝利
2026.2.14,東3,15,レイズテンペスト,,牡,57.0,三浦,美浦田村,494,0,ダ,1600,３歳未勝利
2026.2.14,東3,16,リアライズタキオン,,牡,57.0,キング,美浦手塚久,478,14,ダ,1600,３歳未勝利
2026.2.14,東4,1,プティシラー,,牝,53.0,△長浜,美浦上原博,468,0,ダ,1400,３歳新馬
2026.2.14,東4,2,ルビーサンセット,,牝,55.0,荻野極,美浦柄崎,420,0,ダ,1400,３歳新馬
2026.2.14,東4,3,レウコテア,,牝,55.0,津村,栗東西園翔,468,0,ダ,1400,３歳新馬
2026.2.14,東4,4,アスクドゥチャンプ,,牡,57.0,横山武,栗東藤原,504,0,ダ,1400,３歳新馬
2026.2.14,東4,5,ミアルーチェ,,牝,55.0,北村友,美浦加藤士,500,0,ダ,1400,３歳新馬
2026.2.14,東4,6,トウカイティエラ,,牝,55.0,菅原明,美浦高木,454,0,ダ,1400,３歳新馬
2026.2.14,東4,7,ナムラコハル,,牝,55.0,木幡巧,美浦堀内,432,0,ダ,1400,３歳新馬
2026.2.14,東4,8,ヘルヴィッツ,,牡,57.0,丸田,美浦柄崎,462,0,ダ,1400,３歳新馬
2026.2.14,東4,9,ラガッツァケコーレ,,牝,55.0,柴田大,美浦田中剛,432,0,ダ,1400,３歳新馬
2026.2.14,東4,10,リバーブレーション,,牡,54.0,▲上里,美浦清水英,434,0,ダ,1400,３歳新馬
2026.2.14,東4,11,ノースブルースカイ,,牝,55.0,松岡,美浦堀内,416,0,ダ,1400,３歳新馬
2026.2.14,東4,12,ベラジオカイザー,,牡,55.0,佐々木,美浦伊藤大,466,0,ダ,1400,３歳新馬
2026.2.14,東4,13,クィーンコッチャン,,牝,55.0,原田和,美浦小野,458,0,ダ,1400,３歳新馬
2026.2.14,東4,14,ヴィスクレス,,牡,57.0,岩田康,美浦矢嶋,466,0,ダ,1400,３歳新馬
2026.2.14,東4,15,アンジュブルー,,牝,55.0,柴田善,美浦稲垣,,,ダ,1400,３歳新馬
2026.2.14,東4,16,フライトマップ,,牡,57.0,石橋脩,美浦小手川,522,0,ダ,1400,３歳新馬
2026.2.14,東5,1,ルージュリリック,,牝,55.0,荻野極,美浦上原佑,470,-6,芝,1400,３歳未勝利
2026.2.14,東5,2,ヤマニンアレシス,,牡,57.0,大野,美浦堀内,460,4,芝,1400,３歳未勝利
2026.2.14,東5,3,ペルシアーノ,,牝,55.0,石川,美浦相沢,442,2,芝,1400,３歳未勝利
2026.2.14,東5,4,フォセットジェンヌ,,牝,55.0,岩田康,美浦和田勇,412,2,芝,1400,３歳未勝利
2026.2.14,東5,5,ダイユウルミナス,,牝,52.0,▲佐藤,美浦松永康,416,0,芝,1400,３歳未勝利
2026.2.14,東5,6,サンデースマッシュ,,牡,57.0,ルメール,美浦嘉藤,460,-2,芝,1400,３歳未勝利
2026.2.14,東5,7,ダイシンレスター,,牡,57.0,松岡,美浦戸田,452,4,芝,1400,３歳未勝利
