日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.1.25,中1,1,トントンビョウシ,,牝,55.0,佐々木,美浦伊坂,494,6,ダ,1200,３歳未勝利
2026.1.25,中1,2,エスシーケイミー,,牝,55.0,大野,美浦松山,454,2,ダ,1200,３歳未勝利
2026.1.25,中1,3,キタノドンカルロ,,牡,57.0,江田照,美浦粕谷,446,2,ダ,1200,３歳未勝利
2026.1.25,中1,4,ミツカネメルクリオ,,牡,57.0,キング,美浦清水英,448,2,ダ,1200,３歳未勝利
2026.1.25,中1,5,サノノキャニオン,,牡,57.0,横山武,美浦栗田,508,-2,ダ,1200,３歳未勝利
2026.1.25,中1,6,アンプイットアップ,,牡,57.0,岩田望,美浦岩戸,500,0,ダ,1200,３歳未勝利
2026.1.25,中1,7,トヨサカエ,,牡,57.0,吉田豊,美浦高橋文,468,0,ダ,1200,３歳未勝利
2026.1.25,中1,8,イセッセイ,,牝,52.0,▲遠藤,美浦伊藤伸,436,0,ダ,1200,３歳未勝利
2026.1.25,中1,9,キタノモテック,,牝,55.0,野中,美浦小西,432,0,ダ,1200,３歳未勝利
2026.1.25,中1,10,カンフーヒーロー,,牡,57.0,木幡巧,美浦的場,486,8,ダ,1200,３歳未勝利
2026.1.25,中1,11,ジャックナダル,,牡,57.0,荻野極,美浦伊坂,528,2,ダ,1200,３歳未勝利
2026.1.25,中1,12,フェスティヴハート,,牝,55.0,柴田大,美浦畠山,498,2,ダ,1200,３歳未勝利
2026.1.25,中1,13,スーパーガール,,牝,52.0,▲佐藤,美浦伊藤圭,488,-8,ダ,1200,３歳未勝利
2026.1.25,中1,14,ベンガルボダイジュ,,牡,54.0,▲上里,美浦杉浦,434,0,ダ,1200,３歳未勝利
2026.1.25,中1,15,シンクシビリティ,,牝,55.0,原,美浦青木,430,-2,ダ,1200,３歳未勝利
2026.1.25,中1,16,ステラゲイル,,牡,57.0,丸田,美浦石栗,472,4,ダ,1200,３歳未勝利
2026.1.25,中2,1,マスカルポーネ,,牝,53.0,△長浜,美浦水野,440,-2,ダ,1800,３歳未勝利
2026.1.25,中2,2,レヴェンドール,,牝,55.0,野中,美浦柄崎,452,-2,ダ,1800,３歳未勝利
2026.1.25,中2,3,ゲンパチミスティ,,牝,52.0,▲遠藤,美浦西田,466,0,ダ,1800,３歳未勝利
2026.1.25,中2,4,ウインベルチェーロ,,牝,55.0,原,美浦手塚久,458,2,ダ,1800,３歳未勝利
2026.1.25,中2,5,エコロストーム,,牝,55.0,菅原明,美浦千葉,456,-6,ダ,1800,３歳未勝利
2026.1.25,中2,6,キタノエピックアン,,牝,52.0,▲上里,美浦萱野,452,0,ダ,1800,３歳未勝利
2026.1.25,中2,7,ラスターヴァース,,牝,55.0,木幡巧,美浦牧,474,4,ダ,1800,３歳未勝利
2026.1.25,中2,8,リーピングサイン,,牝,55.0,岩田望,美浦武藤,500,10,ダ,1800,３歳未勝利
2026.1.25,中2,9,ニケフェリーチェ,,牝,55.0,柴田大,美浦菊川,450,-2,ダ,1800,３歳未勝利
2026.1.25,中2,10,ティンブロポップ,,牝,55.0,岩田康,美浦和田勇,440,2,ダ,1800,３歳未勝利
2026.1.25,中2,11,ジェイエルグリーン,,牝,55.0,佐々木,美浦小西,458,0,ダ,1800,３歳未勝利
2026.1.25,中2,12,プレイメイカー,,牝,55.0,横山武,美浦栗田,458,0,ダ,1800,３歳未勝利
2026.1.25,中2,13,アンデルストープ,,牝,55.0,杉原,美浦宮田,468,6,ダ,1800,３歳未勝利
2026.1.25,中2,14,ユニベールクイーン,,牝,55.0,丸田,美浦武市,484,0,ダ,1800,３歳未勝利
2026.1.25,中3,1,イトハマー,,牡,57.0,木幡巧,美浦牧,516,6,ダ,1200,３歳未勝利
2026.1.25,中3,2,セイカユウヒ,,牡,57.0,丸田,美浦南田,410,-2,ダ,1200,３歳未勝利
2026.1.25,中3,3,ボビネット,,牝,55.0,吉田豊,美浦和田雄,442,4,ダ,1200,３歳未勝利
2026.1.25,中3,4,シューペルブリアン,,牝,55.0,江田照,美浦佐藤吉,456,0,ダ,1200,３歳未勝利
2026.1.25,中3,5,ドラリズム,,牡,57.0,津村,美浦武藤,482,2,ダ,1200,３歳未勝利
2026.1.25,中3,6,エクスプレスナイト,,牡,57.0,原,美浦青木,470,0,ダ,1200,３歳未勝利
2026.1.25,中3,7,ビリージェイ,,牡,57.0,大野,美浦高柳瑞,454,-4,ダ,1200,３歳未勝利
2026.1.25,中3,8,フェルアフリーゼ,,牝,53.0,△長浜,美浦深山,444,-2,ダ,1200,３歳未勝利
2026.1.25,中3,9,キングスメッセージ,,牡,57.0,岩田康,美浦尾関,474,2,ダ,1200,３歳未勝利
2026.1.25,中3,10,バル,,牡,57.0,柴田大,美浦武市,512,4,ダ,1200,３歳未勝利
