日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.4.4,中1,1,アンパシオンス,,牝,52.0,▲佐藤,美浦田島,430,0,ダ,1200,３歳未勝利
2026.4.4,中1,2,ハナムラサキ,,牝,55.0,丸山,美浦和田雄,456,-4,ダ,1200,３歳未勝利
2026.4.4,中1,3,フェルアフリーゼ,,牝,52.0,▲石神道,美浦深山,440,-4,ダ,1200,３歳未勝利
2026.4.4,中1,4,ピコラアルテ,,牝,52.0,▲上里,美浦上原博,426,0,ダ,1200,３歳未勝利
2026.4.4,中1,5,アドミ,,牝,55.0,三浦,美浦中川,448,0,ダ,1200,３歳未勝利
2026.4.4,中1,6,キタノシオン,,牝,55.0,木幡初,美浦本間,456,0,ダ,1200,３歳未勝利
2026.4.4,中1,7,マメーアップル,,牝,52.5,▲小林美,美浦岩戸,436,0,ダ,1200,３歳未勝利
2026.4.4,中1,8,カンレイスター,,牝,55.0,横山武,美浦矢野,440,-2,ダ,1200,３歳未勝利
2026.4.4,中1,9,ウィザードオブマリ,,牝,52.0,▲大久保,美浦蛯名利,454,2,ダ,1200,３歳未勝利
2026.4.4,中1,10,ベイビーシスター,,牝,55.0,伊藤,美浦林,440,0,ダ,1200,３歳未勝利
2026.4.4,中1,11,マーマレードスカイ,,牝,55.0,松岡,美浦堀内,408,4,ダ,1200,３歳未勝利
2026.4.4,中1,12,エコロセレナ,,牝,55.0,岩田康,美浦斎藤誠,460,0,ダ,1200,３歳未勝利
2026.4.4,中1,13,マリノフォルトゥナ,,牝,53.0,△舟山,美浦水野,436,0,ダ,1200,３歳未勝利
2026.4.4,中1,14,ニシノゲッパク,,牝,52.0,▲遠藤,美浦伊藤伸,458,0,ダ,1200,３歳未勝利
2026.4.4,中1,15,オレンジリバー,,牝,53.0,△長浜,美浦黒岩,432,0,ダ,1200,３歳未勝利
2026.4.4,中1,16,ジュンオルレアン,,牝,52.0,▲石田,美浦中舘,432,0,ダ,1200,３歳未勝利
