日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.1.11,中1,1,アレキサンダーサン,,牡,54.0,▲上里,美浦伊坂,462,8,ダ,1200,３歳未勝利
2026.1.11,中1,2,ガクエンテンゴク,,牡,57.0,野中,美浦根本,528,2,ダ,1200,３歳未勝利
2026.1.11,中1,3,ケンブリッジルプス,,牡,57.0,岩部,美浦萱野,488,0,ダ,1200,３歳未勝利
2026.1.11,中1,4,アンプイットアップ,,牡,57.0,丹内,美浦岩戸,500,12,ダ,1200,３歳未勝利
2026.1.11,中1,5,タイキプレジール,,牡,57.0,石橋脩,美浦矢野,490,-4,ダ,1200,３歳未勝利
2026.1.11,中1,6,ゼファーテソーロ,,牡,57.0,戸崎圭,美浦栗田,486,-2,ダ,1200,３歳未勝利
2026.1.11,中1,7,キッショウダラニ,,牡,57.0,木幡巧,美浦牧,434,0,ダ,1200,３歳未勝利
2026.1.11,中1,8,サンマルフォース,,牡,57.0,大野,美浦和田勇,468,0,ダ,1200,３歳未勝利
2026.1.11,中1,9,マインセーラ,,牝,55.0,柴田大,美浦的場,436,0,ダ,1200,３歳未勝利
2026.1.11,中1,10,ショウナンタヅナ,,牡,57.0,荻野極,美浦武市,466,-2,ダ,1200,３歳未勝利
2026.1.11,中1,11,トウシンライオット,,牡,54.0,▲舟山,美浦尾形,514,0,ダ,1200,３歳未勝利
2026.1.11,中1,12,ユキノサイエンス,,牝,55.0,北村宏,美浦小野,402,-4,ダ,1200,３歳未勝利
2026.1.11,中1,13,サリーアン,,牡,57.0,黛,美浦鈴木伸,464,8,ダ,1200,３歳未勝利
2026.1.11,中1,14,スラッシュコード,,牡,54.0,▲佐藤,美浦伊藤圭,468,0,ダ,1200,３歳未勝利
2026.1.11,中1,15,モーニングダリア,,牝,51.0,★谷原,美浦土田,416,0,ダ,1200,３歳未勝利
2026.1.11,中1,16,タマリスペクト,,牡,57.0,横山琉,美浦相沢,448,2,ダ,1200,３歳未勝利
2026.1.11,中2,1,シシリアンキッス,,牝,55.0,菊沢,美浦佐藤吉,446,12,ダ,1800,３歳未勝利
2026.1.11,中2,2,ニケフェリーチェ,,牝,55.0,柴田大,美浦菊川,452,4,ダ,1800,３歳未勝利
2026.1.11,中2,3,プレイメイカー,,牝,55.0,横山武,美浦栗田,458,-6,ダ,1800,３歳未勝利
2026.1.11,中2,4,アイアンパイク,,牝,55.0,横山典,美浦村田,458,-2,ダ,1800,３歳未勝利
2026.1.11,中2,5,トリエンナーレ,,牝,55.0,荻野極,美浦森一,416,-8,ダ,1800,３歳未勝利
2026.1.11,中2,6,アッシズオブローズ,,牝,55.0,ルメール,美浦尾関,472,10,ダ,1800,３歳未勝利
2026.1.11,中2,7,プリンセスダーコ,,牝,55.0,原,美浦清水英,470,-4,ダ,1800,３歳未勝利
2026.1.11,中2,8,アルティオーラ,,牝,55.0,小林脩,美浦浅利,408,0,ダ,1800,３歳未勝利
2026.1.11,中2,9,ピンクサウスポー,,牝,55.0,石橋脩,美浦勢司,460,-6,ダ,1800,３歳未勝利
2026.1.11,中2,10,ビーチイン,,牝,55.0,丹内,美浦和田勇,420,-14,ダ,1800,３歳未勝利
2026.1.11,中2,11,クイーンズホリデー,,牝,52.0,▲舟山,美浦林,486,6,ダ,1800,３歳未勝利
2026.1.11,中2,12,イデアクリスタル,,牝,55.0,横山和,美浦小西,472,-6,ダ,1800,３歳未勝利
2026.1.11,中2,13,ノーブルクラウド,,牝,55.0,西村淳,美浦久保田,470,-8,ダ,1800,３歳未勝利
2026.1.11,中2,14,アスパラゴ,,牝,55.0,江田照,美浦田村,476,2,ダ,1800,３歳未勝利
2026.1.11,中2,15,ライヴマルガリータ,,牝,55.0,木幡巧,美浦牧,464,-6,ダ,1800,３歳未勝利
2026.1.11,中2,16,ペカリーナ,,牝,55.0,木幡初,美浦竹内,462,-2,ダ,1800,３歳未勝利
2026.1.11,中3,1,ハッピーカーン,,牡,57.0,木幡育,美浦松永康,470,-2,ダ,1800,３歳未勝利
2026.1.11,中3,2,ゴットタレント,,牡,57.0,杉原,美浦田村,458,-2,ダ,1800,３歳未勝利
2026.1.11,中3,3,アイアムアッパレ,,牡,57.0,柴田善,美浦奥平,508,-2,ダ,1800,３歳未勝利
2026.1.11,中3,4,セイウォリアー,,牡,54.0,▲舟山,美浦古賀,462,4,ダ,1800,３歳未勝利
2026.1.11,中3,5,ネイティヴプライド,,牡,57.0,菅原明,美浦高木,476,2,ダ,1800,３歳未勝利
2026.1.11,中3,6,ホワイトナイル,,牡,57.0,木幡巧,美浦牧,486,-2,ダ,1800,３歳未勝利
2026.1.11,中3,7,ミスターキャンベラ,,牡,57.0,戸崎圭,美浦稲垣,518,0,ダ,1800,３歳未勝利
2026.1.11,中3,8,ヤマメイッカ,,牡,57.0,佐々木,美浦久保田,498,4,ダ,1800,３歳未勝利
2026.1.11,中3,9,ルアグロール,,牡,57.0,小林脩,美浦嘉藤,462,2,ダ,1800,３歳未勝利
2026.1.11,中3,10,ハンドフル,,牡,57.0,内田博,美浦田中勝,456,0,ダ,1800,３歳未勝利
2026.1.11,中3,11,サルサブラヴァ,,牡,57.0,原,美浦奥村武,520,6,ダ,1800,３歳未勝利
2026.1.11,中3,12,チェイサー,,牡,57.0,横山琉,美浦相沢,426,2,ダ,1800,３歳未勝利
2026.1.11,中3,13,メイクイット,,牝,55.0,酒井,美浦土田,514,-2,ダ,1800,３歳未勝利
2026.1.11,中3,14,アルファシーナ,,牡,54.0,▲遠藤,美浦伊藤伸,468,0,ダ,1800,３歳未勝利
2026.1.11,中3,15,ショコラキュイ,,牡,57.0,三浦,美浦森一,496,4,ダ,1800,３歳未勝利
2026.1.11,中3,16,ファイタージェット,,牡,57.0,津村,美浦林,496,2,ダ,1800,３歳未勝利
2026.1.11,中4,1,エコロシード,,牡,57.0,佐々木,美浦堀,544,0,ダ,1200,３歳１勝クラス
2026.1.11,中4,2,レッドスティンガー,,牡,57.0,戸崎圭,美浦矢嶋,470,-4,ダ,1200,３歳１勝クラス
2026.1.11,中4,3,レディサン,,牝,52.0,▲小林美,美浦栗田,454,-8,ダ,1200,３歳１勝クラス
2026.1.11,中4,4,モンサンゴールデン,,牡,55.0,△柴田裕,栗東中竹,470,-4,ダ,1200,３歳１勝クラス
2026.1.11,中4,5,ジャレッド,,牡,57.0,酒井,栗東秋山,484,2,ダ,1200,３歳１勝クラス
2026.1.11,中4,6,ヴェネチアンキング,,牡,57.0,丹内,美浦伊藤圭,520,0,ダ,1200,３歳１勝クラス
2026.1.11,中4,7,シーグルロス,,牝,52.0,▲石田,美浦尾形,458,0,ダ,1200,３歳１勝クラス
2026.1.11,中4,8,アンティミスト,,牡,57.0,横山武,美浦鈴木伸,526,0,ダ,1200,３歳１勝クラス
2026.1.11,中4,9,ビップムーラン,,牝,55.0,大野,美浦田島,460,0,ダ,1200,３歳１勝クラス
2026.1.11,中4,10,ピュール,,牡,57.0,木幡巧,美浦久保田,406,0,ダ,1200,３歳１勝クラス
2026.1.11,中4,11,ドナシェーン,,牝,55.0,荻野極,美浦栗田,454,4,ダ,1200,３歳１勝クラス
2026.1.11,中4,12,アパタイトテソーロ,,牝,55.0,原,美浦畠山,418,-4,ダ,1200,３歳１勝クラス
2026.1.11,中4,13,ルクスポップスター,,牡,57.0,三浦,栗東西園翔,516,2,ダ,1200,３歳１勝クラス
2026.1.11,中4,14,ナオミライトニング,,牝,55.0,西村淳,栗東矢作,446,-14,ダ,1200,３歳１勝クラス
2026.1.11,中4,15,セイウンアインス,,牝,55.0,武藤,美浦武藤,448,-4,ダ,1200,３歳１勝クラス
2026.1.11,中4,16,ジェラートキティ,,牝,52.0,▲舟山,美浦嘉藤,434,4,ダ,1200,３歳１勝クラス
2026.1.11,中5,1,キョウエイアート,,牡,57.0,原,美浦萱野,540,0,ダ,1800,３歳新馬
2026.1.11,中5,2,エスシービクトリア,,牡,54.0,▲遠藤,美浦村田,492,0,ダ,1800,３歳新馬
2026.1.11,中5,3,パワポケグッド,,牡,57.0,小林凌,美浦大和田,430,0,ダ,1800,３歳新馬
2026.1.11,中5,4,ミリオンヴォイス,,牡,57.0,丹内,美浦加藤士,480,0,ダ,1800,３歳新馬
2026.1.11,中5,5,モウレツ,,牡,57.0,原田和,美浦蛯名利,470,0,ダ,1800,３歳新馬
2026.1.11,中5,6,サクセスゴールド,,牡,57.0,田辺,美浦久保田,484,0,ダ,1800,３歳新馬
2026.1.11,中5,7,グラムエッジ,,牡,57.0,石川,美浦手塚久,558,0,ダ,1800,３歳新馬
2026.1.11,中5,8,サクラピアチェーレ,,セ,57.0,大野,美浦高柳瑞,492,0,ダ,1800,３歳新馬
2026.1.11,中5,9,サトノフェンサー,,牡,57.0,三浦,美浦高柳瑞,536,0,ダ,1800,３歳新馬
2026.1.11,中5,10,ホウオウファミリー,,牡,57.0,戸崎圭,美浦田中博,494,0,ダ,1800,３歳新馬
2026.1.11,中5,11,リクスダラー,,牡,57.0,荻野極,美浦上原佑,470,0,ダ,1800,３歳新馬
2026.1.11,中5,12,グランドタルマエ,,牡,57.0,横山琉,美浦相沢,516,0,ダ,1800,３歳新馬
2026.1.11,中5,13,アイデアユー,,牡,57.0,横山武,美浦鹿戸,480,0,ダ,1800,３歳新馬
2026.1.11,中5,14,アイファーウィーク,,牡,57.0,野中,美浦蛯名利,568,0,ダ,1800,３歳新馬
2026.1.11,中5,15,ウインガネーシャ,,牡,57.0,菊沢,美浦高木,468,0,ダ,1800,３歳新馬
2026.1.11,中5,16,マイネルスラーヴァ,,牡,57.0,木幡巧,美浦高木,522,0,ダ,1800,３歳新馬
2026.1.11,中6,1,ニシノヒノトリ,,牡,57.0,菅原明,美浦手塚久,480,-2,芝,2200,３歳未勝利
2026.1.11,中6,2,スチールナイト,,牡,57.0,西村淳,美浦和田雄,,,芝,2200,３歳未勝利
2026.1.11,中6,3,ジングアップ,,牡,57.0,佐々木,美浦大竹,446,6,芝,2200,３歳未勝利
2026.1.11,中6,4,ナックホワイト,,牝,55.0,大野,美浦杉浦,478,-2,芝,2200,３歳未勝利
2026.1.11,中6,5,オーケーグレイス,,牝,55.0,横山琉,美浦相沢,444,14,芝,2200,３歳未勝利
2026.1.11,中6,6,グランドスウェル,,牡,57.0,丸田,美浦畠山,512,8,芝,2200,３歳未勝利
2026.1.11,中6,7,ミュークトーマス,,牡,54.0,▲石田,美浦粕谷,388,2,芝,2200,３歳未勝利
2026.1.11,中6,8,セイウンアズール,,牝,55.0,柴田善,美浦千葉,442,-10,芝,2200,３歳未勝利
2026.1.11,中6,9,ゴールドエンバー,,牡,57.0,木幡初,美浦竹内,468,2,芝,2200,３歳未勝利
2026.1.11,中6,10,ワールドブレイヴ,,牡,57.0,丸山,美浦宮田,488,-4,芝,2200,３歳未勝利
2026.1.11,中6,11,マイネルオラクル,,牡,57.0,原,美浦尾関,490,2,芝,2200,３歳未勝利
2026.1.11,中6,12,フォーチュンローズ,,牝,55.0,津村,美浦上原佑,456,4,芝,2200,３歳未勝利
2026.1.11,中6,13,レイヒストリコ,,牡,57.0,ルメール,美浦黒岩,502,4,芝,2200,３歳未勝利
2026.1.11,中6,14,イーサンミラー,,牡,57.0,丹内,美浦稲垣,424,0,芝,2200,３歳未勝利
2026.1.11,中6,15,グランアルト,,牡,57.0,斎藤,美浦斎藤誠,506,-8,芝,2200,３歳未勝利
2026.1.11,中6,16,ウールヴヘジン,,牡,57.0,菊沢,美浦青木,432,-2,芝,2200,３歳未勝利
2026.1.11,中6,17,アグアフレスカ,,牝,55.0,北村宏,美浦国枝,502,-2,芝,2200,３歳未勝利
2026.1.11,中6,18,シーサンタナ,,牡,55.0,△長浜,美浦手塚久,438,12,芝,2200,３歳未勝利
2026.1.11,中7,1,ボーヌロマネ,,牡,57.0,横山和,美浦奥村武,466,2,ダ,1800,４歳以上１勝クラス
2026.1.11,中7,2,ジャクソン,,牡,58.0,丸田,美浦武市,534,12,ダ,1800,４歳以上１勝クラス
2026.1.11,中7,3,サカイシューター,,牡,57.0,木幡育,美浦松永康,514,20,ダ,1800,４歳以上１勝クラス
