日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.5.10,東1,1,トラストレガート,,牝,55.0,菅原明,美浦高橋文,454,6,ダ,1600,３歳未勝利
2026.5.10,東1,2,バーヴァンシー,,牝,55.0,横山和,美浦村田,476,-6,ダ,1600,３歳未勝利
2026.5.10,東1,3,ゴールドビリーヴ,,牝,55.0,田辺,美浦鈴木慎,496,-2,ダ,1600,３歳未勝利
2026.5.10,東1,4,ビッグベンメロディ,,牝,55.0,吉田豊,美浦戸田,502,0,ダ,1600,３歳未勝利
2026.5.10,東1,5,イセッセイ,,牝,55.0,小林脩,美浦伊藤伸,450,7,ダ,1600,３歳未勝利
2026.5.10,東1,6,コスモエーヴィヒ,,牝,55.0,石橋脩,美浦伊藤大,446,-2,ダ,1600,３歳未勝利
2026.5.10,東1,7,タートルインメイ,,牝,55.0,松岡,美浦奥平,484,6,ダ,1600,３歳未勝利
2026.5.10,東1,8,カラクリスピリッツ,,牝,55.0,斎藤,美浦斎藤誠,462,-2,ダ,1600,３歳未勝利
2026.5.10,東1,9,グラスベリー,,牝,55.0,秋山稔,美浦佐藤吉,460,2,ダ,1600,３歳未勝利
2026.5.10,東1,10,ジェイエルグリーン,,牝,55.0,ディー,美浦平岩,452,-2,ダ,1600,３歳未勝利
2026.5.10,東1,11,レディホークダイヤ,,牝,55.0,津村,美浦田中剛,440,0,ダ,1600,３歳未勝利
2026.5.10,東1,12,ウィッシュリスト,,牝,55.0,大野,美浦松尾,498,0,ダ,1600,３歳未勝利
2026.5.10,東1,13,レディソフィア,,牝,55.0,西塚,美浦小笠,442,6,ダ,1600,３歳未勝利
2026.5.10,東1,14,サファイアテソーロ,,牝,55.0,木幡巧,美浦高木,444,-4,ダ,1600,３歳未勝利
2026.5.10,東1,15,オニノウタゲ,,牝,55.0,佐々木,美浦尾関,446,6,ダ,1600,３歳未勝利
2026.5.10,東1,16,ユーゲットミー,,牝,55.0,柴田大,美浦西田,442,2,ダ,1600,３歳未勝利
2026.5.10,東2,1,ヴェントベローチェ,,牡,57.0,北村宏,美浦勢司,470,-2,ダ,1400,３歳未勝利
2026.5.10,東2,2,サクラドール,,牡,57.0,佐々木,美浦田島,492,-6,ダ,1400,３歳未勝利
2026.5.10,東2,3,フジテンクウ,,牝,55.0,松岡,美浦竹内,454,10,ダ,1400,３歳未勝利
2026.5.10,東2,4,ソパデアホ,,牡,57.0,田辺,美浦小島,514,4,ダ,1400,３歳未勝利
2026.5.10,東2,5,プリンセスダーコ,,牝,55.0,原,美浦清水英,462,6,ダ,1400,３歳未勝利
2026.5.10,東2,6,グラスフェザー,,牡,57.0,木幡巧,美浦田島,486,-16,ダ,1400,３歳未勝利
2026.5.10,東2,7,フルールサシェ,,牡,57.0,松山,美浦水野,478,2,ダ,1400,３歳未勝利
2026.5.10,東2,8,ウィザードオブマリ,,牝,55.0,秋山稔,美浦蛯名利,456,0,ダ,1400,３歳未勝利
2026.5.10,東2,9,セキテイロックス,,牡,57.0,菅原明,美浦嘉藤,494,2,ダ,1400,３歳未勝利
2026.5.10,東2,10,チェストー,,牡,57.0,団野,美浦高橋文,452,0,ダ,1400,３歳未勝利
2026.5.10,東2,11,アジュアカレンツ,,牝,55.0,ディー,美浦西田,442,2,ダ,1400,３歳未勝利
2026.5.10,東2,12,ダイユウレゾナンス,,牝,52.0,▲佐藤,美浦松永康,448,8,ダ,1400,３歳未勝利
2026.5.10,東2,13,ファインヒメ,,牝,55.0,菅原隆,美浦天間,424,8,ダ,1400,３歳未勝利
2026.5.10,東2,14,トーアシチフクジン,,牡,57.0,横山和,美浦村田,472,2,ダ,1400,３歳未勝利
2026.5.10,東2,15,ロンドンプライド,,牝,55.0,大野,美浦竹内,464,-2,ダ,1400,３歳未勝利
2026.5.10,東2,16,ラッキーモア,,牡,57.0,坂井,美浦尾関,490,4,ダ,1400,３歳未勝利
2026.5.10,東3,1,フレアリングベリー,,牝,55.0,北村宏,美浦池上,454,12,芝,1600,３歳未勝利
2026.5.10,東3,2,サンセリテ,,牝,55.0,レーン,美浦鹿戸,440,-2,芝,1600,３歳未勝利
2026.5.10,東3,3,セシルブリュネ,,牝,55.0,横山武,美浦栗田,396,0,芝,1600,３歳未勝利
2026.5.10,東3,4,フジサン,,牝,55.0,ディー,美浦萩原,404,0,芝,1600,３歳未勝利
2026.5.10,東3,5,アイアンクラッド,,牡,57.0,三浦,美浦上原博,498,4,芝,1600,３歳未勝利
2026.5.10,東3,6,アイアンパイク,,牝,55.0,横山典,美浦村田,456,8,芝,1600,３歳未勝利
2026.5.10,東3,7,ローズバラード,,牝,55.0,西塚,美浦深山,398,0,芝,1600,３歳未勝利
2026.5.10,東3,8,サンロード,,牝,55.0,田辺,美浦竹内,430,-4,芝,1600,３歳未勝利
2026.5.10,東3,9,アリアファブラ,,牝,55.0,岩田望,美浦尾関,410,0,芝,1600,３歳未勝利
2026.5.10,東3,10,ウインアプローチ,,牡,57.0,松岡,美浦畠山,438,-6,芝,1600,３歳未勝利
2026.5.10,東3,11,フクスケ,,牡,57.0,松若,美浦杉浦,444,0,芝,1600,３歳未勝利
2026.5.10,東3,12,セリエンクーニゲン,,牝,55.0,戸崎圭,美浦田中博,460,-4,芝,1600,３歳未勝利
2026.5.10,東3,13,ヘルヴィッツ,,牡,57.0,斎藤,美浦柄崎,452,-2,芝,1600,３歳未勝利
2026.5.10,東3,14,ハッピースーニャ,,牝,55.0,津村,美浦鈴木伸,480,0,芝,1600,３歳未勝利
2026.5.10,東3,15,ペルシアーノ,,牝,55.0,木幡巧,美浦相沢,448,10,芝,1600,３歳未勝利
2026.5.10,東3,16,ツキノマバタキ,,牝,55.0,石橋脩,美浦牧,448,0,芝,1600,３歳未勝利
2026.5.10,東3,17,リメンバーザネーム,,牝,55.0,佐々木,美浦菊川,494,0,芝,1600,３歳未勝利
2026.5.10,東3,18,ルモンテ,,牡,57.0,大野,美浦堀内,430,6,芝,1600,３歳未勝利
2026.5.10,東4,1,クリアーゲイル,,牡,57.0,団野,美浦浅利,462,0,芝,2000,３歳未勝利
2026.5.10,東4,2,ラルクアンレーヴ,,牡,57.0,松若,栗東清水久,478,6,芝,2000,３歳未勝利
2026.5.10,東4,3,ポイズンオーク,,牝,55.0,津村,美浦浅利,540,8,芝,2000,３歳未勝利
2026.5.10,東4,4,ランブルスコ,,牡,57.0,ルメール,美浦蛯名正,486,4,芝,2000,３歳未勝利
2026.5.10,東4,5,アテナガール,,牝,55.0,斎藤,美浦西田,468,-2,芝,2000,３歳未勝利
2026.5.10,東4,6,ベルウッドバイオ,,牡,57.0,ディー,美浦高橋文,476,0,芝,2000,３歳未勝利
2026.5.10,東4,7,ゴンファロニエーレ,,牡,57.0,レーン,美浦田中博,446,-4,芝,2000,３歳未勝利
2026.5.10,東4,8,プリティウーマン,,牝,55.0,岩田望,栗東高橋一,430,-26,芝,2000,３歳未勝利
2026.5.10,東4,9,ドラゴングローリア,,牝,55.0,佐々木,栗東斉藤崇,442,-12,芝,2000,３歳未勝利
2026.5.10,東4,10,フキョウワオン,,牡,57.0,三浦,美浦勢司,454,-8,芝,2000,３歳未勝利
2026.5.10,東4,11,フォーエバーラブ,,牡,57.0,柴田大,美浦金成,450,0,芝,2000,３歳未勝利
2026.5.10,東4,12,ベアダイヤモンド,,牡,57.0,西村淳,美浦松尾,466,0,芝,2000,３歳未勝利
2026.5.10,東4,13,アルマサーガ,,牝,52.0,▲佐藤,美浦中舘,388,0,芝,2000,３歳未勝利
2026.5.10,東4,14,パルミエ,,牝,55.0,原,美浦宮田,466,10,芝,2000,３歳未勝利
2026.5.10,東5,1,スカイレックス,,牡,57.0,団野,美浦斎藤誠,490,2,ダ,2100,３歳１勝クラス
2026.5.10,東5,2,ランブリングマン,,牡,57.0,戸崎圭,栗東前川,476,-2,ダ,2100,３歳１勝クラス
2026.5.10,東5,3,オトシダマ,,牝,55.0,柴田大,美浦金成,484,-2,ダ,2100,３歳１勝クラス
2026.5.10,東5,4,マッドゲイル,,牡,57.0,石橋脩,美浦上原佑,454,-2,ダ,2100,３歳１勝クラス
2026.5.10,東5,5,ミスターキャンベラ,,牡,57.0,横山武,美浦稲垣,524,4,ダ,2100,３歳１勝クラス
2026.5.10,東5,6,エクセルクラウン,,牡,57.0,横山和,美浦菊沢,484,2,ダ,2100,３歳１勝クラス
2026.5.10,東5,7,シューティングガイ,,牡,57.0,斎藤,美浦斎藤誠,498,6,ダ,2100,３歳１勝クラス
2026.5.10,東5,8,オルブライト,,牡,57.0,大野,美浦杉浦,486,10,ダ,2100,３歳１勝クラス
2026.5.10,東5,9,イーグルロック,,牡,57.0,岩田望,美浦相沢,554,-6,ダ,2100,３歳１勝クラス
2026.5.10,東5,10,イルカンダ,,牝,55.0,松山,栗東小崎,518,0,ダ,2100,３歳１勝クラス
2026.5.10,東5,11,メイショウペイト,,牡,57.0,加藤,栗東梅田,522,4,ダ,2100,３歳１勝クラス
2026.5.10,東5,12,ケイツーリーブル,,牝,55.0,津村,美浦千葉,450,8,ダ,2100,３歳１勝クラス
2026.5.10,東5,13,キタノエピックアン,,牝,55.0,菅原明,美浦萱野,456,6,ダ,2100,３歳１勝クラス
2026.5.10,東5,14,アスクドゥチャンプ,,牡,57.0,西塚,栗東藤原,490,0,ダ,2100,３歳１勝クラス
2026.5.10,東5,15,スターシップ,,牡,57.0,松若,栗東高柳大,536,-4,ダ,2100,３歳１勝クラス
2026.5.10,東5,16,ビービーアジャイル,,牡,57.0,ルメール,美浦中舘,486,-2,ダ,2100,３歳１勝クラス
2026.5.10,東6,1,ハルオーブ,,牡,58.0,高杉,美浦武井,478,-2,芝,1400,４歳以上１勝クラス
2026.5.10,東6,2,トリプルバレル,,牡,58.0,松若,栗東藤野,470,-4,芝,1400,４歳以上１勝クラス
2026.5.10,東6,3,レリッシュ,,牝,52.0,★谷原,美浦天間,490,3,芝,1400,４歳以上１勝クラス
2026.5.10,東6,4,ゴガツノアマノガワ,,牡,58.0,木幡巧,美浦清水英,460,10,芝,1400,４歳以上１勝クラス
2026.5.10,東6,5,ウインイザナミ,,牝,56.0,松山,美浦上原博,510,14,芝,1400,４歳以上１勝クラス
2026.5.10,東6,6,ディオデルマーレ,,牡,58.0,レーン,美浦堀,506,-2,芝,1400,４歳以上１勝クラス
2026.5.10,東6,7,グレゴリオ,,セ,58.0,北村宏,美浦木村,492,0,芝,1400,４歳以上１勝クラス
2026.5.10,東6,8,ゴールドシーン,,セ,58.0,大野,美浦林,464,6,芝,1400,４歳以上１勝クラス
2026.5.10,東6,9,ライングッドマン,,牡,55.0,▲佐藤,美浦武藤,466,6,芝,1400,４歳以上１勝クラス
2026.5.10,東6,10,アセンブリールーム,,牡,58.0,戸崎圭,美浦中川,468,2,芝,1400,４歳以上１勝クラス
2026.5.10,東6,11,オタルグリーン,,牝,56.0,津村,栗東中竹,,,芝,1400,４歳以上１勝クラス
2026.5.10,東7,1,ブリックンクリック,,セ,58.0,津村,美浦中舘,468,2,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,2,ボナーテソーロ,,牡,58.0,石橋脩,美浦牧,474,-4,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,3,トキメキジニア,,牝,56.0,秋山稔,美浦佐藤吉,470,6,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,4,エコロカディス,,セ,58.0,松山,美浦森一,452,2,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,5,サイモンカーチス,,牡,55.0,▲佐藤,美浦的場,496,-12,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,6,サクラパステル,,牝,56.0,木幡巧,美浦田島,472,0,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,7,カサブランカキッド,,牡,58.0,団野,美浦和田勇,526,2,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,8,プルシャプラ,,牡,58.0,三浦,美浦池上,516,4,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,9,シルフレイ,,牝,56.0,横山和,美浦千葉,446,6,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,10,ビアフォーナウ,,牝,56.0,原,美浦池上,460,0,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,11,ガンバレベアー,,牝,56.0,松岡,美浦杉浦,484,6,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,12,トニケンサンバ,,牡,58.0,菅原明,美浦西田,516,-2,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,13,キミハスコール,,牡,58.0,岩田望,美浦加藤征,462,-2,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,14,スマートフランキー,,牡,58.0,吉田豊,美浦高橋文,504,-4,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,15,ウインドファルクス,,セ,58.0,佐々木,美浦畠山,494,-4,ダ,1300,４歳以上１勝クラス
2026.5.10,東7,16,レインボーラッキー,,牝,56.0,斎藤,美浦斎藤誠,440,10,ダ,1300,４歳以上１勝クラス
2026.5.10,東8,1,ホウオウシェリー,,牝,56.0,津村,美浦池上,450,-8,芝,1400,４歳以上２勝クラス
2026.5.10,東8,2,タリエシン,,セ,58.0,佐々木,美浦秋本,446,6,芝,1400,４歳以上２勝クラス
2026.5.10,東8,3,ツーネサーン,,牡,58.0,菅原明,栗東矢作,514,6,芝,1400,４歳以上２勝クラス
2026.5.10,東8,4,キョウエイボニータ,,牝,56.0,松岡,美浦伊藤伸,470,0,芝,1400,４歳以上２勝クラス
2026.5.10,東8,5,ミクストベリーズ,,牡,58.0,岩田望,美浦伊藤圭,484,6,芝,1400,４歳以上２勝クラス
2026.5.10,東8,6,カラヴァジェスティ,,牡,58.0,坂井,美浦奥村武,480,6,芝,1400,４歳以上２勝クラス
2026.5.10,東8,7,レッドキングリー,,牡,58.0,ルメール,美浦木村,512,0,芝,1400,４歳以上２勝クラス
2026.5.10,東8,8,ナファロア,,セ,58.0,石橋脩,美浦菊沢,454,-12,芝,1400,４歳以上２勝クラス
2026.5.10,東8,9,プリティディーヴァ,,牝,56.0,レーン,美浦田中博,482,8,芝,1400,４歳以上２勝クラス
2026.5.10,東8,10,ゴールドスター,,牡,58.0,横山和,美浦奥村武,468,-2,芝,1400,４歳以上２勝クラス
2026.5.10,東8,11,メイケイバートン,,牡,58.0,松山,栗東中竹,476,-6,芝,1400,４歳以上２勝クラス
2026.5.10,東9,1,インペリアルライン,,セ,58.0,木幡巧,美浦中舘,480,-2,ダ,2100,日吉特別(2勝クラス)
2026.5.10,東9,2,ヒストリアイ,,セ,58.0,北村宏,栗東橋田,558,8,ダ,2100,日吉特別(2勝クラス)
2026.5.10,東9,3,オオタチ,,牡,58.0,坂井,美浦久保田,466,4,ダ,2100,日吉特別(2勝クラス)
2026.5.10,東9,4,ロードブレイズ,,牡,58.0,横山和,美浦稲垣,504,-2,ダ,2100,日吉特別(2勝クラス)
2026.5.10,東9,5,ダブルメッセージ,,牡,58.0,石橋脩,美浦和田郎,490,2,ダ,2100,日吉特別(2勝クラス)
2026.5.10,東9,6,タッチャブル,,牡,58.0,松若,栗東中村,524,0,ダ,2100,日吉特別(2勝クラス)
2026.5.10,東9,7,ドゥラエテルノ,,牡,58.0,浜中,栗東武幸,470,4,ダ,2100,日吉特別(2勝クラス)
2026.5.10,東9,8,タイセイカイザー,,牡,58.0,団野,栗東奥村豊,498,6,ダ,2100,日吉特別(2勝クラス)
2026.5.10,東9,9,シゲルカミカゼ,,牡,58.0,大野,美浦松山,518,-4,ダ,2100,日吉特別(2勝クラス)
2026.5.10,東10,1,コパノサントス,,牡,57.0,西塚,栗東梅田,480,12,芝,2400,メトロポリタンＳ(L)
2026.5.10,東10,2,バトルボーン,,牡,58.0,ルメール,美浦林,506,2,芝,2400,メトロポリタンＳ(L)
2026.5.10,東10,3,ラスカンブレス,,セ,57.0,レーン,美浦林,474,-20,芝,2400,メトロポリタンＳ(L)
2026.5.10,東10,4,ワイドエンペラー,,牡,57.0,ディー,栗東藤岡健,492,-4,芝,2400,メトロポリタンＳ(L)
2026.5.10,東10,5,ゴールデンスナップ,,牝,55.0,浜中,栗東田中克,,,芝,2400,メトロポリタンＳ(L)
2026.5.10,東10,6,ドクタードリトル,,牡,57.0,団野,栗東今野,464,4,芝,2400,メトロポリタンＳ(L)
2026.5.10,東10,7,マンマリアーレ,,牝,55.0,吉田豊,美浦高木,474,2,芝,2400,メトロポリタンＳ(L)
2026.5.10,東10,8,マイネルケレリウス,,牡,57.0,松岡,美浦奥村武,438,-4,芝,2400,メトロポリタンＳ(L)
2026.5.10,東10,9,マイネルメモリー,,牡,57.0,横山武,栗東宮,464,-14,芝,2400,メトロポリタンＳ(L)
2026.5.10,東10,10,シャイニングソード,,牡,57.0,西村淳,栗東中内田,518,0,芝,2400,メトロポリタンＳ(L)
2026.5.10,東10,11,グランドカリナン,,牡,57.0,坂井,美浦田島,456,4,芝,2400,メトロポリタンＳ(L)
2026.5.10,東10,12,ウエストナウ,,牡,58.0,高杉,栗東寺島,496,-4,芝,2400,メトロポリタンＳ(L)
2026.5.10,東11,1,リゾートアイランド,,牡,57.0,佐々木,美浦上原佑,510,2,芝,1600,ＮＨＫマイルＣ(G1)
