日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.1.12,中1,1,ターコイズテソーロ,,牝,52.0,▲大久保,美浦畠山,438,0,ダ,1200,３歳未勝利
2026.1.12,中1,2,オッピポイカ,,牡,57.0,菊沢,美浦鈴木慎,462,2,ダ,1200,３歳未勝利
2026.1.12,中1,3,スリーコーズ,,牡,57.0,横山武,美浦伊藤圭,482,10,ダ,1200,３歳未勝利
2026.1.12,中1,4,ニンジャトットリ,,牡,57.0,木幡育,美浦松永康,466,0,ダ,1200,３歳未勝利
2026.1.12,中1,5,アイスメルティング,,牝,55.0,戸崎圭,美浦田島,424,-2,ダ,1200,３歳未勝利
2026.1.12,中1,6,ケイベエ,,牡,57.0,木幡初,美浦杉浦,458,-8,ダ,1200,３歳未勝利
2026.1.12,中1,7,ノボリフジ,,牡,54.0,▲遠藤,美浦伊藤伸,462,2,ダ,1200,３歳未勝利
2026.1.12,中1,8,イトシサ,,牡,57.0,三浦,美浦田中博,512,6,ダ,1200,３歳未勝利
2026.1.12,中1,9,カプリースカラー,,牝,55.0,武藤,美浦金成,404,2,ダ,1200,３歳未勝利
2026.1.12,中1,10,セイカユウヒ,,牡,57.0,丸田,美浦南田,412,0,ダ,1200,３歳未勝利
2026.1.12,中1,11,ムーンブランシュ,,牝,55.0,木幡巧,美浦牧,478,-4,ダ,1200,３歳未勝利
2026.1.12,中1,12,ジーティーソレイユ,,牝,55.0,杉原,美浦千葉,420,-4,ダ,1200,３歳未勝利
2026.1.12,中1,13,クールフィールド,,牝,55.0,石橋脩,美浦矢野,438,-4,ダ,1200,３歳未勝利
2026.1.12,中1,14,コロッセウム,,牡,57.0,丹内,美浦清水英,458,2,ダ,1200,３歳未勝利
2026.1.12,中1,15,タケノリダー,,牡,55.0,△長浜,美浦武市,446,-2,ダ,1200,３歳未勝利
2026.1.12,中1,16,コハクロン,,牡,54.0,▲舟山,美浦尾形,502,0,ダ,1200,３歳未勝利
2026.1.12,中2,1,ブルーサーマル,,牝,55.0,内田博,美浦池上,518,-2,ダ,1800,３歳未勝利
2026.1.12,中2,2,サプーズ,,牝,55.0,原,美浦伊藤大,466,-4,ダ,1800,３歳未勝利
2026.1.12,中2,3,マスカルポーネ,,牝,55.0,武藤,美浦水野,442,4,ダ,1800,３歳未勝利
2026.1.12,中2,4,ホールドザデイ,,牝,55.0,木幡巧,美浦田中勝,466,2,ダ,1800,３歳未勝利
2026.1.12,中2,5,ティンブロポップ,,牝,55.0,横山和,美浦和田勇,438,-6,ダ,1800,３歳未勝利
2026.1.12,中2,6,トラストレガート,,牝,55.0,吉田豊,美浦高橋文,450,-6,ダ,1800,３歳未勝利
2026.1.12,中2,7,グラスハーティー,,牝,55.0,大野,美浦松山,494,4,ダ,1800,３歳未勝利
2026.1.12,中2,8,アリストクラット,,牝,52.0,▲石田,美浦田島,380,-2,ダ,1800,３歳未勝利
2026.1.12,中2,9,アンデルストープ,,牝,55.0,丹内,美浦宮田,462,-6,ダ,1800,３歳未勝利
2026.1.12,中2,10,バーヴァンシー,,牝,52.0,▲舟山,美浦村田,480,-6,ダ,1800,３歳未勝利
2026.1.12,中2,11,ハングローズ,,牝,55.0,佐々木,美浦奥村武,438,0,ダ,1800,３歳未勝利
2026.1.12,中2,12,ポイズンオーク,,牝,55.0,横山武,美浦浅利,532,-4,ダ,1800,３歳未勝利
2026.1.12,中2,13,ナンヨーリクエスト,,牝,53.0,△長浜,美浦中舘,420,-12,ダ,1800,３歳未勝利
2026.1.12,中2,14,フラクタル,,牝,55.0,石橋脩,美浦牧,458,2,ダ,1800,３歳未勝利
2026.1.12,中2,15,ジャストマイウェイ,,牝,55.0,三浦,美浦国枝,516,0,ダ,1800,３歳未勝利
2026.1.12,中2,16,フィーユレアル,,牝,55.0,横山琉,美浦斎藤誠,468,-4,ダ,1800,３歳未勝利
2026.1.12,中3,1,ジェイエルモーダル,,牡,57.0,田辺,美浦小西,456,-2,ダ,1800,３歳未勝利
2026.1.12,中3,2,ウインターアヘッド,,牡,57.0,嶋田,美浦小島,472,0,ダ,1800,３歳未勝利
2026.1.12,中3,3,ソニックキャット,,牡,57.0,三浦,美浦田村,514,2,ダ,1800,３歳未勝利
2026.1.12,中3,4,マリブ,,牡,54.0,▲石神道,美浦和田郎,450,-2,ダ,1800,３歳未勝利
2026.1.12,中3,5,クルスデルスール,,牡,57.0,木幡育,美浦松永康,476,14,ダ,1800,３歳未勝利
2026.1.12,中3,6,マイネルオランチア,,牡,57.0,丹内,美浦小手川,482,4,ダ,1800,３歳未勝利
2026.1.12,中3,7,フィールマイプラン,,牡,57.0,石川,美浦岩戸,438,2,ダ,1800,３歳未勝利
2026.1.12,中3,8,モータリゼーション,,牡,57.0,荻野極,美浦鈴木慎,506,14,ダ,1800,３歳未勝利
2026.1.12,中3,9,アオハルブルース,,牡,57.0,佐々木,美浦栗田,504,-4,ダ,1800,３歳未勝利
2026.1.12,中3,10,ウルヴァリン,,牡,54.0,▲遠藤,美浦伊藤伸,488,-2,ダ,1800,３歳未勝利
2026.1.12,中3,11,ロケットパンチ,,牡,57.0,柴田善,美浦武藤,462,-2,ダ,1800,３歳未勝利
2026.1.12,中3,12,オーキッドワン,,牡,57.0,武藤,美浦水野,450,-2,ダ,1800,３歳未勝利
2026.1.12,中3,13,アデルフィー,,牡,57.0,菊沢,美浦金成,462,-8,ダ,1800,３歳未勝利
2026.1.12,中3,14,ヴァンデスペランス,,牡,57.0,内田博,美浦中舘,472,4,ダ,1800,３歳未勝利
2026.1.12,中3,15,ブレイズランナー,,牡,55.0,△鷲頭,美浦蛯名正,476,6,ダ,1800,３歳未勝利
2026.1.12,中3,16,ユイノサダハル,,牡,57.0,江田照,美浦古賀,468,-2,ダ,1800,３歳未勝利
2026.1.12,中4,1,ブライテストドーン,,セ,60.0,草野,美浦田島,524,0,障,2880,４歳以上障害未勝利
2026.1.12,中4,2,シュハリ,,牡,60.0,大江圭,美浦粕谷,466,0,障,2880,４歳以上障害未勝利
2026.1.12,中4,3,ノイシュタット,,牡,57.0,▲水沼,美浦杉浦,478,8,障,2880,４歳以上障害未勝利
2026.1.12,中4,4,シャンデルナゴル,,牡,60.0,中村,栗東石坂,496,0,障,2880,４歳以上障害未勝利
2026.1.12,中4,5,ポワンキュルミナン,,牡,60.0,小牧加,栗東岡田,434,6,障,2880,４歳以上障害未勝利
2026.1.12,中4,6,グローリーアテイン,,セ,60.0,上野,美浦金成,500,6,障,2880,４歳以上障害未勝利
2026.1.12,中4,7,マテンロウノカゼ,,牡,60.0,森一,栗東昆,486,0,障,2880,４歳以上障害未勝利
