日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.3.15,中1,1,グラデュエール,,牝,55.0,小林脩,美浦粕谷,422,4,ダ,1200,３歳未勝利
2026.3.15,中1,2,サマースプラッシュ,,牝,55.0,原,美浦岩戸,484,-8,ダ,1200,３歳未勝利
2026.3.15,中1,3,ツキノマバタキ,,牝,55.0,木幡巧,美浦牧,448,10,ダ,1200,３歳未勝利
2026.3.15,中1,4,コパノキャメロン,,牝,55.0,武藤,美浦手塚久,490,-4,ダ,1200,３歳未勝利
2026.3.15,中1,5,ラングロワブリッジ,,牝,55.0,岩田康,美浦戸田,490,0,ダ,1200,３歳未勝利
2026.3.15,中1,6,マイチバイ,,牝,55.0,大野,美浦堀内,430,-2,ダ,1200,３歳未勝利
2026.3.15,中1,7,カンレイスター,,牝,55.0,坂井,美浦矢野,442,-2,ダ,1200,３歳未勝利
2026.3.15,中1,8,ニシノゲッパク,,牝,52.0,▲遠藤,美浦伊藤伸,458,-2,ダ,1200,３歳未勝利
2026.3.15,中1,9,ノクスパーピリオ,,牝,55.0,横山琉,美浦小笠,480,0,ダ,1200,３歳未勝利
2026.3.15,中1,10,ブーケドリス,,牝,55.0,横山武,美浦宮田,462,4,ダ,1200,３歳未勝利
2026.3.15,中1,11,サザンホクトベガ,,牝,55.0,丹内,美浦鈴木伸,442,0,ダ,1200,３歳未勝利
2026.3.15,中1,12,アルナブ,,牝,55.0,桜井光,美浦奥平,410,0,ダ,1200,３歳未勝利
2026.3.15,中1,13,ソロイノシタク,,牝,52.0,▲石田,美浦矢嶋,406,-8,ダ,1200,３歳未勝利
2026.3.15,中1,14,プラチナムディスク,,牝,55.0,津村,美浦小笠,430,-16,ダ,1200,３歳未勝利
2026.3.15,中1,15,オレンジリバー,,牝,53.0,△長浜,美浦黒岩,432,8,ダ,1200,３歳未勝利
2026.3.15,中1,16,ラストシャイニー,,牝,55.0,横山和,美浦千葉,426,0,ダ,1200,３歳未勝利
2026.3.15,中2,1,コスモラムバック,,牡,57.0,武藤,美浦水野,500,-2,ダ,1800,３歳未勝利
2026.3.15,中2,2,ウェルックス,,牡,57.0,佐々木,美浦久保田,460,-12,ダ,1800,３歳未勝利
2026.3.15,中2,3,ブレイズランナー,,牡,57.0,横山武,美浦蛯名正,476,0,ダ,1800,３歳未勝利
2026.3.15,中2,4,ターフクリスタル,,牡,57.0,石橋脩,美浦矢野,456,-4,ダ,1800,３歳未勝利
2026.3.15,中2,5,ビリージェイ,,牡,57.0,笹川翼,美浦高柳瑞,454,0,ダ,1800,３歳未勝利
2026.3.15,中2,6,ユイノスレチガイ,,牡,57.0,田辺,美浦深山,440,0,ダ,1800,３歳未勝利
2026.3.15,中2,7,トルネードアイル,,牡,57.0,ルメール,美浦鹿戸,500,-6,ダ,1800,３歳未勝利
2026.3.15,中2,8,タケルムサシ,,牡,57.0,岩田康,美浦斎藤誠,484,-2,ダ,1800,３歳未勝利
2026.3.15,中2,9,グラスアロー,,牡,54.0,▲石田,美浦菊川,478,-16,ダ,1800,３歳未勝利
2026.3.15,中2,10,モメンタムシフト,,牡,57.0,横山琉,美浦鈴木慎,490,0,ダ,1800,３歳未勝利
2026.3.15,中2,11,ナックスプレンダー,,牡,57.0,吉田豊,美浦小野,500,-2,ダ,1800,３歳未勝利
2026.3.15,中2,12,ブザービーター,,牡,57.0,石川,美浦黒岩,458,-14,ダ,1800,３歳未勝利
2026.3.15,中2,13,サルサブラヴァ,,牡,57.0,原,美浦奥村武,512,-8,ダ,1800,３歳未勝利
2026.3.15,中2,14,チャリティチャリス,,牡,55.0,△長浜,美浦浅利,470,-4,ダ,1800,３歳未勝利
2026.3.15,中2,15,イーガービーバー,,牡,57.0,角田和,美浦和田郎,472,2,ダ,1800,３歳未勝利
2026.3.15,中2,16,シンエンドーツダ,,牡,57.0,木幡巧,美浦萱野,472,0,ダ,1800,３歳未勝利
2026.3.15,中3,1,フレンドリーエール,,牝,52.0,▲遠藤,美浦村田,424,12,ダ,1200,３歳未勝利
2026.3.15,中3,2,モズタンケ,,牡,57.0,丹内,美浦栗田,496,0,ダ,1200,３歳未勝利
2026.3.15,中3,3,フクノハリファ,,牝,55.0,桜井光,美浦千葉,452,4,ダ,1200,３歳未勝利
2026.3.15,中3,4,ショウナンタヅナ,,牡,57.0,大野,美浦武市,476,6,ダ,1200,３歳未勝利
2026.3.15,中3,5,ノブピースオブラブ,,牡,57.0,横山琉,美浦小島,470,0,ダ,1200,３歳未勝利
2026.3.15,中3,6,ニンジャトットリ,,牡,57.0,田辺,美浦松永康,466,-4,ダ,1200,３歳未勝利
2026.3.15,中3,7,エールオンマインド,,牡,57.0,西村太,美浦堀内,444,6,ダ,1200,３歳未勝利
2026.3.15,中3,8,トウシンライオット,,牡,57.0,佐々木,美浦尾形,514,0,ダ,1200,３歳未勝利
2026.3.15,中3,9,リゼクールグレー,,牡,55.0,△長浜,美浦高橋文,466,10,ダ,1200,３歳未勝利
2026.3.15,中3,10,ミスタートントン,,牡,57.0,横山和,美浦勢司,458,-6,ダ,1200,３歳未勝利
2026.3.15,中3,11,スラッシュコード,,牡,57.0,笹川翼,美浦伊藤圭,466,0,ダ,1200,３歳未勝利
2026.3.15,中3,12,ワンダーバリエンス,,牝,55.0,柴田大,美浦畠山,464,-6,ダ,1200,３歳未勝利
2026.3.15,中3,13,ノブステップ,,牡,54.0,▲石田,美浦田中勝,426,6,ダ,1200,３歳未勝利
2026.3.15,中3,14,ナンヨーリクエスト,,牝,55.0,嶋田,美浦中舘,416,-6,ダ,1200,３歳未勝利
2026.3.15,中3,15,ピコレーヴ,,牝,53.0,木幡巧,美浦牧,480,8,ダ,1200,３歳未勝利
2026.3.15,中3,16,カラクリスピリッツ,,牝,55.0,岩田康,美浦斎藤誠,464,2,ダ,1200,３歳未勝利
2026.3.15,中4,1,オウケンハニー,,牝,55.0,木幡巧,美浦岩戸,454,8,ダ,1800,３歳未勝利
2026.3.15,中4,2,スターサンサルー,,牝,55.0,ルメール,美浦尾関,428,8,ダ,1800,３歳未勝利
2026.3.15,中4,3,アーティラリー,,牝,55.0,石川,美浦松山,492,10,ダ,1800,３歳未勝利
2026.3.15,中4,4,ギンケイ,,牝,55.0,笹川翼,美浦中川,468,10,ダ,1800,３歳未勝利
2026.3.15,中4,5,ドライヴトウショウ,,牝,55.0,桜井光,美浦杉浦,482,-4,ダ,1800,３歳未勝利
2026.3.15,中4,6,ブルーサーマル,,牝,55.0,原,美浦池上,518,0,ダ,1800,３歳未勝利
2026.3.15,中4,7,メイショウミズホ,,牝,53.0,△長浜,美浦和田勇,434,0,ダ,1800,３歳未勝利
2026.3.15,中4,8,ルンベーラ,,牝,55.0,佐々木,美浦菊川,454,0,ダ,1800,３歳未勝利
2026.3.15,中4,9,ダイユウアドバンス,,牝,55.0,武藤,美浦松永康,496,-4,ダ,1800,３歳未勝利
2026.3.15,中4,10,ライブリピュア,,牝,55.0,丹内,美浦尾形,448,-6,ダ,1800,３歳未勝利
2026.3.15,中4,11,キタノインテロ,,牝,52.0,▲遠藤,美浦伊藤伸,426,-18,ダ,1800,３歳未勝利
2026.3.15,中4,12,バオシェテンシ,,牝,52.0,▲石田,美浦加藤和,428,-2,ダ,1800,３歳未勝利
2026.3.15,中4,13,ラショナルポイント,,牝,55.0,横山武,美浦萩原,474,0,ダ,1800,３歳未勝利
2026.3.15,中4,14,ペイシャロッチ,,牝,55.0,柴田大,美浦粕谷,476,-4,ダ,1800,３歳未勝利
2026.3.15,中4,15,トラストレガート,,牝,55.0,吉田豊,美浦高橋文,450,0,ダ,1800,３歳未勝利
2026.3.15,中4,16,ラルルジェンヌ,,牝,55.0,津村,美浦和田郎,414,-6,ダ,1800,３歳未勝利
2026.3.15,中5,1,エイシンジザイテン,,牡,57.0,江田照,美浦田中剛,500,-2,芝,2000,３歳未勝利
2026.3.15,中5,2,ラブトゥエニイワン,,牡,57.0,原,美浦尾関,462,-4,芝,2000,３歳未勝利
2026.3.15,中5,3,グリーンガーネット,,牝,55.0,木幡巧,美浦牧,462,0,芝,2000,３歳未勝利
2026.3.15,中5,4,ヴォンサクレ,,牡,57.0,石橋脩,美浦勢司,480,-4,芝,2000,３歳未勝利
2026.3.15,中5,5,カムバックトゥミー,,牝,55.0,嶋田,美浦佐藤吉,518,0,芝,2000,３歳未勝利
2026.3.15,中5,6,ソルテソーロ,,牡,57.0,石川,美浦西田,450,0,芝,2000,３歳未勝利
2026.3.15,中5,7,ゴコウコイコイ,,牝,55.0,丹内,美浦栗田,406,0,芝,2000,３歳未勝利
2026.3.15,中5,8,ルサフィール,,牝,55.0,横山琉,美浦矢野,474,-4,芝,2000,３歳未勝利
2026.3.15,中5,9,アデルバローズ,,牝,55.0,大野,美浦森一,360,0,芝,2000,３歳未勝利
2026.3.15,中5,10,ヴァルカンテソーロ,,牡,57.0,柴田大,美浦嘉藤,458,-12,芝,2000,３歳未勝利
2026.3.15,中5,11,ヘヴンリーサイン,,牡,55.0,△長浜,美浦深山,466,6,芝,2000,３歳未勝利
2026.3.15,中5,12,ランブルスコ,,牡,57.0,横山武,美浦蛯名正,482,-4,芝,2000,３歳未勝利
2026.3.15,中5,13,ウインルナロッサ,,牡,54.0,▲遠藤,美浦清水英,470,-6,芝,2000,３歳未勝利
2026.3.15,中5,14,ベアドッキューン,,牝,55.0,津村,美浦千葉,442,-2,芝,2000,３歳未勝利
2026.3.15,中5,15,マイネルリーヒム,,牡,57.0,団野,美浦武市,480,0,芝,2000,３歳未勝利
2026.3.15,中5,16,ナムラハンナ,,牝,55.0,丸田,美浦石栗,448,12,芝,2000,３歳未勝利
2026.3.15,中5,17,ナディア,,牝,52.0,▲石田,美浦菊川,432,-4,芝,2000,３歳未勝利
2026.3.15,中5,18,ダノンファンスター,,牡,57.0,ルメール,美浦田中博,462,0,芝,2000,３歳未勝利
2026.3.15,中6,1,ジェシーテソーロ,,牡,58.0,石橋脩,美浦牧,492,-2,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,2,タイキインドラ,,牡,58.0,丹内,美浦平岩,508,4,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,3,メトロポリターナ,,牝,56.0,原,美浦粕谷,496,0,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,4,ニシノケンタマン,,牡,56.0,△長浜,美浦深山,470,-2,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,5,ブレードサクセス,,牡,58.0,横山武,美浦岩戸,504,4,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,6,アルプスオジョー,,牝,56.0,横山琉,美浦手塚徳,498,4,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,7,ロードソルスティス,,牡,58.0,岩田康,美浦斎藤誠,516,0,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,8,ブリスキー,,セ,58.0,佐々木,美浦堀,478,6,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,9,ナムラジミー,,牡,58.0,丸田,美浦武市,490,0,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,10,スターエンブレム,,牡,58.0,笹川翼,美浦林,480,2,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,11,ブルーユンチェリー,,牝,56.0,武藤,美浦水野,458,-4,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,12,ファルコンミノル,,牡,58.0,木幡巧,美浦中舘,448,-2,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,13,リュウジンマル,,牡,58.0,横山和,美浦村田,540,2,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,14,イスタンテ,,セ,58.0,荻野極,美浦矢野,508,-4,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,15,テンミラージュ,,牝,56.0,柴田大,美浦深山,448,0,ダ,1800,４歳以上１勝クラス
2026.3.15,中6,16,ノアチュロス,,牝,56.0,杉原,美浦田村,474,-4,ダ,1800,４歳以上１勝クラス
2026.3.15,中7,1,グッドピース,,牡,57.0,西村淳,栗東高野,462,2,芝,1200,３歳１勝クラス
2026.3.15,中7,2,ハッピーラッキー,,牡,57.0,丸田,美浦武市,462,6,芝,1200,３歳１勝クラス
2026.3.15,中7,3,ホウオウヘッセン,,牡,57.0,荻野極,美浦田島,466,-2,芝,1200,３歳１勝クラス
2026.3.15,中7,4,ハイヤーマーク,,牡,57.0,ルメール,美浦手塚久,468,2,芝,1200,３歳１勝クラス
2026.3.15,中7,5,シノン,,牝,55.0,桜井光,地方八木正,404,-11,芝,1200,３歳１勝クラス
2026.3.15,中7,6,フォトンゲイザー,,牡,57.0,木幡巧,美浦牧,434,-4,芝,1200,３歳１勝クラス
2026.3.15,中7,7,ロジケープ,,牡,57.0,丹内,美浦尾形,506,6,芝,1200,３歳１勝クラス
2026.3.15,中7,8,コパノトーマス,,牡,57.0,原,美浦青木,486,4,芝,1200,３歳１勝クラス
2026.3.15,中7,9,セイウンアインス,,牝,55.0,武藤,美浦武藤,446,-2,芝,1200,３歳１勝クラス
2026.3.15,中7,10,フェーダーローター,,牝,55.0,津村,美浦天間,440,-2,芝,1200,３歳１勝クラス
2026.3.15,中7,11,ロンドンオービタル,,牝,55.0,横山武,美浦岩戸,432,-10,芝,1200,３歳１勝クラス
2026.3.15,中7,12,エムティリオ,,牝,55.0,石橋脩,美浦小野,408,-22,芝,1200,３歳１勝クラス
