日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.5.3,東1,1,ウォータースパウト,,牝,55.0,高杉,美浦小笠,466,-2,ダ,1600,３歳未勝利
2026.5.3,東1,2,ルンベーラ,,牝,55.0,佐々木,美浦菊川,450,-4,ダ,1600,３歳未勝利
2026.5.3,東1,3,エフハリスト,,牝,55.0,横山和,美浦奥村武,512,-2,ダ,1600,３歳未勝利
2026.5.3,東1,4,キャルキュラス,,牝,55.0,ディー,美浦萩原,452,0,ダ,1600,３歳未勝利
2026.5.3,東1,5,アスパラゴ,,牝,55.0,大野,美浦田村,470,-2,ダ,1600,３歳未勝利
2026.5.3,東1,6,グレープレモネード,,牝,55.0,松岡,美浦本間,422,-8,ダ,1600,３歳未勝利
2026.5.3,東1,7,フレンチブラッサム,,牝,55.0,木幡巧,美浦柄崎,438,5,ダ,1600,３歳未勝利
2026.5.3,東1,8,アジャイブ,,牝,53.0,△長浜,美浦小笠,460,4,ダ,1600,３歳未勝利
2026.5.3,東1,9,ディープマウンテン,,牝,55.0,木幡初,美浦深山,402,-4,ダ,1600,３歳未勝利
2026.5.3,東1,10,シンデレラカラー,,牝,55.0,岩田康,美浦加藤和,456,0,ダ,1600,３歳未勝利
2026.5.3,東1,11,ライヴマルガリータ,,牝,55.0,石橋脩,美浦牧,454,-4,ダ,1600,３歳未勝利
2026.5.3,東1,12,イデアクリスタル,,牝,55.0,横山武,美浦手塚徳,476,4,ダ,1600,３歳未勝利
2026.5.3,東1,13,ブルーサーマル,,牝,55.0,原,美浦池上,524,6,ダ,1600,３歳未勝利
2026.5.3,東1,14,マウンテンドーター,,牝,55.0,柴田大,美浦和田雄,426,0,ダ,1600,３歳未勝利
2026.5.3,東1,15,メリティス,,牝,55.0,吉田豊,美浦嘉藤,484,0,ダ,1600,３歳未勝利
2026.5.3,東2,1,マッシブショット,,セ,57.0,江田照,美浦武藤,460,4,ダ,1400,３歳未勝利
2026.5.3,東2,2,キタノドンカルロ,,牡,57.0,柴田大,美浦粕谷,434,-16,ダ,1400,３歳未勝利
2026.5.3,東2,3,リトルコリンズ,,牡,57.0,石橋脩,美浦小手川,428,8,ダ,1400,３歳未勝利
2026.5.3,東2,4,キーチジャステン,,牡,55.0,△長浜,美浦千葉,484,0,ダ,1400,３歳未勝利
2026.5.3,東2,5,レピュニット,,牡,57.0,ディー,美浦宮田,484,10,ダ,1400,３歳未勝利
2026.5.3,東2,6,エメラルファイン,,牡,57.0,木幡巧,美浦勢司,484,-2,ダ,1400,３歳未勝利
2026.5.3,東2,7,ブルーミーティア,,牡,57.0,菅原明,美浦鈴木伸,490,2,ダ,1400,３歳未勝利
2026.5.3,東2,8,ハピナスター,,牡,57.0,松岡,美浦伊藤伸,500,-4,ダ,1400,３歳未勝利
2026.5.3,東2,9,レオスキーム,,牡,57.0,原,美浦萱野,464,-4,ダ,1400,３歳未勝利
2026.5.3,東2,10,レイズレガシー,,牡,57.0,横山武,美浦高柳瑞,506,4,ダ,1400,３歳未勝利
2026.5.3,東2,11,ライカ,,牡,57.0,大野,美浦杉浦,446,2,ダ,1400,３歳未勝利
2026.5.3,東2,12,セツナサ,,牡,57.0,三浦,美浦武井,468,-2,ダ,1400,３歳未勝利
2026.5.3,東2,13,プリプリプリン,,牝,52.0,▲佐藤,美浦伊藤圭,476,0,ダ,1400,３歳未勝利
2026.5.3,東2,14,マイネルテオドロス,,牡,57.0,高杉,美浦菊川,456,8,ダ,1400,３歳未勝利
2026.5.3,東2,15,ネオシューマン,,セ,57.0,団野,美浦鈴木伸,464,4,ダ,1400,３歳未勝利
2026.5.3,東2,16,イントゥゴールデン,,牡,57.0,西塚,美浦和田雄,480,8,ダ,1400,３歳未勝利
2026.5.3,東3,1,タイガーゲイト,,牡,57.0,木幡巧,美浦大和田,488,12,ダ,1600,３歳未勝利
2026.5.3,東3,2,モズエムブイピー,,牡,57.0,横山武,栗東矢作,550,0,ダ,1600,３歳未勝利
2026.5.3,東3,3,クラージュスター,,牡,57.0,横山和,美浦勢司,478,4,ダ,1600,３歳未勝利
2026.5.3,東3,4,シャインネージュ,,牝,55.0,石橋脩,美浦小野,478,8,ダ,1600,３歳未勝利
2026.5.3,東3,5,タマモブレイキン,,牡,53.0,★谷原,美浦伊藤圭,496,-4,ダ,1600,３歳未勝利
2026.5.3,東3,6,スティールヴォーグ,,牡,57.0,田辺,美浦田村,460,0,ダ,1600,３歳未勝利
2026.5.3,東3,7,カウガールハット,,牝,55.0,北村宏,美浦小野,454,-4,ダ,1600,３歳未勝利
2026.5.3,東3,8,カシマライフウ,,牡,57.0,松岡,美浦伊藤伸,472,2,ダ,1600,３歳未勝利
2026.5.3,東3,9,アーデントアイ,,牡,57.0,高杉,栗東高柳大,460,-2,ダ,1600,３歳未勝利
2026.5.3,東3,10,スターツトゥデイ,,牡,57.0,岩田康,美浦萩原,490,-2,ダ,1600,３歳未勝利
2026.5.3,東3,11,トワイライトビュー,,牡,57.0,原,美浦中川,510,4,ダ,1600,３歳未勝利
2026.5.3,東3,12,マサッチェハマー,,牡,57.0,ディー,美浦伊藤大,492,0,ダ,1600,３歳未勝利
2026.5.3,東4,1,モントゥリエ,,牝,55.0,田辺,美浦中舘,440,-2,芝,1600,３歳未勝利
2026.5.3,東4,2,ダイヤテソーロ,,牝,55.0,石橋脩,美浦牧,440,-2,芝,1600,３歳未勝利
2026.5.3,東4,3,フリーヤ,,牝,55.0,横山武,美浦鈴木伸,460,-4,芝,1600,３歳未勝利
2026.5.3,東4,4,ワッフル,,牝,55.0,柴田大,美浦室井,448,2,芝,1600,３歳未勝利
