日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.6.14,東1,1,スウェーバック,,牝,55.0,野中,美浦天間,,,ダ,1300,３歳未勝利
2026.6.14,東1,2,イナンナ,,牝,52.0,▲上里,美浦奥村武,,,ダ,1300,３歳未勝利
2026.6.14,東1,3,スピニンググローブ,,牡,57.0,木幡巧,美浦黒岩,,,ダ,1300,３歳未勝利
2026.6.14,東1,4,リオンアンサー,,牝,55.0,嶋田,美浦佐藤吉,,,ダ,1300,３歳未勝利
2026.6.14,東1,5,ヴィスクレス,,牡,57.0,原,美浦矢嶋,,,ダ,1300,３歳未勝利
2026.6.14,東1,6,ブライティアビーム,,牝,52.0,▲土田,美浦田村,,,ダ,1300,３歳未勝利
2026.6.14,東1,7,レゲンデ,,牝,55.0,荻野極,美浦斎藤誠,,,ダ,1300,３歳未勝利
2026.6.14,東1,8,テンカラットレター,,牡,57.0,木幡初,美浦本間,,,ダ,1300,３歳未勝利
2026.6.14,東1,9,ノアソノマ,,セ,57.0,武藤,美浦武藤,,,ダ,1300,３歳未勝利
2026.6.14,東1,10,クアラトレンガヌ,,牡,57.0,石川,美浦小笠,,,ダ,1300,３歳未勝利
2026.6.14,東1,11,スティールヴォーグ,,牡,57.0,三浦,美浦田村,,,ダ,1300,３歳未勝利
2026.6.14,東1,12,ブラックゲイル,,牡,54.0,▲水沼,美浦加藤和,,,ダ,1300,３歳未勝利
2026.6.14,東1,13,テルケンレンタッチ,,牡,57.0,菊沢,美浦勢司,,,ダ,1300,３歳未勝利
2026.6.14,東1,14,ヌビアン,,牡,54.0,▲石田,美浦清水英,,,ダ,1300,３歳未勝利
2026.6.14,東1,15,ツクバヴァンガード,,牡,54.0,▲佐藤,美浦奥平,,,ダ,1300,３歳未勝利
2026.6.14,東2,1,ツウカイウォリアー,,牡,57.0,小林脩,美浦鈴木慎,,,ダ,2100,３歳未勝利
2026.6.14,東2,2,アグアフレスカ,,牝,55.0,荻野極,美浦稲垣,,,ダ,2100,３歳未勝利
2026.6.14,東2,3,パレホ,,牝,52.0,▲佐藤,美浦中川,,,ダ,2100,３歳未勝利
2026.6.14,東2,4,ウインガネーシャ,,牡,57.0,木幡巧,美浦高木,,,ダ,2100,３歳未勝利
2026.6.14,東2,5,ハイテイラオユエ,,牡,57.0,大野,美浦辻,,,ダ,2100,３歳未勝利
2026.6.14,東2,6,ザンテソーロ,,牡,57.0,菊沢,美浦畠山,,,ダ,2100,３歳未勝利
2026.6.14,東2,7,ジョイグリーン,,セ,57.0,柴田大,美浦青木,,,ダ,2100,３歳未勝利
2026.6.14,東2,8,モデレートゲイル,,牡,57.0,吉田豊,美浦戸田,,,ダ,2100,３歳未勝利
2026.6.14,東2,9,ニシノロッドマン,,牡,57.0,野中,美浦矢嶋,,,ダ,2100,３歳未勝利
2026.6.14,東2,10,ゴールデンボート,,セ,57.0,江田照,美浦矢野,,,ダ,2100,３歳未勝利
2026.6.14,東2,11,ラブトゥエニイワン,,牡,57.0,武藤,美浦尾関,,,ダ,2100,３歳未勝利
2026.6.14,東2,12,サクセスゴールド,,牡,57.0,原,美浦久保田,,,ダ,2100,３歳未勝利
2026.6.14,東2,13,アミナス,,牡,57.0,丸田,美浦田中勝,,,ダ,2100,３歳未勝利
2026.6.14,東2,14,ソナタムーンライト,,牡,57.0,松岡,美浦堀内,,,ダ,2100,３歳未勝利
2026.6.14,東2,15,アドマイヤウルトラ,,牡,57.0,ディー,美浦宮田,,,ダ,2100,３歳未勝利
2026.6.14,東2,16,ガビーズメロディ,,牡,57.0,ゴンサルベ,美浦伊坂,,,ダ,2100,３歳未勝利
2026.6.14,東3,1,エヴィーヴァ,,牝,55.0,三浦,美浦鹿戸,,,芝,1400,３歳未勝利
2026.6.14,東3,2,ローレルクラウン,,牡,57.0,丸山,美浦松尾,,,芝,1400,３歳未勝利
2026.6.14,東3,3,レヴェランジェ,,牝,55.0,津村,美浦鈴木慎,,,芝,1400,３歳未勝利
2026.6.14,東3,4,ミクロスギガース,,牝,52.0,▲石田,美浦西田,,,芝,1400,３歳未勝利
2026.6.14,東3,5,アエログラム,,牡,57.0,杉原,美浦菊沢,,,芝,1400,３歳未勝利
2026.6.14,東3,6,レーヴルーバ,,牝,52.0,▲上里,美浦蛯名利,,,芝,1400,３歳未勝利
2026.6.14,東3,7,ジーティージェミル,,牝,55.0,北村宏,美浦伊藤伸,,,芝,1400,３歳未勝利
2026.6.14,東3,8,ドラリズム,,牡,57.0,武藤,美浦武藤,,,芝,1400,３歳未勝利
2026.6.14,東3,9,ヤマニンアレシス,,牡,57.0,大野,美浦堀内,,,芝,1400,３歳未勝利
2026.6.14,東3,10,ツウキンカイソク,,牡,57.0,木幡巧,美浦岩戸,,,芝,1400,３歳未勝利
2026.6.14,東3,11,アドマイヤパープル,,牝,55.0,原,美浦宮田,,,芝,1400,３歳未勝利
2026.6.14,東3,12,フクオトコ,,牡,57.0,菊沢,美浦菊沢,,,芝,1400,３歳未勝利
2026.6.14,東3,13,ウインドオブヘヴン,,牡,57.0,ディー,美浦戸田,,,芝,1400,３歳未勝利
2026.6.14,東3,14,ガミーヌ,,牝,55.0,松岡,美浦水野,,,芝,1400,３歳未勝利
2026.6.14,東3,15,リーデレクオーレ,,牝,55.0,柴田大,美浦秋本,,,芝,1400,３歳未勝利
2026.6.14,東3,16,ブラーヴジャン,,牡,57.0,ゴンサルベ,美浦和田勇,,,芝,1400,３歳未勝利
2026.6.14,東3,17,ジェッディンデデン,,牝,55.0,嶋田,美浦大和田,,,芝,1400,３歳未勝利
2026.6.14,東3,18,ゴールドパレード,,牡,54.0,▲石神道,美浦天間,,,芝,1400,３歳未勝利
2026.6.14,東4,1,ユイノキャッツアイ,,牡,55.0,木幡初,美浦深山,,,ダ,1400,２歳新馬
2026.6.14,東4,2,テムファイア,,牡,55.0,荻野極,美浦伊藤圭,,,ダ,1400,２歳新馬
2026.6.14,東4,3,ボードゥロレーヌ,,牡,55.0,ディー,栗東新谷,,,ダ,1400,２歳新馬
2026.6.14,東4,4,ディルイーヤ,,牡,55.0,三浦,美浦高木,,,ダ,1400,２歳新馬
2026.6.14,東4,5,ケンシロウワールド,,牡,55.0,丸山,栗東森秀,,,ダ,1400,２歳新馬
2026.6.14,東4,6,ハイトラクション,,牡,55.0,原,美浦中舘,,,ダ,1400,２歳新馬
2026.6.14,東4,7,シュネルアステリア,,牝,55.0,石橋脩,美浦牧,,,ダ,1400,２歳新馬
2026.6.14,東4,8,トゥザファイナル,,牡,55.0,吉田豊,美浦小島,,,ダ,1400,２歳新馬
2026.6.14,東4,9,ラキアーヴェ,,牝,55.0,石川,美浦加藤士,,,ダ,1400,２歳新馬
2026.6.14,東4,10,ユイノエスポワール,,牡,55.0,大野,美浦竹内,,,ダ,1400,２歳新馬
2026.6.14,東4,11,ポッドエステラ,,牡,55.0,杉原,美浦伊藤圭,,,ダ,1400,２歳新馬
2026.6.14,東4,12,キュータンチャン,,牡,55.0,菊沢,美浦尾形,,,ダ,1400,２歳新馬
2026.6.14,東4,13,マイネルクロカータ,,牡,52.0,▲石神道,美浦萱野,,,ダ,1400,２歳新馬
2026.6.14,東4,14,スターフラッシュ,,牡,55.0,津村,美浦木村,,,ダ,1400,２歳新馬
2026.6.14,東5,1,レッドインサイト,,牡,55.0,津村,美浦手塚久,,,芝,1600,２歳新馬
2026.6.14,東5,2,ジュネストレイル,,牡,55.0,石川,美浦手塚徳,,,芝,1600,２歳新馬
2026.6.14,東5,3,ベルウッドディープ,,牡,55.0,三浦,美浦室井,,,芝,1600,２歳新馬
2026.6.14,東5,4,ニースケンス,,牡,55.0,原,美浦小島,,,芝,1600,２歳新馬
2026.6.14,東5,5,タイセイアドーレ,,牡,55.0,菊沢,美浦伊藤圭,,,芝,1600,２歳新馬
2026.6.14,東5,6,ソウカイウォーリア,,牡,55.0,ゴンサルベ,美浦尾関,,,芝,1600,２歳新馬
2026.6.14,東5,7,ソナタテソーロ,,牝,55.0,野中,美浦牧,,,芝,1600,２歳新馬
2026.6.14,東5,8,ルクスマグナ,,牡,55.0,荻野極,美浦高柳瑞,,,芝,1600,２歳新馬
2026.6.14,東6,1,ファイタージェット,,牡,55.0,津村,美浦林,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,2,プルメリアクヒオ,,牡,55.0,▲石神道,美浦深山,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,3,ミアルーチェ,,牝,53.0,ゴンサルベ,美浦加藤士,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,4,ヴェラグエリエロ,,牡,58.0,菊沢,美浦辻,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,5,ソクヅモドラドラ,,牡,58.0,石川,美浦上原佑,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,6,ムーランブルー,,牝,56.0,吉田豊,美浦久保田,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,7,ディアスポラ,,牡,58.0,松岡,美浦田中剛,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,8,タマモトリノ,,牡,58.0,大野,美浦辻,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,9,カイトヴィント,,牡,58.0,柴田大,美浦和田雄,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,10,ジェイエルモーダル,,牡,55.0,丸山,美浦松尾,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,11,ローズマイスター,,牡,58.0,荻野極,美浦黒岩,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,12,ブルージャイアント,,牡,58.0,江田照,美浦蛯名正,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,13,マッドゲイル,,牡,55.0,石橋脩,美浦上原佑,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,14,オルブライト,,牡,55.0,野中,美浦杉浦,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,15,レイヒストリコ,,牡,55.0,原,美浦黒岩,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東6,16,タイキフィアリーベ,,牡,58.0,木幡巧,美浦室井,,,ダ,2100,３歳以上１勝クラス
2026.6.14,東7,1,ウインドラート,,牡,55.0,▲石神道,美浦水野,,,芝,2000,３歳以上１勝クラス
2026.6.14,東7,2,コスモアチーブ,,牡,58.0,石川,美浦相沢,,,芝,2000,３歳以上１勝クラス
2026.6.14,東7,3,シーギリヤロック,,牡,55.0,ディー,美浦田中博,,,芝,2000,３歳以上１勝クラス
2026.6.14,東7,4,ショウグンマサムネ,,牡,55.0,荻野極,栗東佐藤悠,,,芝,2000,３歳以上１勝クラス
2026.6.14,東7,5,キョウエイグッド,,牡,58.0,木幡巧,美浦千葉,,,芝,2000,３歳以上１勝クラス
2026.6.14,東7,6,ユーディキウム,,牝,56.0,菊沢,美浦平岩,,,芝,2000,３歳以上１勝クラス
2026.6.14,東7,7,シンドリームシン,,牡,58.0,津村,栗東武幸,,,芝,2000,３歳以上１勝クラス
2026.6.14,東7,8,ジャスティンシカゴ,,牡,55.0,原,美浦宮田,,,芝,2000,３歳以上１勝クラス
2026.6.14,東8,1,ベルウッドピース,,牡,55.0,吉田豊,美浦中舘,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,2,ランニングビーチ,,牡,55.0,石橋脩,美浦牧,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,3,リーゼントジェイド,,セ,58.0,松岡,美浦矢嶋,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,4,ハクシンブライアン,,牡,58.0,大野,美浦松山,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,5,バトンロード,,牡,58.0,丸田,美浦粕谷,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,6,コーシューパンジャ,,牡,58.0,石川,美浦相沢,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,7,タルタロス,,牡,55.0,▲石田,美浦天間,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,8,レッドロスタム,,牡,58.0,ディー,美浦浅利,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,9,ウインドワンピース,,牡,58.0,杉原,美浦新開,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,10,ノボリフジ,,牡,55.0,北村宏,美浦伊藤伸,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,11,ミリオンヴォイス,,牡,52.0,▲上里,美浦加藤士,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,12,クモヒトツナイ,,牡,58.0,ゴンサルベ,美浦加藤和,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,13,フクノスナノバラ,,セ,58.0,江田照,美浦小野,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,14,ミリオンクラウン,,牡,55.0,柴田大,美浦和田雄,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,15,バスキュール,,牡,55.0,津村,美浦林,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東8,16,ウフドゥウフ,,牡,58.0,原,美浦上原博,,,ダ,1600,３歳以上１勝クラス
2026.6.14,東9,1,テーオーアルアイン,,牡,55.0,津村,栗東奥村豊,,,芝,1600,芦ノ湖特別(2勝クラス)
2026.6.14,東9,2,ホークマン,,牡,58.0,谷原,美浦粕谷,,,芝,1600,芦ノ湖特別(2勝クラス)
2026.6.14,東9,3,ロゼル,,牡,58.0,杉原,美浦大和田,,,芝,1600,芦ノ湖特別(2勝クラス)
2026.6.14,東9,4,フジガイフウ,,牡,55.0,荻野極,美浦岩戸,,,芝,1600,芦ノ湖特別(2勝クラス)
2026.6.14,東9,5,レッドバレンティア,,牡,58.0,原,美浦矢嶋,,,芝,1600,芦ノ湖特別(2勝クラス)
2026.6.14,東9,6,ミーントゥビー,,牝,56.0,松岡,美浦堀内,,,芝,1600,芦ノ湖特別(2勝クラス)
2026.6.14,東9,7,コムユンプリュム,,牝,56.0,石川,美浦鹿戸,,,芝,1600,芦ノ湖特別(2勝クラス)
2026.6.14,東9,8,アージェント,,セ,58.0,ゴンサルベ,美浦黒岩,,,芝,1600,芦ノ湖特別(2勝クラス)
2026.6.14,東9,9,ミクストベリーズ,,牡,58.0,木幡巧,美浦伊藤圭,,,芝,1600,芦ノ湖特別(2勝クラス)
2026.6.14,東9,10,ルクスジニア,,牝,56.0,ディー,美浦松尾,,,芝,1600,芦ノ湖特別(2勝クラス)
2026.6.14,東9,11,クールデイトナ,,牡,55.0,三浦,栗東宮地,,,芝,1600,芦ノ湖特別(2勝クラス)
2026.6.14,東10,1,ベトルス,,セ,58.0,ディー,栗東友道,,,芝,2400,江の島Ｓ(3勝クラス)
2026.6.14,東10,2,レッドテリオス,,牡,58.0,荻野極,美浦古賀慎,,,芝,2400,江の島Ｓ(3勝クラス)
2026.6.14,東10,3,シャドウメテオ,,牝,56.0,大野,美浦金成,,,芝,2400,江の島Ｓ(3勝クラス)
2026.6.14,東10,4,ダノンホイットニー,,牝,56.0,丸田,美浦大竹,,,芝,2400,江の島Ｓ(3勝クラス)
2026.6.14,東10,5,スピードリッチ,,牡,58.0,ゴンサルベ,栗東藤岡健,,,芝,2400,江の島Ｓ(3勝クラス)
2026.6.14,東10,6,バレンタインガール,,牝,56.0,北村宏,美浦古賀慎,,,芝,2400,江の島Ｓ(3勝クラス)
