日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝ダ,距離,クラス
2026.8.2,新1,1,ホワイトフレアー,,牡,55.0,原,美浦黒岩,462,-10,芝,1600,２歳未勝利
2026.8.2,新1,2,エレスレイプニル,,牡,55.0,木幡育,美浦杉浦,440,10,芝,1600,２歳未勝利
2026.8.2,新1,3,エコロテラ,,牡,55.0,菊沢,美浦菊沢,444,-2,芝,1600,２歳未勝利
2026.8.2,新1,4,サノノキセキ,,牡,55.0,戸崎圭,美浦尾形,460,2,芝,1600,２歳未勝利
2026.8.2,新1,5,ヴェントリナ,,牝,55.0,津村,美浦相沢,436,0,芝,1600,２歳未勝利
2026.8.2,新1,6,シュネーバレン,,牝,55.0,木幡巧,美浦牧,426,0,芝,1600,２歳未勝利
2026.8.2,新1,7,ノドゥス,,牡,55.0,三浦,美浦斎藤誠,482,4,芝,1600,２歳未勝利
2026.8.2,新1,8,センカンナガト,,牡,53.0,△石神道,美浦和田雄,404,6,芝,1600,２歳未勝利
2026.8.2,新1,9,デザートスピリット,,牡,55.0,吉田豊,美浦平岩,426,0,芝,1600,２歳未勝利
2026.8.2,新1,10,ウィールズアップ,,牡,55.0,田辺,美浦池上,462,14,芝,1600,２歳未勝利
2026.8.2,新1,11,タイセイルミナス,,牝,55.0,荻野極,栗東小栗,484,4,芝,1600,２歳未勝利
2026.8.2,新1,12,キミヘノメロディー,,牡,55.0,杉原,美浦石栗,472,-4,芝,1600,２歳未勝利
2026.8.2,新2,1,ライングラウス,,牡,55.0,武藤,美浦水野,480,0,ダ,1800,２歳新馬
2026.8.2,新2,2,ステラガーネット,,牝,55.0,田辺,美浦栗田,478,0,ダ,1800,２歳新馬
2026.8.2,新2,3,ゼノスフィア,,牡,55.0,津村,美浦林,468,0,ダ,1800,２歳新馬
2026.8.2,新2,4,ヴィシーチェック,,牝,55.0,大野,美浦小手川,446,0,ダ,1800,２歳新馬
2026.8.2,新2,5,リーチツモドライチ,,牡,55.0,戸崎圭,栗東森秀,510,0,ダ,1800,２歳新馬
2026.8.2,新2,6,ラインホルト,,牡,55.0,石川,美浦手塚徳,504,0,ダ,1800,２歳新馬
2026.8.2,新2,7,コウユーキミガイテ,,牝,55.0,木幡初,美浦竹内,476,0,ダ,1800,２歳新馬
2026.8.2,新2,8,ヌンエリン,,牝,55.0,野中,美浦秋本,430,0,ダ,1800,２歳新馬
2026.8.2,新2,9,イチザサンダー,,牡,55.0,木幡育,美浦高橋文,488,0,ダ,1800,２歳新馬
2026.8.2,新2,10,テンユメノオーロラ,,牝,55.0,菊沢,美浦平岩,446,0,ダ,1800,２歳新馬
2026.8.2,新2,11,サスケソルトバーン,,牡,55.0,柴田大,美浦和田雄,474,0,ダ,1800,２歳新馬
2026.8.2,新2,12,グランシュレーム,,牝,55.0,三浦,美浦高木,506,0,ダ,1800,２歳新馬
2026.8.2,新3,1,ベールダウン,,牝,53.0,△石神道,美浦松尾,456,0,芝,1600,２歳新馬
2026.8.2,新3,2,レーゲンシャウアー,,牝,55.0,柴田大,美浦天間,472,0,芝,1600,２歳新馬
2026.8.2,新3,3,クラオルグジェシダ,,牝,55.0,丸山,美浦田島,430,0,芝,1600,２歳新馬
2026.8.2,新3,4,ペアレンツハート,,牝,55.0,戸崎圭,美浦田中博,452,0,芝,1600,２歳新馬
